"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"22.04.2011","9,4718","9,4465","9,4974","9,4381","0,23%"
"21.04.2011","9,4501","9,4741","9,5504","9,4322","-0,24%"
"20.04.2011","9,4732","9,3605","9,4935","9,3412","1,17%"
"19.04.2011","9,3634","9,2850","9,3739","9,2770","0,75%"
"18.04.2011","9,2935","9,4168","9,4187","9,2412","-1,43%"
"15.04.2011","9,4279","9,4600","9,4751","9,3986","-0,36%"
"14.04.2011","9,4621","9,4339","9,4827","9,3798","0,29%"
"13.04.2011","9,4351","9,4676","9,4876","9,4145","-0,35%"
"12.04.2011","9,4682","9,4351","9,4978","9,3953","0,32%"
"11.04.2011","9,4383","9,4470","9,4654","9,4255","-0,27%"
"08.04.2011","9,4638","9,3557","9,4703","9,3477","1,13%"
"07.04.2011","9,3579","9,3789","9,3895","9,3158","-0,23%"
"06.04.2011","9,3792","9,2958","9,3922","9,2906","0,81%"
"05.04.2011","9,3037","9,2945","9,3207","9,2520","0,03%"
"04.04.2011","9,3005","9,3154","9,3452","9,2746","-0,19%"
"01.04.2011","9,3182","9,2776","9,3293","9,2054","0,44%"
"31.03.2011","9,2771","9,2614","9,3184","9,2515","0,17%"
"30.03.2011","9,2613","9,2578","9,2757","9,2091","0,03%"
"29.03.2011","9,2582","9,2425","9,2834","9,2135","0,14%"
"28.03.2011","9,2457","9,2090","9,2634","9,1887","0,12%"
"25.03.2011","9,2350","9,2920","9,3110","9,2136","-0,70%"
"24.03.2011","9,3002","9,2382","9,3304","9,2182","0,70%"
"23.03.2011","9,2356","9,3005","9,3234","9,2310","-0,74%"
"22.03.2011","9,3045","9,3326","9,3445","9,2841","-0,38%"
"21.03.2011","9,3400","9,3154","9,3492","9,2788","0,27%"
"18.03.2011","9,3148","9,2132","9,3200","9,1870","1,02%"
"17.03.2011","9,2205","9,1380","9,2402","9,1120","0,92%"
"16.03.2011","9,1364","9,1980","9,2023","9,1098","-0,67%"
"15.03.2011","9,1983","9,1882","9,2108","9,1035","0,07%"
"14.03.2011","9,1918","9,1782","9,2003","9,1301","0,51%"
"11.03.2011","9,1448","9,0682","9,1494","9,0397","0,85%"
"10.03.2011","9,0674","9,1189","9,1534","9,0531","-0,61%"
"09.03.2011","9,1233","9,1340","9,1483","9,0914","-0,10%"
"08.03.2011","9,1327","9,1559","9,1894","9,1038","-0,31%"
"07.03.2011","9,1611","9,1905","9,2058","9,1455","-0,26%"
"04.03.2011","9,1847","9,1774","9,2004","9,1471","0,05%"
"03.03.2011","9,1797","9,1125","9,1836","9,0887","0,75%"
"02.03.2011","9,1118","9,0502","9,1289","9,0318","0,67%"
"01.03.2011","9,0512","9,0697","9,1031","9,0410","-0,20%"
"28.02.2011","9,0694","9,0451","9,1062","9,0096","0,30%"
"25.02.2011","9,0423","9,0674","9,0994","9,0147","-0,36%"
"24.02.2011","9,0748","9,0368","9,0873","9,0134","0,42%"
"23.02.2011","9,0371","8,9843","9,0655","8,9777","0,58%"
"22.02.2011","8,9846","8,9806","9,0170","8,8955","0,04%"
"21.02.2011","8,9813","9,0058","9,0189","8,9596","-0,26%"
"18.02.2011","9,0044","8,9602","9,0162","8,9019","0,50%"
"17.02.2011","8,9600","8,9385","8,9692","8,9115","0,23%"
"16.02.2011","8,9392","8,8864","8,9570","8,8673","0,57%"
"15.02.2011","8,8888","8,8967","8,9303","8,8683","-0,12%"
"14.02.2011","8,8998","8,9034","8,9409","8,8565","-0,35%"
"11.02.2011","8,9313","8,9549","8,9723","8,8955","-0,28%"
"10.02.2011","8,9568","9,0480","9,0533","8,9412","-1,05%"
"09.02.2011","9,0520","8,9264","9,0619","8,9173","1,31%"
"08.02.2011","8,9348","8,9091","8,9747","8,8992","0,20%"
"07.02.2011","8,9172","8,8906","8,9407","8,8599","0,08%"
"04.02.2011","8,9104","8,9391","8,9714","8,8775","-0,35%"
"03.02.2011","8,9419","9,0545","9,0678","8,9214","-1,25%"
"02.02.2011","9,0547","9,1178","9,1370","9,0243","-0,75%"
"01.02.2011","9,1235","9,0351","9,1340","9,0315","0,92%"
"31.01.2011","9,0402","8,9501","9,0746","8,9323","0,89%"
"28.01.2011","8,9605","9,0376","9,0462","8,9382","-0,82%"
"27.01.2011","9,0342","9,0224","9,0567","8,9752","0,21%"
"26.01.2011","9,0156","9,0067","9,0314","8,9771","0,04%"
"25.01.2011","9,0119","8,9724","9,0205","8,9323","0,38%"
"24.01.2011","8,9777","8,9774","9,0086","8,9079","0,13%"
"21.01.2011","8,9661","8,8703","8,9720","8,8522","1,03%"
"20.01.2011","8,8746","8,8690","8,9082","8,8196","0,09%"
"19.01.2011","8,8667","8,8117","8,9130","8,7968","0,63%"
"18.01.2011","8,8109","8,7613","8,8589","8,7337","0,55%"
"17.01.2011","8,7624","8,8149","8,8232","8,7291","-0,58%"
"14.01.2011","8,8133","8,8241","8,8705","8,7688","-0,12%"
"13.01.2011","8,8238","8,6713","8,8416","8,6342","1,73%"
"12.01.2011","8,6738","8,5842","8,6844","8,5566","0,98%"
"11.01.2011","8,5895","8,5921","8,6088","8,5392","-0,03%"
"10.01.2011","8,5921","8,5363","8,6047","8,5304","0,37%"
"07.01.2011","8,5607","8,6151","8,6353","8,5516","-0,66%"
"06.01.2011","8,6174","8,7008","8,7192","8,6098","-1,01%"
"05.01.2011","8,7050","8,7886","8,8047","8,6415","-0,98%"
"04.01.2011","8,7909","8,8012","8,8755","8,7794","-0,11%"
"03.01.2011","8,8003","8,7944","8,8277","8,7298","-0,20%"
"31.12.2010","8,8176","8,7694","8,8492","8,7599","0,53%"
"30.12.2010","8,7711","8,7530","8,7909","8,7281","0,17%"
"29.12.2010","8,7563","8,6883","8,7689","8,6642","0,74%"
"28.12.2010","8,6920","8,7279","8,7953","8,6724","-0,42%"
"27.12.2010","8,7288","8,6906","8,7321","8,6595","0,40%"
"24.12.2010","8,6940","8,7143","8,7236","8,6761","-0,31%"
"23.12.2010","8,7208","8,7030","8,7434","8,6737","0,15%"
"22.12.2010","8,7079","8,7180","8,7631","8,6883","-0,14%"
"21.12.2010","8,7199","8,7609","8,8002","8,7027","-0,44%"
"20.12.2010","8,7583","8,7706","8,7977","8,7334","-0,19%"
"17.12.2010","8,7749","8,8198","8,8907","8,7374","-0,53%"
"16.12.2010","8,8218","8,7907","8,8409","8,7812","0,34%"
"15.12.2010","8,7920","8,9068","8,9108","8,7881","-1,30%"
"14.12.2010","8,9081","8,9234","8,9867","8,8928","-0,20%"
"13.12.2010","8,9257","8,7879","8,9577","8,7751","1,35%"
"10.12.2010","8,8069","8,8098","8,8348","8,7694","-0,09%"
"09.12.2010","8,8145","8,8339","8,8711","8,7587","-0,23%"
"08.12.2010","8,8344","8,8119","8,8491","8,7739","0,22%"
"07.12.2010","8,8148","8,8449","8,9059","8,8113","-0,35%"
"06.12.2010","8,8459","8,9162","8,9438","8,8029","-1,03%"
"03.12.2010","8,9378","8,8064","8,9418","8,7851","1,44%"
"02.12.2010","8,8113","8,7512","8,8260","8,6963","0,62%"
"01.12.2010","8,7574","8,6564","8,7827","8,6490","1,20%"
"30.11.2010","8,6538","8,7386","8,7680","8,6419","-0,97%"
"29.11.2010","8,7386","8,8578","8,8661","8,6986","-1,05%"
"26.11.2010","8,8312","8,8784","8,8905","8,7984","-0,63%"
"25.11.2010","8,8873","8,8683","8,9032","8,8339","0,19%"
"24.11.2010","8,8706","8,8781","8,9312","8,8356","-0,16%"
"23.11.2010","8,8850","9,0443","9,0564","8,8748","-1,82%"
"22.11.2010","9,0495","9,1058","9,1567","9,0150","-0,43%"
"19.11.2010","9,0883","9,0494","9,1174","9,0303","0,40%"
"18.11.2010","9,0519","8,9826","9,0665","8,9813","0,82%"
"17.11.2010","8,9787","8,9524","9,0112","8,9374","0,24%"
"16.11.2010","8,9575","9,0216","9,0697","8,9252","-0,76%"
"15.11.2010","9,0265","9,0984","9,1293","9,0076","-0,69%"
"12.11.2010","9,0891","9,0510","9,1448","9,0092","0,44%"
"11.11.2010","9,0491","9,1416","9,1670","9,0318","-1,05%"
"10.11.2010","9,1447","9,1479","9,1734","9,0680","-0,11%"
"09.11.2010","9,1548","9,2960","9,3049","9,1326","-1,57%"
"08.11.2010","9,3012","9,3509","9,3761","9,2739","-0,42%"
"05.11.2010","9,3407","9,4678","9,4916","9,3323","-1,27%"
"04.11.2010","9,4604","9,4376","9,5200","9,3987","0,18%"
"03.11.2010","9,4430","9,3725","9,4670","9,3360","0,71%"
"02.11.2010","9,3763","9,2946","9,3903","9,2856","0,87%"
"01.11.2010","9,2958","9,3130","9,3704","9,2673","-0,11%"
"29.10.2010","9,3057","9,3106","9,3291","9,2073","-0,11%"
"28.10.2010","9,3161","9,1950","9,3254","9,1897","1,27%"
"27.10.2010","9,1997","9,2309","9,2550","9,1737","-0,38%"
"26.10.2010","9,2347","9,2991","9,3147","9,2096","-0,69%"
"25.10.2010","9,2992","9,2917","9,3711","9,2763","0,09%"
"22.10.2010","9,2906","9,2577","9,3065","9,2224","0,35%"
"21.10.2010","9,2578","9,2859","9,3383","9,2282","-0,37%"
"20.10.2010","9,2919","9,1228","9,3084","9,0996","1,80%"
"19.10.2010","9,1273","9,2671","9,3041","9,1101","-1,47%"
"18.10.2010","9,2637","9,2794","9,3056","9,1887","-0,21%"
"15.10.2010","9,2833","9,3606","9,4017","9,2535","-0,88%"
"14.10.2010","9,3656","9,2988","9,3976","9,2968","0,66%"
"13.10.2010","9,3042","9,2852","9,3372","9,2693","0,11%"
"12.10.2010","9,2937","9,2497","9,2983","9,1913","0,44%"
"11.10.2010","9,2528","9,3341","9,3491","9,2450","-0,54%"
"08.10.2010","9,3028","9,3116","9,3315","9,2280","-0,18%"
"07.10.2010","9,3193","9,3175","9,3883","9,2701","-0,07%"
"06.10.2010","9,3257","9,2571","9,3331","9,2292","0,73%"
"05.10.2010","9,2579","9,1509","9,2746","9,0962","1,12%"
"04.10.2010","9,1553","9,2242","9,2266","9,0914","-0,78%"
"01.10.2010","9,2269","9,1185","9,2295","9,1105","1,14%"
"30.09.2010","9,1229","9,1096","9,1576","9,0713","0,09%"
"29.09.2010","9,1146","9,0842","9,1266","8,9893","0,27%"
"28.09.2010","9,0903","8,9942","9,1003","8,9576","0,96%"
"27.09.2010","9,0041","9,0356","9,0496","8,9815","-0,45%"
"24.09.2010","9,0444","8,9268","9,0491","8,9093","1,31%"
"23.09.2010","8,9271","8,9780","8,9931","8,9177","-0,63%"
"22.09.2010","8,9833","8,8887","9,0108","8,8820","1,08%"
"21.09.2010","8,8875","8,7685","8,9076","8,7539","1,32%"
"20.09.2010","8,7721","8,7749","8,8029","8,7450","-0,02%"
"17.09.2010","8,7736","8,7923","8,8534","8,7507","-0,22%"
"16.09.2010","8,7933","8,7661","8,8242","8,7282","0,33%"
"15.09.2010","8,7641","8,7592","8,7860","8,7259","-0,00%"
"14.09.2010","8,7645","8,7035","8,7902","8,6534","0,66%"
"13.09.2010","8,7069","8,6007","8,7163","8,5973","1,43%"
"10.09.2010","8,5839","8,6104","8,6307","8,5601","-0,31%"
"09.09.2010","8,6104","8,6426","8,6592","8,5898","-0,39%"
"08.09.2010","8,6445","8,6125","8,6731","8,6036","0,36%"
"07.09.2010","8,6135","8,7366","8,7410","8,6071","-1,42%"
"06.09.2010","8,7377","8,7650","8,7729","8,7313","-0,38%"
"03.09.2010","8,7711","8,7307","8,7739","8,7115","0,45%"
"02.09.2010","8,7316","8,7164","8,7472","8,6918","0,06%"
"01.09.2010","8,7261","8,6346","8,7561","8,6145","1,04%"
"31.08.2010","8,6367","8,6138","8,6749","8,5909","0,24%"
"30.08.2010","8,6156","8,6773","8,6804","8,6104","-0,71%"
"27.08.2010","8,6776","8,6446","8,6885","8,5743","0,33%"
"26.08.2010","8,6491","8,6075","8,6793","8,5968","0,49%"
"25.08.2010","8,6069","8,5821","8,6502","8,5694","0,29%"
"24.08.2010","8,5821","8,6007","8,6439","8,5535","-0,29%"
"23.08.2010","8,6071","8,6253","8,6550","8,5980","-0,26%"
"20.08.2010","8,6298","8,7037","8,7131","8,5968","-0,86%"
"19.08.2010","8,7050","8,7293","8,7607","8,6707","-0,31%"
"18.08.2010","8,7324","8,7454","8,7785","8,7031","-0,19%"
"17.08.2010","8,7491","8,7238","8,7741","8,7073","0,25%"
"16.08.2010","8,7276","8,6666","8,7596","8,6508","0,69%"
"13.08.2010","8,6677","8,7022","8,7686","8,6592","-0,38%"
"12.08.2010","8,7005","8,6998","8,7717","8,6697","0,06%"
"11.08.2010","8,6949","8,9221","8,9328","8,6903","-2,57%"
"10.08.2010","8,9244","8,9487","8,9575","8,8517","-0,36%"
"09.08.2010","8,9563","8,9947","9,0044","8,9419","-0,39%"
"06.08.2010","8,9917","8,9249","9,0262","8,9033","0,68%"
"05.08.2010","8,9313","8,9086","8,9638","8,8834","0,21%"
"04.08.2010","8,9125","8,9611","8,9666","8,8916","-0,53%"
"03.08.2010","8,9597","8,9261","8,9834","8,9006","0,33%"
"02.08.2010","8,9298","8,8462","8,9400","8,8401","1,03%"
"30.07.2010","8,8387","8,8617","8,8712","8,7906","-0,28%"
"29.07.2010","8,8634","8,8026","8,8823","8,7939","0,64%"
"28.07.2010","8,8070","8,8122","8,8418","8,7870","-0,02%"
"27.07.2010","8,8085","8,8043","8,8437","8,7770","-0,01%"
"26.07.2010","8,8092","8,7466","8,8166","8,7290","0,66%"
"23.07.2010","8,7514","8,7347","8,7893","8,6737","0,12%"
"22.07.2010","8,7405","8,6392","8,7669","8,6286","1,10%"
"21.07.2010","8,6453","8,7302","8,7522","8,6270","-1,02%"
"20.07.2010","8,7345","8,7748","8,8303","8,7017","-0,42%"
"19.07.2010","8,7711","8,7350","8,8058","8,7213","0,10%"
"16.07.2010","8,7624","8,7611","8,8139","8,7308","-0,09%"
"15.07.2010","8,7701","8,6261","8,7816","8,6071","1,65%"
"14.07.2010","8,6277","8,6153","8,6527","8,5861","0,09%"
"13.07.2010","8,6197","8,5232","8,6272","8,4817","1,12%"
"12.07.2010","8,5244","8,5591","8,5650","8,4954","-0,40%"
"09.07.2010","8,5588","8,6035","8,6229","8,5361","-0,50%"
"08.07.2010","8,6018","8,5621","8,6133","8,5506","0,44%"
"07.07.2010","8,5639","8,5606","8,5836","8,5065","0,04%"
"06.07.2010","8,5607","8,4954","8,5858","8,4537","0,75%"
"05.07.2010","8,4972","8,5015","8,5074","8,4738","-0,12%"
"02.07.2010","8,5072","8,4901","8,5424","8,4542","0,22%"
"01.07.2010","8,4887","8,2958","8,5029","8,2668","2,29%"
"30.06.2010","8,2984","8,2823","8,3452","8,2660","0,20%"
"29.06.2010","8,2815","8,3414","8,3549","8,2585","-0,77%"
"28.06.2010","8,3454","8,4013","8,4182","8,3339","-0,73%"
"25.06.2010","8,4066","8,3819","8,4209","8,3198","0,24%"
"24.06.2010","8,3863","8,3889","8,4231","8,3363","-0,04%"
"23.06.2010","8,3898","8,3531","8,4095","8,3154","0,38%"
"22.06.2010","8,3579","8,3730","8,4031","8,3442","-0,09%"
"21.06.2010","8,3651","8,4883","8,4927","8,3614","-1,09%"
"18.06.2010","8,4569","8,4529","8,4815","8,4317","0,03%"
"17.06.2010","8,4546","8,4017","8,4772","8,3611","0,53%"
"16.06.2010","8,4101","8,4181","8,4436","8,3723","-0,13%"
"15.06.2010","8,4210","8,3429","8,4394","8,3101","0,86%"
"14.06.2010","8,3493","8,2838","8,4047","8,2756","0,89%"
"11.06.2010","8,2759","8,2690","8,3045","8,2278","0,06%"
"10.06.2010","8,2712","8,1805","8,2944","8,1616","1,07%"
"09.06.2010","8,1840","8,1748","8,2468","8,1415","0,07%"
"08.06.2010","8,1786","8,1406","8,2025","8,1259","0,47%"
"07.06.2010","8,1404","8,1561","8,1937","8,1112","-0,46%"
"04.06.2010","8,1781","8,3039","8,3433","8,1622","-1,48%"
"03.06.2010","8,3012","8,3642","8,4190","8,2964","-0,79%"
"02.06.2010","8,3675","8,3323","8,3838","8,3130","0,22%"
"01.06.2010","8,3495","8,4002","8,4369","8,2701","-0,62%"
"31.05.2010","8,4017","8,3810","8,4225","8,3743","0,24%"
"28.05.2010","8,3813","8,4428","8,5069","8,3762","-0,78%"
"27.05.2010","8,4473","8,3002","8,4657","8,2986","1,65%"
"26.05.2010","8,3100","8,4513","8,4543","8,3064","-1,62%"
"25.05.2010","8,4472","8,4292","8,4520","8,3161","0,15%"
"24.05.2010","8,4348","8,5635","8,5745","8,4285","-1,72%"
"21.05.2010","8,5826","8,5107","8,6534","8,5059","0,82%"
"20.05.2010","8,5126","8,4831","8,6034","8,3947","0,31%"
"19.05.2010","8,4865","8,3163","8,4885","8,2894","2,02%"
"18.05.2010","8,3188","8,4605","8,4970","8,3020","-1,70%"
"17.05.2010","8,4629","8,4298","8,4765","8,3533","0,27%"
"14.05.2010","8,4400","8,5484","8,5865","8,4318","-1,34%"
"13.05.2010","8,5547","8,6218","8,6598","8,5457","-0,72%"
"12.05.2010","8,6170","8,6319","8,6996","8,6051","-0,29%"
"11.05.2010","8,6424","8,7302","8,7409","8,6381","-0,95%"
"10.05.2010","8,7257","8,8280","8,9371","8,7083","0,17%"
"07.05.2010","8,7109","8,6219","8,7369","8,5903","0,83%"
"06.05.2010","8,6394","8,7534","8,7772","8,5468","-1,22%"
"05.05.2010","8,7459","8,8506","8,8743","8,7288","-1,30%"
"04.05.2010","8,8615","9,0015","9,0205","8,8567","-1,59%"
"03.05.2010","9,0046","9,1041","9,1058","8,9756","-0,79%"
"30.04.2010","9,0761","9,0375","9,1082","9,0252","0,54%"
"29.04.2010","9,0273","9,0111","9,0648","8,9971","0,09%"
"28.04.2010","9,0192","8,9791","9,0561","8,9490","0,36%"
"27.04.2010","8,9867","9,1422","9,1580","8,9798","-1,73%"
"26.04.2010","9,1447","9,1099","9,1467","9,0700","0,06%"
"23.04.2010","9,1393","9,0674","9,1502","9,0100","0,72%"
"22.04.2010","9,0743","9,1393","9,1610","9,0496","-0,72%"
"21.04.2010","9,1397","9,1712","9,1803","9,1188","-0,35%"
"20.04.2010","9,1716","9,2085","9,2300","9,1630","-0,38%"
"19.04.2010","9,2062","9,1964","9,2125","9,1553","-0,08%"
"16.04.2010","9,2137","9,2663","9,2727","9,1944","-0,62%"
"15.04.2010","9,2709","9,3186","9,3280","9,2260","-0,51%"
"14.04.2010","9,3186","9,2931","9,3377","9,2790","0,34%"
"13.04.2010","9,2872","9,2707","9,3016","9,2439","0,15%"
"12.04.2010","9,2734","9,2928","9,3448","9,2563","0,68%"
"09.04.2010","9,2109","9,1148","9,2136","9,1020","1,02%"
"08.04.2010","9,1178","9,1017","9,1219","9,0625","0,14%"
"07.04.2010","9,1052","9,1421","9,1517","9,0935","-0,43%"
"06.04.2010","9,1448","9,2030","9,2138","9,1134","-0,67%"
"05.04.2010","9,2061","9,2062","9,2406","9,1859","-0,12%"
"02.04.2010","9,2173","9,2715","9,2780","9,1953","-0,60%"
"01.04.2010","9,2730","9,2210","9,2778","9,1848","0,54%"
"31.03.2010","9,2235","9,1561","9,2474","9,1342","0,74%"
"30.03.2010","9,1555","9,2006","9,2408","9,1425","-0,50%"
"29.03.2010","9,2017","9,2068","9,2193","9,1605","0,49%"
"26.03.2010","9,1571","9,0642","9,1673","9,0561","1,02%"
"25.03.2010","9,0647","9,0896","9,1398","9,0560","-0,27%"
"24.03.2010","9,0890","9,2114","9,2176","9,0807","-1,39%"
"23.03.2010","9,2169","9,2562","9,2637","9,1978","-0,40%"
"22.03.2010","9,2539","9,2322","9,2641","9,1893","0,16%"
"19.03.2010","9,2390","9,2862","9,3032","9,2151","-0,52%"
"18.03.2010","9,2874","9,3733","9,3815","9,2712","-0,96%"
"17.03.2010","9,3775","9,3983","9,4326","9,3679","-0,26%"
"16.03.2010","9,4024","9,3324","9,4086","9,3198","0,73%"
"15.03.2010","9,3347","9,4013","9,4050","9,3085","-0,63%"
"12.03.2010","9,3935","9,3361","9,4182","9,3299","0,58%"
"11.03.2010","9,3395","9,3201","9,3457","9,2944","0,17%"
"10.03.2010","9,3232","9,2838","9,3389","9,2439","0,41%"
"09.03.2010","9,2855","9,3033","9,3082","9,2380","-0,21%"
"08.03.2010","9,3050","9,3032","9,3558","9,2862","0,06%"
"05.03.2010","9,2991","9,2694","9,3046","9,2328","0,31%"
"04.03.2010","9,2708","9,3466","9,3612","9,2483","-0,86%"
"03.03.2010","9,3514","9,2936","9,3766","9,2768","0,69%"
"02.03.2010","9,2876","9,2537","9,2999","9,1703","0,34%"
"01.03.2010","9,2559","9,2995","9,3228","9,1868","-0,49%"
"26.02.2010","9,3015","9,2481","9,3410","9,2349","0,52%"
"25.02.2010","9,2536","9,2395","9,2659","9,1826","0,16%"
"24.02.2010","9,2385","9,2222","9,3020","9,2151","0,18%"
"23.02.2010","9,2222","9,2771","9,3491","9,2119","-0,65%"
"22.02.2010","9,2829","9,3107","9,3238","9,2634","-0,17%"
"19.02.2010","9,2985","9,2444","9,2991","9,1849","-0,06%"
"18.02.2010","9,3045","9,2944","9,3305","9,2493","0,09%"
"17.02.2010","9,2961","9,4044","9,4246","9,2814","-1,19%"
"16.02.2010","9,4085","9,2903","9,4160","9,2835","1,24%"
"15.02.2010","9,2930","9,3005","9,3176","9,2766","-0,14%"
"12.02.2010","9,3057","9,3562","9,3631","9,2438","-0,48%"
"11.02.2010","9,3507","9,3755","9,4257","9,2878","-0,25%"
"10.02.2010","9,3738","9,4154","9,4339","9,3373","-0,41%"
"09.02.2010","9,4124","9,3168","9,4500","9,3120","0,99%"
"08.02.2010","9,3200","9,3284","9,3617","9,2984","-0,12%"
"05.02.2010","9,3311","9,3728","9,3871","9,2738","-0,50%"
"04.02.2010","9,3782","9,4799","9,4933","9,3714","-1,16%"
"03.02.2010","9,4882","9,5312","9,5764","9,4799","-0,47%"
"02.02.2010","9,5330","9,5073","9,5418","9,4790","0,25%"
"01.02.2010","9,5094","9,4633","9,5162","9,4547","0,47%"
"29.01.2010","9,4651","9,5370","9,5490","9,4626","-0,71%"
"28.01.2010","9,5330","9,5712","9,5926","9,5127","-0,41%"
"27.01.2010","9,5726","9,6057","9,6249","9,5521","-0,39%"
"26.01.2010","9,6098","9,6579","9,6806","9,5838","-0,53%"
"25.01.2010","9,6610","9,6663","9,6933","9,6435","0,11%"
"22.01.2010","9,6504","9,6135","9,6839","9,6019","0,31%"
"21.01.2010","9,6207","9,6264","9,6555","9,5746","-0,06%"
"20.01.2010","9,6260","9,7562","9,7626","9,6094","-1,42%"
"19.01.2010","9,7648","9,8173","9,8417","9,7275","-0,57%"
"18.01.2010","9,8211","9,7884","9,8320","9,7835","0,00%"
"15.01.2010","9,8209","9,8991","9,9077","9,7864","-0,82%"
"14.01.2010","9,9016","9,9096","9,9363","9,8609","-0,09%"
"13.01.2010","9,9110","9,8864","9,9581","9,8677","0,16%"
"12.01.2010","9,8950","9,9070","9,9319","9,8662","-0,14%"
"11.01.2010","9,9085","9,8519","9,9378","9,8356","0,68%"
"08.01.2010","9,8412","9,7746","9,8590","9,7348","0,66%"
"07.01.2010","9,7764","9,8344","9,8612","9,7613","-0,66%"
"06.01.2010","9,8413","9,8039","9,8563","9,7509","0,33%"
"05.01.2010","9,8091","9,8354","9,8909","9,7916","-0,34%"
"04.01.2010","9,8423","9,7767","9,8717","9,7323","0,63%"
"01.01.2010","9,7803","9,7781","9,7831","9,7740","0,06%"
"31.12.2009","9,7749","9,7848","9,8602","9,7644","-0,11%"
"30.12.2009","9,7854","9,8002","9,8075","9,7390","-0,18%"
"29.12.2009","9,8032","9,8193","9,8742","9,7858","-0,21%"
"28.12.2009","9,8239","9,8274","9,8457","9,7988","-0,06%"
"25.12.2009","9,8294","9,8140","9,8563","9,8045","0,14%"
"24.12.2009","9,8153","9,7875","9,8453","9,7787","0,33%"
"23.12.2009","9,7831","9,7306","9,8104","9,7182","0,54%"
"22.12.2009","9,7307","9,7523","9,7875","9,7074","-0,22%"
"21.12.2009","9,7522","9,7668","9,8171","9,7407","-0,41%"
"18.12.2009","9,7921","9,7902","9,8422","9,7354","-0,06%"
"17.12.2009","9,7977","9,9237","9,9264","9,7663","-1,28%"
"16.12.2009","9,9251","9,9224","9,9626","9,9025","0,01%"
"15.12.2009","9,9245","10,0066","10,0148","9,8998","-0,82%"
"14.12.2009","10,0070","9,9837","10,0277","9,9645","0,23%"
"11.12.2009","9,9840","10,0567","10,0891","9,9564","-0,75%"
"10.12.2009","10,0598","10,0527","10,0795","10,0234","0,04%"
"09.12.2009","10,0560","10,0385","10,0929","10,0139","0,21%"
"08.12.2009","10,0348","10,1203","10,1519","10,0221","-0,85%"
"07.12.2009","10,1205","10,1361","10,1774","10,0760","-0,17%"
"04.12.2009","10,1375","10,2738","10,3030","10,1156","-1,47%"
"03.12.2009","10,2886","10,2677","10,3377","10,2663","0,17%"
"02.12.2009","10,2712","10,2978","10,3173","10,2595","-0,30%"
"01.12.2009","10,3017","10,2425","10,3222","10,2198","0,53%"
"30.11.2009","10,2474","10,2444","10,3001","10,2123","0,27%"
"27.11.2009","10,2197","10,2550","10,2605","10,1259","-0,32%"
"26.11.2009","10,2520","10,3296","10,3437","10,2112","-0,81%"
"25.11.2009","10,3358","10,2148","10,3406","10,2099","1,15%"
"24.11.2009","10,2179","10,2159","10,2374","10,1663","-0,01%"
"23.11.2009","10,2188","10,1446","10,2484","10,1255","0,71%"
"20.11.2009","10,1472","10,1892","10,1977","10,1021","-0,39%"
"19.11.2009","10,1870","10,2137","10,2170","10,1325","-0,29%"
"18.11.2009","10,2165","10,1530","10,2342","10,1414","0,66%"
"17.11.2009","10,1500","10,2183","10,2389","10,1066","-0,70%"
"16.11.2009","10,2220","10,1864","10,2514","10,1562","0,38%"
"13.11.2009","10,1838","10,1336","10,1968","10,1182","0,50%"
"12.11.2009","10,1330","10,2242","10,2494","10,1165","-0,92%"
"11.11.2009","10,2276","10,2266","10,2726","10,2051","-0,00%"
"10.11.2009","10,2277","10,2364","10,2543","10,1946","-0,08%"
"09.11.2009","10,2361","10,1607","10,2545","10,1376","0,97%"
"06.11.2009","10,1373","10,1496","10,1830","10,1109","-0,22%"
"05.11.2009","10,1598","10,1510","10,1858","10,1081","0,03%"
"04.11.2009","10,1569","10,0567","10,1787","10,0358","1,09%"
"03.11.2009","10,0470","10,0839","10,1122","9,9850","-0,37%"
"02.11.2009","10,0845","10,0430","10,1364","10,0232","0,36%"
"30.10.2009","10,0487","10,1257","10,1474","10,0355","-0,79%"
"29.10.2009","10,1286","10,0452","10,1457","10,0241","0,82%"
"28.10.2009","10,0463","10,1139","10,1367","10,0289","-0,67%"
"27.10.2009","10,1137","10,1472","10,1949","10,0859","-0,37%"
"26.10.2009","10,1512","10,2406","10,2853","10,1342","-0,91%"
"23.10.2009","10,2448","10,2567","10,2858","10,2311","-0,15%"
"22.10.2009","10,2599","10,2394","10,2701","10,2029","0,12%"
"21.10.2009","10,2479","10,1917","10,2732","10,1627","0,49%"
"20.10.2009","10,1975","10,2215","10,2385","10,1569","-0,18%"
"19.10.2009","10,2159","10,1662","10,2262","10,1209","0,39%"
"16.10.2009","10,1760","10,2009","10,2188","10,1341","-0,27%"
"15.10.2009","10,2034","10,1934","10,2181","10,1320","0,14%"
"14.10.2009","10,1894","10,1386","10,2037","10,1262","0,45%"
"13.10.2009","10,1434","10,0833","10,1556","10,0707","0,61%"
"12.10.2009","10,0815","10,0484","10,1077","10,0158","0,27%"
"09.10.2009","10,0541","10,0963","10,1014","10,0142","-0,42%"
"08.10.2009","10,0964","10,0247","10,1141","10,0206","0,69%"
"07.10.2009","10,0274","10,0445","10,0609","9,9994","-0,21%"
"06.10.2009","10,0483","9,9980","10,0783","9,9960","0,47%"
