Date,Last,Open,Max,Min,Vol_K,Var_%
2019-07-26,495.88,500.12,500.12,493.62,,-0.87
2019-07-25,500.25,497.62,506.5,492.38,,0.65
2019-07-24,497.0,487.38,498.12,487.38,,2.05
2019-07-23,487.0,488.88,493.38,483.38,,-0.15
2019-07-22,487.75,503.88,504.25,487.12,,-3.05
2019-07-19,503.12,494.5,516.62,492.62,,1.9
2019-07-18,493.75,504.5,505.25,493.12,,-2.28
2019-07-17,505.25,507.12,513.88,502.12,,-0.44
2019-07-16,507.5,505.38,509.88,501.12,,-0.29
2019-07-15,509.0,524.88,531.38,506.12,,-2.75
2019-07-12,523.38,521.38,525.12,516.75,,0.51
2019-07-11,520.75,505.5,522.88,500.38,,3.22
2019-07-10,504.5,501.12,506.62,498.12,,0.45
2019-07-09,502.25,511.0,511.0,498.88,,-1.76
2019-07-08,511.25,518.38,518.75,507.38,,-1.09
2019-07-05,516.88,513.12,517.0,505.38,,0.58
2019-07-03,513.88,503.0,514.38,501.0,,2.16
2019-07-02,503.0,512.5,515.62,501.38,,-1.57
2019-07-01,511.0,530.62,530.62,508.62,,-2.85
2019-06-28,526.0,543.75,554.12,522.62,,-3.71
2019-06-27,546.25,546.12,557.12,541.88,,0.0
2019-06-26,546.25,538.88,547.88,536.38,,1.2
2019-06-25,539.75,544.62,549.38,538.38,,-0.55
2019-06-24,542.75,530.25,544.12,526.88,,3.18
2019-06-21,526.0,527.12,529.5,523.12,,-0.19
2019-06-20,527.0,520.12,528.88,515.5,,1.05
2019-06-19,521.5,530.25,531.12,514.25,,-1.79
2019-06-18,531.0,540.25,541.0,525.12,,-1.48
2019-06-17,539.0,540.38,549.12,537.62,,0.23
2019-06-16,537.75,537.75,537.75,537.75,,-0.32
2019-06-14,539.5,535.0,543.75,531.12,,0.61
2019-06-13,536.25,526.25,536.38,524.88,,1.85
2019-06-12,526.5,519.62,528.0,512.88,,1.59
2019-06-11,518.25,503.38,518.62,500.38,,2.22
2019-06-10,507.0,504.12,508.38,493.38,,0.4
2019-06-09,505.0,505.0,505.0,505.0,,0.35
2019-06-07,503.25,510.88,512.62,502.0,,-1.66
2019-06-06,511.75,492.5,513.88,488.12,,3.96
2019-06-05,492.25,507.38,508.5,488.62,,-2.67
2019-06-04,505.75,526.25,528.25,501.38,,-2.79
2019-06-03,520.25,507.0,522.62,503.0,,3.04
2019-05-31,504.88,514.5,520.0,500.75,,-1.77
2019-05-30,514.0,488.62,514.88,482.12,,5.33
2019-05-29,488.0,515.62,521.62,487.88,,-3.08
2019-05-28,503.5,495.25,509.12,494.62,,3.55
2019-05-26,486.25,486.25,486.25,486.25,,-0.84
2019-05-24,490.38,469.88,490.62,467.12,,4.5
2019-05-23,469.25,473.12,485.38,466.12,,-0.64
2019-05-22,472.25,475.88,481.0,468.62,,-0.79
2019-05-21,476.0,486.62,492.62,474.12,,-0.94
2019-05-20,480.5,469.62,484.0,468.25,,2.95
2019-05-19,466.75,463.5,466.75,463.12,,0.78
2019-05-17,463.12,469.12,472.88,462.5,,-1.04
2019-05-16,468.0,448.5,468.38,446.62,,4.35
2019-05-15,448.5,451.62,463.88,447.12,,-0.44
2019-05-14,450.5,440.12,450.5,437.88,,3.27
2019-05-13,436.25,425.38,440.38,418.62,,2.98
2019-05-12,423.62,423.62,423.62,423.62,,-0.18
2019-05-10,424.38,432.38,434.38,421.62,,-1.08
2019-05-09,429.0,437.62,437.88,428.12,,-2.0
2019-05-08,437.75,440.5,443.38,434.62,,-0.68
2019-05-07,440.75,437.25,442.12,431.38,,0.69
2019-05-06,437.75,432.5,439.62,428.12,,1.19
2019-05-05,432.62,433.5,433.5,432.62,,-1.17
2019-05-03,437.75,445.25,447.88,436.12,,-1.57
2019-05-02,444.75,436.75,448.62,435.62,,1.89
2019-05-01,436.5,427.88,437.62,427.88,,1.75
2019-04-30,429.0,434.12,435.38,426.12,,-1.15
2019-04-29,434.0,443.75,446.88,433.88,,-0.2
2019-04-26,434.88,433.5,439.12,433.38,,0.2
2019-04-25,434.0,430.5,437.5,428.5,,0.55
2019-04-24,431.62,438.38,439.5,430.12,,-1.4
2019-04-23,437.75,435.38,441.12,433.12,,0.46
2019-04-22,435.75,444.25,444.25,435.38,,-2.05
2019-04-21,444.88,444.88,444.88,444.88,,-0.14
2019-04-19,445.5,445.5,445.5,445.5,,0.06
2019-04-18,445.25,447.5,448.12,439.25,,-0.5
2019-04-17,447.5,446.12,449.88,445.0,,0.56
2019-04-16,445.0,459.25,460.12,442.38,,-3.16
2019-04-15,459.5,463.38,463.62,457.88,,-1.16
2019-04-14,464.88,464.62,464.88,464.62,,0.08
2019-04-12,464.5,462.12,465.12,457.62,,0.6
2019-04-11,461.75,457.25,462.38,456.88,,0.87
2019-04-10,457.75,459.0,461.62,455.62,,-0.27
2019-04-09,459.0,462.25,462.38,456.38,,-1.02
2019-04-08,463.75,467.5,470.88,461.88,,-1.07
2019-04-07,468.75,467.62,468.75,467.38,,0.24
2019-04-05,467.62,468.88,469.38,464.38,,-0.66
2019-04-04,470.75,471.12,477.38,468.12,,-0.11
2019-04-03,471.25,463.12,472.62,463.0,,1.56
2019-04-02,464.0,464.25,465.62,455.88,,0.27
2019-04-01,462.75,459.12,468.12,456.12,,0.93
2019-03-31,458.5,458.5,458.5,458.5,,-0.19
2019-03-29,459.38,463.62,464.88,452.88,,-0.94
2019-03-28,463.75,468.0,469.12,459.62,,-1.22
2019-03-27,469.5,470.12,471.62,466.38,,-0.05
2019-03-26,469.75,469.25,477.88,466.88,,0.16
2019-03-25,469.0,466.62,471.62,463.12,,0.97
2019-03-24,464.5,464.5,464.5,464.5,,-0.08
2019-03-22,464.88,465.0,473.62,464.0,,-0.03
2019-03-21,465.0,464.38,467.38,458.12,,0.11
2019-03-20,464.5,456.88,464.88,455.0,,1.75
2019-03-19,456.5,458.75,462.62,454.12,,-0.16
2019-03-18,457.25,463.12,463.62,454.62,,-0.62
2019-03-15,460.12,452.5,462.88,448.5,,1.74
2019-03-14,452.25,447.88,460.62,446.88,,1.06
2019-03-13,447.5,455.38,455.38,440.38,,-1.05
2019-03-12,452.25,428.62,456.88,427.62,,5.73
2019-03-11,427.75,439.38,441.62,427.12,,-2.84
2019-03-10,440.25,440.25,440.25,440.25,,0.43
2019-03-08,438.38,438.0,444.12,435.75,,0.09
2019-03-07,438.0,449.75,451.75,437.62,,-2.61
2019-03-06,449.75,464.0,464.38,449.38,,-3.07
2019-03-05,464.0,455.5,464.0,453.12,,1.87
2019-03-04,455.5,456.62,460.88,454.38,,-0.35
2019-03-01,457.12,458.75,461.38,447.25,,-0.36
2019-02-28,458.75,467.0,468.62,458.12,,-1.77
2019-02-27,467.0,467.75,475.38,465.38,,-0.16
2019-02-26,467.75,472.25,474.38,463.88,,-0.95
2019-02-25,472.25,494.62,495.12,472.25,,-2.6
2019-02-22,484.88,487.0,493.0,484.62,,-0.44
2019-02-21,487.0,479.75,491.62,479.75,,1.51
2019-02-20,479.75,489.0,493.38,475.88,,-1.89
2019-02-19,489.0,503.5,505.38,488.62,,-2.93
2019-02-18,503.75,503.25,503.75,503.0,,0.1
2019-02-17,503.25,503.5,503.5,502.88,,-0.03
2019-02-15,503.38,507.25,508.88,499.38,,-0.76
2019-02-14,507.25,521.5,522.38,506.12,,-2.73
2019-02-13,521.5,520.0,523.88,518.88,,0.29
2019-02-12,520.0,518.25,520.62,514.62,,0.34
2019-02-11,518.25,516.75,518.88,512.12,,0.14
2019-02-10,517.5,517.25,517.5,517.25,,-0.07
2019-02-08,517.88,512.75,522.0,512.75,,1.0
2019-02-07,512.75,524.25,525.38,512.62,,-2.19
2019-02-06,524.25,526.75,531.12,524.25,,-0.62
2019-02-05,527.5,525.25,528.38,520.62,,0.43
2019-02-04,525.25,524.5,528.88,521.5,,0.14
2019-02-03,524.5,524.5,524.5,524.5,,0.02
2019-02-01,524.38,516.5,526.38,515.38,,1.53
2019-01-31,516.5,517.75,520.0,513.62,,-0.24
2019-01-30,517.75,513.75,517.88,511.62,,0.78
2019-01-29,513.75,518.0,521.88,510.88,,-0.82
2019-01-28,518.0,519.0,523.62,516.0,,-0.1
2019-01-27,518.5,520.88,520.88,518.25,,-0.46
2019-01-25,520.88,521.25,522.88,516.88,,-0.07
2019-01-24,521.25,526.62,528.88,521.12,,-1.09
2019-01-23,527.0,523.12,527.0,521.88,,0.86
2019-01-22,522.5,517.25,525.88,514.5,,1.06
2019-01-21,517.0,517.5,520.5,515.25,,0.0
2019-01-20,517.0,517.5,517.5,517.0,,0.02
2019-01-18,516.88,519.75,522.12,515.38,,-0.5
2019-01-17,519.5,511.25,522.38,509.12,,1.66
2019-01-16,511.0,510.0,516.62,510.0,,0.25
2019-01-15,509.75,514.5,518.38,508.12,,-0.88
2019-01-14,514.25,520.5,521.75,513.38,,-1.08
2019-01-11,519.88,513.75,523.75,513.38,,1.29
2019-01-10,513.25,519.5,520.12,512.0,,-1.35
2019-01-09,520.25,518.5,523.75,518.38,,0.43
2019-01-08,518.0,517.0,524.5,514.38,,0.19
2019-01-07,517.0,518.75,518.75,513.5,,-0.29
2019-01-06,518.5,516.38,518.5,516.0,,0.44
2019-01-04,516.25,514.0,518.75,513.0,,0.49
2019-01-03,513.75,508.25,515.88,506.0,,1.43
2019-01-02,506.5,503.12,510.62,501.38,,0.7
2018-12-31,503.0,511.5,513.12,503.0,,-1.61
2018-12-28,511.25,511.0,513.88,509.5,,0.05
2018-12-27,511.0,511.75,514.0,507.25,,-0.24
2018-12-26,512.25,515.75,520.62,509.0,,-0.73
2018-12-24,516.0,511.25,518.0,511.0,,0.98
2018-12-23,511.0,511.0,511.0,511.0,,-0.54
2018-12-21,513.75,522.5,524.0,512.38,,-1.67
2018-12-20,522.5,524.25,527.75,521.25,,-0.29
2018-12-19,524.0,532.88,532.88,521.5,,-1.55
2018-12-18,532.25,535.0,535.88,529.88,,-0.51
2018-12-17,535.0,531.12,537.38,530.0,,0.94
2018-12-14,530.0,536.38,537.62,527.75,,-1.12
2018-12-13,536.0,528.25,538.5,526.0,,1.9
2018-12-12,526.0,522.0,528.75,521.25,,0.91
2018-12-11,521.25,524.88,528.88,517.5,,-0.62
2018-12-10,524.5,531.25,531.25,524.5,,-1.22
2018-12-09,531.0,531.0,531.0,531.0,,-0.14
2018-12-07,531.75,516.25,532.0,515.25,,3.05
2018-12-06,516.0,518.25,518.25,510.0,,-0.39
2018-12-05,518.0,522.75,522.75,513.5,,-0.96
2018-12-04,523.0,519.25,523.25,516.0,,0.72
2018-12-03,519.25,527.75,529.25,517.0,,0.73
2018-11-30,515.5,507.75,519.25,507.25,,1.53
2018-11-29,507.75,511.25,514.5,506.0,,-0.68
2018-11-28,511.25,507.0,513.0,505.25,,0.94
2018-11-27,506.5,513.5,516.75,504.0,,-1.36
2018-11-26,513.5,510.0,514.25,509.0,,2.75
2018-11-23,499.75,498.0,507.5,498.0,,0.35
2018-11-22,498.0,498.0,498.0,498.0,,0.0
2018-11-21,498.0,500.75,504.25,497.75,,-0.55
2018-11-20,500.75,497.0,502.5,495.5,,0.55
2018-11-19,498.0,506.5,507.25,496.0,,-1.73
2018-11-16,506.75,505.5,508.75,502.75,,0.25
2018-11-15,505.5,503.75,509.0,503.25,,0.35
2018-11-14,503.75,506.5,511.0,501.0,,-0.54
2018-11-13,506.5,518.75,520.75,506.0,,-2.36
2018-11-12,518.75,501.5,520.75,501.25,,3.29
2018-11-09,502.25,507.25,508.0,500.75,,-0.99
2018-11-08,507.25,509.5,517.0,503.25,,-0.44
2018-11-07,509.5,512.0,514.25,507.25,,-0.34
2018-11-06,511.25,506.75,514.0,505.5,,0.89
2018-11-05,506.75,508.5,512.25,503.75,,-0.34
2018-11-04,508.5,508.5,508.5,508.5,,0.0
2018-11-02,508.5,508.0,509.75,502.75,,-0.05
2018-11-01,508.75,501.5,510.0,500.75,,1.6
2018-10-31,500.75,498.25,501.75,490.0,,0.3
2018-10-30,499.25,505.75,507.5,497.0,,-1.24
2018-10-29,505.5,511.5,515.0,502.75,,-1.08
2018-10-28,511.0,510.75,511.0,510.25,,1.24
2018-10-26,504.75,486.75,506.75,486.75,,3.64
2018-10-25,487.0,499.0,499.25,485.5,,-2.65
2018-10-24,500.25,509.75,510.5,496.75,,-2.01
2018-10-23,510.5,508.5,511.25,505.25,,0.39
2018-10-22,508.5,513.5,513.75,507.25,,-0.88
2018-10-21,513.0,513.5,513.75,513.0,,-0.19
2018-10-19,514.0,512.5,518.5,510.75,,0.19
2018-10-18,513.0,515.5,519.5,511.0,,-0.48
2018-10-17,515.5,522.0,523.5,515.5,,-1.1
2018-10-16,521.25,525.5,527.0,521.0,,-0.76
2018-10-15,525.25,518.75,525.75,514.75,,1.25
2018-10-14,518.75,518.5,519.0,518.5,,0.19
2018-10-12,517.75,507.5,519.0,507.5,,1.97
2018-10-11,507.75,510.5,521.0,506.5,,-0.54
2018-10-10,510.5,516.5,518.0,510.25,,-1.11
2018-10-09,516.25,513.0,520.5,511.25,,0.63
2018-10-08,513.0,524.5,525.0,512.75,,-2.15
2018-10-07,524.25,525.0,525.0,524.25,,0.24
2018-10-05,523.0,517.5,524.5,517.25,,1.11
2018-10-04,517.25,516.0,520.75,513.75,,0.19
2018-10-03,516.25,522.75,527.25,514.25,,-1.15
2018-10-02,522.25,510.25,524.5,505.25,,2.3
2018-10-01,510.5,512.25,515.25,505.5,,-0.34
2018-09-30,512.25,509.75,512.25,509.75,,0.34
2018-09-28,510.5,512.75,518.0,505.5,,-0.34
2018-09-27,512.25,517.25,522.0,511.25,,-1.11
2018-09-26,518.0,522.0,527.0,517.0,,-0.77
2018-09-25,522.0,525.25,525.75,516.25,,-0.52
2018-09-24,524.75,521.5,531.25,520.0,,0.67
2018-09-23,521.25,521.75,521.75,521.0,,-0.24
2018-09-21,522.5,521.25,524.0,515.25,,0.29
2018-09-20,521.0,523.25,525.5,516.0,,-0.43
2018-09-19,523.25,511.0,523.25,511.0,,2.4
2018-09-18,511.0,508.25,514.25,506.5,,0.54
2018-09-17,508.25,512.75,517.5,505.5,,-1.07
2018-09-16,513.75,512.75,513.75,512.75,,0.39
2018-09-14,511.75,497.25,514.25,496.25,,3.02
2018-09-13,496.75,505.75,509.75,495.25,,-1.78
2018-09-12,505.75,520.0,529.25,500.25,,-2.79
2018-09-11,520.25,529.5,532.75,517.25,,-1.75
2018-09-10,529.5,513.75,529.75,508.5,,3.17
2018-09-09,513.25,512.0,513.5,512.0,,0.05
2018-09-07,513.0,513.5,514.5,507.5,,-0.05
2018-09-06,513.25,522.25,524.5,512.75,,-1.72
2018-09-05,522.25,530.5,538.25,521.25,,-1.51
2018-09-04,530.25,538.25,542.5,519.75,,-1.58
2018-09-03,538.75,537.75,539.0,537.75,,-1.42
2018-08-31,546.5,536.75,548.0,535.75,,2.01
2018-08-30,535.75,546.5,549.5,530.25,,-1.88
2018-08-29,546.0,522.25,546.25,521.5,,4.5
2018-08-28,522.5,522.75,529.0,518.75,,-0.05
2018-08-27,522.75,535.75,535.75,521.75,,1.8
2018-08-24,513.5,520.5,521.5,513.0,,-1.58
2018-08-23,521.75,529.75,531.25,515.5,,-1.79
2018-08-22,531.25,526.25,534.25,520.5,,0.95
2018-08-21,526.25,542.0,543.0,526.0,,-3.13
2018-08-20,543.25,562.75,562.75,540.75,,-2.99
2018-08-17,560.0,541.75,562.75,535.25,,3.23
2018-08-16,542.5,532.5,547.5,531.0,,1.93
2018-08-15,532.25,540.75,542.5,528.25,,-1.62
2018-08-14,541.0,535.0,544.0,532.25,,1.12
2018-08-13,535.0,546.25,549.5,530.75,,-2.19
2018-08-10,547.0,564.75,574.0,546.5,,-3.14
2018-08-09,564.75,570.5,573.5,562.0,,-1.05
2018-08-08,570.75,569.75,578.0,564.5,,0.18
2018-08-07,569.75,575.5,586.0,564.25,,-0.96
2018-08-06,575.25,555.0,576.0,551.5,,2.95
2018-08-03,558.75,563.25,567.75,554.0,,-0.84
2018-08-02,563.5,560.0,593.0,559.5,,0.71
2018-08-01,559.5,555.25,566.0,550.75,,0.9
2018-07-31,554.5,543.75,565.0,540.5,,1.93
2018-07-30,544.0,534.25,551.75,533.0,,2.59
2018-07-27,530.25,536.0,542.0,525.25,,-1.07
2018-07-26,536.0,544.5,553.75,532.0,,-1.52
2018-07-25,544.25,512.0,545.25,511.5,,6.4
2018-07-24,511.5,510.75,516.0,505.25,,-0.05
2018-07-23,511.75,518.5,522.5,511.75,,-0.73
2018-07-22,515.5,515.5,515.5,515.5,,0.05
2018-07-20,515.25,503.75,519.75,503.5,,2.33
2018-07-19,503.5,493.5,505.75,490.25,,2.08
2018-07-18,493.25,498.75,505.0,493.25,,-1.05
2018-07-17,498.5,491.25,504.25,487.75,,1.48
2018-07-16,491.25,494.5,498.5,486.75,,-1.16
2018-07-13,497.0,484.5,497.5,481.25,,2.58
2018-07-12,484.5,474.5,488.5,473.0,,2.11
2018-07-11,474.5,488.0,490.5,471.25,,-2.82
2018-07-10,488.25,505.25,507.5,488.0,,-3.32
2018-07-09,505.0,514.0,514.0,503.5,,-1.7
2018-07-06,513.75,503.75,516.25,498.5,,2.09
2018-07-05,503.25,497.5,508.5,496.5,,2.55
2018-07-03,490.75,482.5,493.0,481.75,,2.03
2018-07-02,481.0,501.75,509.5,479.5,,-4.18
2018-06-29,502.0,484.75,509.0,483.5,,3.56
2018-06-28,484.75,487.5,492.75,482.75,,-0.77
2018-06-27,488.5,483.0,491.75,482.25,,1.24
2018-06-26,482.5,491.75,495.75,480.25,,-1.88
2018-06-25,491.75,503.25,503.25,487.0,,0.46
2018-06-22,489.5,497.0,497.25,487.25,,-1.46
2018-06-21,496.75,491.5,498.5,482.25,,1.02
2018-06-20,491.75,478.0,491.75,474.75,,2.93
2018-06-19,477.75,489.5,490.5,467.5,,-2.35
2018-06-18,489.25,495.25,499.0,487.75,,-2.1
2018-06-15,499.75,502.0,508.5,487.0,,-0.4
2018-06-14,501.75,515.75,517.0,498.25,,-2.71
2018-06-13,515.75,534.5,538.75,514.5,,-3.51
2018-06-12,534.5,514.25,538.25,510.25,,3.84
2018-06-11,514.75,520.25,528.0,511.75,,-1.62
2018-06-08,523.25,530.25,533.5,513.5,,-1.23
2018-06-07,529.75,520.0,537.0,519.25,,1.83
2018-06-06,520.25,509.25,531.0,507.5,,2.16
2018-06-05,509.25,507.5,518.75,506.25,,0.39
2018-06-04,507.25,520.5,520.5,503.25,,-3.01
2018-06-01,523.0,524.75,528.0,518.25,,-0.38
2018-05-31,525.0,520.5,531.5,515.25,,1.01
2018-05-30,519.75,534.0,534.0,516.5,,-2.81
2018-05-29,534.75,548.25,554.0,531.75,,-2.42
2018-05-28,548.0,548.0,548.0,548.0,,0.6
2018-05-25,544.75,529.0,544.75,528.75,,2.98
2018-05-24,529.0,531.75,545.0,528.75,,-0.56
2018-05-23,532.0,521.5,532.0,517.25,,2.06
2018-05-22,521.25,505.25,530.25,503.5,,3.01
2018-05-21,506.0,523.25,525.5,504.25,,-2.36
2018-05-20,518.25,518.25,518.25,518.25,,0.0
2018-05-18,518.25,496.25,518.75,496.0,,4.17
2018-05-17,497.5,496.25,504.75,495.0,,0.35
2018-05-16,495.75,493.5,498.75,491.0,,0.35
2018-05-15,494.0,491.25,496.25,486.25,,0.61
2018-05-14,491.0,498.75,498.75,490.25,,-1.31
2018-05-11,497.5,503.25,505.25,497.0,,-1.14
2018-05-10,503.25,510.75,514.75,500.5,,-1.47
2018-05-09,510.75,515.25,515.25,506.25,,-0.78
2018-05-08,514.75,510.75,520.0,506.75,,0.93
2018-05-07,510.0,522.25,523.75,510.0,,-2.3
2018-05-06,522.0,522.0,522.0,522.0,,-0.43
2018-05-04,524.25,536.25,537.25,523.5,,-2.33
2018-05-03,536.75,525.25,538.5,521.0,,2.14
2018-05-02,525.5,528.75,534.5,521.25,,-0.61
2018-05-01,528.75,513.25,529.75,506.0,,3.07
2018-04-30,513.0,501.0,513.0,501.0,,3.64
2018-04-27,495.0,480.5,495.75,480.25,,3.02
2018-04-26,480.5,488.25,491.5,476.75,,-1.59
2018-04-25,488.25,473.5,488.5,472.25,,3.22
2018-04-24,473.0,461.0,474.0,455.5,,2.6
2018-04-23,461.0,464.25,469.0,458.75,,-0.54
2018-04-22,463.5,463.5,463.5,463.5,,0.0
2018-04-20,463.5,476.5,476.75,462.25,,-2.73
2018-04-19,476.5,476.75,480.0,472.0,,0.0
2018-04-18,476.5,466.25,477.25,465.5,,2.25
2018-04-17,466.0,463.5,470.75,461.75,,0.65
2018-04-16,463.0,466.5,470.0,461.5,,-2.22
2018-04-13,473.5,480.5,480.5,469.5,,-1.46
2018-04-12,480.5,484.25,484.5,475.0,,-0.72
2018-04-11,484.0,491.0,492.0,483.0,,-1.38
2018-04-10,490.75,491.0,494.0,482.75,,-0.15
2018-04-09,491.5,477.25,493.5,475.0,,4.13
2018-04-06,472.0,461.25,472.75,459.25,,2.39
2018-04-05,461.0,457.5,465.5,456.5,,0.77
2018-04-04,457.5,456.25,461.5,447.25,,0.22
2018-04-03,456.5,448.25,463.5,448.25,,1.78
2018-04-02,448.5,454.0,457.25,445.75,,-0.72
2018-03-29,451.75,447.0,455.75,441.5,,1.18
2018-03-28,446.5,449.5,452.5,444.5,,-0.56
2018-03-27,449.0,454.25,457.5,448.75,,-1.16
2018-03-26,454.25,462.75,463.5,451.25,,-1.25
2018-03-23,460.0,455.0,461.5,446.5,,0.77
2018-03-22,456.5,454.25,459.75,451.5,,0.5
2018-03-21,454.25,453.75,454.5,446.75,,0.22
2018-03-20,453.25,451.5,457.5,451.5,,0.22
2018-03-19,452.25,465.0,466.0,450.25,,-3.37
2018-03-16,468.0,478.0,482.25,467.0,,-2.4
2018-03-15,479.5,489.5,493.25,476.0,,-2.04
2018-03-14,489.5,485.5,490.5,483.0,,0.67
2018-03-13,486.25,490.25,498.0,484.75,,-0.77
2018-03-12,490.0,488.5,492.75,483.0,,-0.05
2018-03-09,490.25,499.25,499.25,486.0,,-1.8
2018-03-08,499.25,497.5,502.5,490.25,,0.35
2018-03-07,497.5,506.0,509.75,496.0,,-1.68
2018-03-06,506.0,507.0,507.5,495.5,,-0.2
2018-03-05,507.0,507.75,510.25,495.25,,1.6
2018-03-02,499.0,516.0,518.5,493.25,,-3.29
2018-03-01,516.0,495.5,517.75,489.5,,4.77
2018-02-28,492.5,477.5,499.5,476.5,,3.14
2018-02-27,477.5,473.75,479.0,473.5,,0.79
2018-02-26,473.75,468.75,476.75,467.75,,4.81
2018-02-23,452.0,450.75,456.25,450.75,,0.28
2018-02-22,450.75,447.5,451.75,445.25,,0.73
2018-02-21,447.5,449.25,452.0,445.5,,-0.39
2018-02-20,449.25,458.0,463.25,449.0,,-1.91
2018-02-19,458.0,458.0,458.0,458.0,,0.0
2018-02-18,458.0,458.0,458.0,458.0,,0.0
2018-02-16,458.0,461.5,464.5,456.75,,-0.76
2018-02-15,461.5,455.25,463.5,452.25,,1.48
2018-02-14,454.75,458.25,460.5,453.75,,-0.98
2018-02-13,459.25,464.25,467.25,459.0,,-1.08
2018-02-12,464.25,452.5,465.0,451.5,,3.34
2018-02-09,449.25,456.5,456.5,448.25,,-1.59
2018-02-08,456.5,461.0,464.5,451.5,,-0.98
2018-02-07,461.0,446.75,461.75,446.75,,3.19
2018-02-06,446.75,442.0,447.75,438.75,,1.07
2018-02-05,442.0,447.0,447.0,438.75,,-1.12
2018-02-04,447.0,447.0,447.0,447.0,,0.0
2018-02-02,447.0,451.25,451.25,445.0,,-0.94
2018-02-01,451.25,451.5,451.5,443.25,,-0.06
2018-01-31,451.5,458.0,458.75,447.5,,-1.42
2018-01-30,458.0,449.0,458.25,449.0,,2.0
2018-01-29,449.0,443.5,449.75,443.5,,1.53
2018-01-26,442.25,434.25,442.5,434.25,,1.84
2018-01-25,434.25,432.5,438.75,429.5,,0.4
2018-01-24,432.5,421.75,433.75,420.75,,2.55
2018-01-23,421.75,425.5,425.5,419.75,,-0.88
2018-01-22,425.5,424.25,427.5,423.25,,0.53
2018-01-19,423.25,425.5,427.25,421.5,,-0.35
2018-01-18,424.75,421.5,425.75,421.25,,0.77
2018-01-17,421.5,416.25,423.0,415.5,,1.26
2018-01-16,416.25,420.75,422.5,413.25,,-1.07
2018-01-12,420.75,433.75,436.0,418.75,,-3.0
2018-01-11,433.75,434.0,434.25,428.75,,-0.06
2018-01-10,434.0,431.75,435.0,431.5,,0.52
2018-01-09,431.75,427.0,433.75,425.5,,1.11
2018-01-08,427.0,430.25,432.25,425.75,,-0.93
2018-01-05,431.0,433.5,433.75,427.5,,-0.58
2018-01-04,433.5,435.0,436.0,431.0,,-0.34
2018-01-03,435.0,434.25,437.0,432.0,,0.17
2018-01-02,434.25,429.5,436.0,429.5,,1.58
2017-12-29,427.5,426.75,428.0,424.0,,0.18
2017-12-28,426.75,427.25,428.5,425.25,,-0.12
2017-12-27,427.25,422.25,428.25,420.75,,1.18
2017-12-26,422.25,424.75,426.75,420.75,,-0.59
2017-12-22,424.75,426.75,429.0,424.5,,-0.53
2017-12-21,427.0,424.0,427.5,423.0,,0.95
2017-12-20,423.0,419.5,424.5,416.38,,0.71
2017-12-19,420.0,421.0,424.0,419.5,,-0.18
2017-12-18,420.75,420.75,423.5,419.5,,0.66
2017-12-15,418.0,419.0,421.5,415.5,,0.06
2017-12-14,417.75,417.5,420.75,416.25,,0.12
2017-12-13,417.25,411.5,417.25,411.5,,1.46
2017-12-12,411.25,413.5,418.75,411.25,,-0.48
2017-12-11,413.25,417.75,418.75,411.0,,-1.37
2017-12-08,419.0,420.5,424.62,418.0,,-0.53
2017-12-07,421.25,425.0,425.75,419.75,,-1.0
2017-12-06,425.5,432.25,433.62,424.75,,-1.5
2017-12-05,432.0,435.5,436.12,431.25,,-0.75
2017-12-04,435.25,439.5,442.75,435.0,,-0.8
2017-12-01,438.75,432.5,438.75,432.25,,1.01
2017-11-30,434.38,436.0,439.0,430.75,,-0.09
2017-11-29,434.75,429.75,435.5,429.5,,1.22
2017-11-28,429.5,429.25,431.25,424.5,,4.98
2017-11-27,409.12,415.5,416.0,409.12,,-1.65
2017-11-24,416.0,420.5,422.0,412.75,,-1.48
2017-11-22,422.25,424.75,426.38,421.0,,-0.53
2017-11-21,424.5,421.75,428.75,420.5,,0.56
2017-11-20,422.12,427.25,427.25,419.5,,-1.32
2017-11-17,427.75,421.62,428.0,421.5,,1.48
2017-11-16,421.5,420.75,424.5,419.75,,0.54
2017-11-15,419.25,427.5,428.25,418.25,,-2.04
2017-11-14,428.0,425.0,429.5,423.5,,1.0
2017-11-13,423.75,431.75,432.0,422.5,,-1.85
2017-11-10,431.75,430.0,434.25,427.25,,0.7
2017-11-09,428.75,426.0,432.25,424.25,,0.53
2017-11-08,426.5,426.75,427.5,419.0,,-0.12
2017-11-07,427.0,429.75,431.0,424.25,,-0.93
2017-11-06,431.0,427.75,431.25,427.5,,1.35
2017-11-03,425.25,427.5,429.0,422.5,,-0.12
2017-11-02,425.75,418.25,426.5,418.25,,1.73
2017-11-01,418.5,418.75,422.0,416.62,,0.0
2017-10-31,418.5,425.5,426.5,416.5,,-1.59
2017-10-30,425.25,426.75,428.0,422.75,,-0.41
2017-10-27,427.0,431.0,431.25,425.25,,-1.1
2017-10-26,431.75,435.5,437.5,431.25,,-0.75
2017-10-25,435.0,438.5,443.0,434.0,,-0.63
2017-10-24,437.75,437.5,438.88,433.25,,0.11
2017-10-23,437.25,425.75,438.25,424.0,,2.67
2017-10-20,425.88,433.25,435.75,425.25,,-1.59
2017-10-19,432.75,430.25,436.25,429.75,,0.64
2017-10-18,430.0,435.0,435.25,429.25,,-1.09
2017-10-17,434.75,436.5,440.75,433.75,,-0.34
