Date,Last,Open,Max,Min,Vol_K,Var_%
2016-05-17,49.28,49.03,49.75,48.57,262.32,0.63
2016-05-16,48.97,47.8,49.47,47.77,294.38,2.38
2016-05-13,47.83,47.85,48.12,47.26,239.05,-0.52
2016-05-12,48.08,47.32,48.19,46.8,353.85,1.01
2016-05-11,47.6,45.59,47.75,44.8,381.74,4.57
2016-05-10,45.52,43.49,45.7,43.33,343.21,4.33
2016-05-09,43.63,45.75,46.48,43.43,364.58,-3.84
2016-05-06,45.37,45.16,46.12,44.19,283.65,0.8
2016-05-05,45.01,45.08,46.77,44.65,280.79,0.87
2016-05-04,44.62,45.21,46.01,44.19,293.82,-0.78
2016-05-03,44.97,45.8,46.4,44.62,276.4,-1.88
2016-05-02,45.83,47.37,47.4,45.72,168.09,-4.78
2016-04-29,48.13,47.9,48.5,47.41,29.52,-0.02
2016-04-28,48.14,47.1,48.19,46.74,113.08,2.03
2016-04-27,47.18,46.26,47.45,45.63,150.79,3.15
2016-04-26,45.74,44.69,46.49,44.36,199.24,2.83
2016-04-25,44.48,45.13,45.59,44.26,211.68,-1.4
2016-04-22,45.11,44.75,45.9,44.3,272.85,1.3
2016-04-21,44.53,45.54,46.18,44.44,312.6,-2.77
2016-04-20,45.8,43.52,45.88,42.81,297.26,4.02
2016-04-19,44.03,43.14,44.5,42.6,355.95,2.61
2016-04-18,42.91,41.8,43.43,40.1,383.37,-0.44
2016-04-15,43.1,43.8,44.05,42.28,285.17,-1.69
2016-04-14,43.84,44.01,44.62,43.29,234.37,-0.77
2016-04-13,44.18,44.44,44.94,43.76,348.59,-1.14
2016-04-12,44.69,42.7,44.81,42.56,357.35,4.34
2016-04-11,42.83,42.0,43.06,41.41,279.92,2.12
2016-04-08,41.94,39.68,42.01,39.62,340.22,6.37
2016-04-07,39.43,39.9,40.29,38.7,308.72,-1.03
2016-04-06,39.84,38.4,39.94,38.34,323.37,5.2
2016-04-05,37.87,37.5,38.44,37.27,296.45,0.48
2016-04-04,37.69,38.69,38.92,37.5,286.65,-2.53
2016-04-01,38.67,40.14,40.43,38.55,286.17,-2.35
2016-03-31,39.6,39.12,40.0,38.74,27.8,0.87
2016-03-30,39.26,39.42,40.61,39.09,103.12,0.31
2016-03-29,39.14,40.19,40.25,38.76,149.53,-2.81
2016-03-28,40.27,40.58,41.0,39.64,78.61,-0.42
2016-03-24,40.44,40.4,40.64,39.22,203.28,-0.07
2016-03-23,40.47,41.56,41.82,40.42,240.91,-3.16
2016-03-22,41.79,41.47,42.08,40.97,268.21,0.6
2016-03-21,41.54,41.31,41.88,40.48,234.1,0.83
2016-03-18,41.2,41.38,42.54,41.07,286.65,-0.82
2016-03-17,41.54,40.45,41.6,40.41,249.23,3.0
2016-03-16,40.33,39.14,40.44,38.83,263.87,4.1
2016-03-15,38.74,39.67,39.74,38.32,224.36,-2.0
2016-03-14,39.53,40.25,40.65,38.82,264.71,-2.13
2016-03-11,40.39,40.33,41.03,40.02,276.65,0.85
2016-03-10,40.05,40.89,41.01,39.63,287.78,-2.48
2016-03-09,41.07,39.65,41.18,39.39,333.49,3.58
2016-03-08,39.65,40.71,41.48,39.31,352.25,-2.91
2016-03-07,40.84,38.88,41.04,38.87,341.91,5.48
2016-03-04,38.72,37.04,38.95,36.82,295.79,4.45
2016-03-03,37.07,37.05,37.37,36.35,256.49,0.38
2016-03-02,36.93,36.62,37.4,36.1,278.17,0.33
2016-03-01,36.81,36.6,37.25,35.95,276.26,2.34
2016-02-29,35.97,35.1,36.23,34.83,30.24,2.48
2016-02-26,35.1,35.1,37.0,34.73,126.42,-0.54
2016-02-25,35.29,34.39,35.74,33.29,210.57,2.56
2016-02-24,34.41,32.98,34.67,32.37,344.0,3.43
2016-02-23,33.27,34.54,35.11,32.9,348.08,-4.09
2016-02-22,34.69,33.25,34.97,32.85,233.33,5.09
2016-02-19,33.01,33.88,34.46,32.68,287.09,-3.7
2016-02-18,34.28,34.91,35.73,33.79,324.1,-0.64
2016-02-17,34.5,32.54,34.99,31.82,355.92,7.21
2016-02-16,32.18,34.51,35.55,31.92,398.49,-3.62
2016-02-15,33.39,32.77,34.09,32.67,160.51,0.09
2016-02-12,33.36,31.31,33.44,30.85,394.48,10.98
2016-02-11,30.06,30.83,31.35,29.92,347.59,-2.53
2016-02-10,30.84,30.95,31.9,30.35,332.99,1.72
2016-02-09,30.32,33.17,33.56,30.28,305.77,-7.79
2016-02-08,32.88,33.99,34.68,32.77,211.55,-3.46
2016-02-05,34.06,34.39,35.14,33.81,296.57,-1.16
2016-02-04,34.46,35.32,35.84,34.15,323.93,-1.66
2016-02-03,35.04,32.41,35.53,32.3,396.58,7.09
2016-02-02,32.72,34.18,34.18,32.23,346.89,-4.44
2016-02-01,34.24,35.85,36.25,33.92,331.87,-1.44
2016-01-29,34.74,34.08,35.0,33.59,29.66,2.51
2016-01-28,33.89,32.84,35.84,32.56,195.14,2.39
2016-01-27,33.1,31.2,33.49,30.83,257.11,4.09
2016-01-26,31.8,30.01,32.72,29.27,335.09,4.26
2016-01-25,30.5,32.1,32.81,30.0,310.14,-5.22
2016-01-22,32.18,29.62,32.3,29.29,407.78,10.02
2016-01-21,29.25,27.99,29.84,27.29,394.26,4.91
2016-01-20,27.88,28.66,28.75,27.1,375.4,-3.06
2016-01-19,28.76,28.7,30.24,28.6,419.48,0.74
2016-01-18,28.55,28.73,29.58,27.67,211.26,-1.35
2016-01-15,28.94,31.0,31.02,28.82,344.46,-6.74
2016-01-14,31.03,30.26,31.23,29.73,16.39,2.38
2016-01-13,30.31,30.82,31.92,29.96,91.96,-1.78
2016-01-12,30.86,31.54,32.38,30.34,142.53,-2.19
2016-01-11,31.55,33.34,33.38,31.17,202.06,-5.96
2016-01-08,33.55,34.02,34.72,32.78,206.97,-0.59
2016-01-07,33.75,34.52,34.74,32.16,291.51,-1.4
2016-01-06,34.23,36.64,36.67,34.13,296.86,-6.01
2016-01-05,36.42,37.27,37.57,36.24,275.47,-2.15
2016-01-04,37.22,37.85,38.99,36.77,321.84,-0.16
2015-12-31,37.28,36.57,37.95,36.1,149.6,2.25
2015-12-30,36.46,37.29,37.55,36.35,173.51,-3.52
2015-12-29,37.79,36.59,37.98,36.56,171.68,3.19
2015-12-28,36.62,37.84,37.95,36.41,84.34,-3.35
2015-12-24,37.89,37.77,38.1,36.91,111.02,1.42
2015-12-23,37.36,36.37,37.88,36.28,196.98,3.46
2015-12-22,36.11,36.36,36.72,35.98,166.3,-0.66
2015-12-21,36.35,36.55,36.75,36.04,175.12,-1.44
2015-12-18,36.88,36.81,37.73,36.41,218.04,-0.49
2015-12-17,37.06,37.6,37.93,36.75,200.85,-0.35
2015-12-16,37.19,38.09,38.45,37.11,18.23,-3.28
2015-12-15,38.45,37.89,39.41,37.55,73.7,1.4
2015-12-14,37.92,37.85,38.43,36.33,115.12,-0.03
2015-12-11,37.93,39.55,39.74,37.36,167.31,-4.53
2015-12-10,39.73,40.44,40.7,39.46,188.99,-0.95
2015-12-09,40.11,40.63,41.59,39.57,284.65,-0.37
2015-12-08,40.26,40.82,41.45,39.81,328.38,-1.15
2015-12-07,40.73,43.26,43.26,40.6,272.44,-5.28
2015-12-04,43.0,43.98,44.82,42.67,345.83,-1.92
2015-12-03,43.84,42.77,44.69,42.61,271.48,3.18
2015-12-02,42.49,44.32,44.64,42.43,324.06,-4.39
2015-12-01,44.44,44.62,45.18,44.03,301.2,-0.38
2015-11-30,44.61,44.86,45.75,44.44,235.94,-0.56
2015-11-27,44.86,45.57,45.63,44.79,165.31,-1.32
2015-11-26,45.46,46.23,46.32,45.0,97.32,-1.54
2015-11-25,46.17,46.04,46.5,45.03,229.11,0.11
2015-11-24,46.12,45.11,46.5,44.92,271.93,2.88
2015-11-23,44.83,44.46,45.73,43.57,291.0,0.38
2015-11-20,44.66,44.38,45.5,44.06,245.34,1.09
2015-11-19,44.18,44.3,44.76,43.7,201.03,0.09
2015-11-18,44.14,43.97,44.74,43.34,255.68,1.31
2015-11-17,43.57,44.7,45.1,43.5,260.7,-2.22
2015-11-16,44.56,44.7,45.18,43.15,310.12,2.18
2015-11-13,43.61,44.08,44.85,43.57,28.63,-1.02
2015-11-12,44.06,45.92,46.27,43.89,132.49,-3.82
2015-11-11,45.81,47.08,47.73,45.62,193.34,-3.44
2015-11-10,47.44,47.32,47.86,46.96,206.34,0.53
2015-11-09,47.19,47.46,48.41,47.01,202.18,-0.49
2015-11-06,47.42,48.05,48.58,47.27,245.49,-1.17
2015-11-05,47.98,48.84,49.0,47.93,228.0,-1.24
2015-11-04,48.58,50.25,50.87,48.49,328.14,-3.88
2015-11-03,50.54,48.9,50.91,48.46,283.36,3.59
2015-11-02,48.79,49.5,49.69,48.61,224.28,-1.55
2015-10-30,49.56,48.66,50.0,48.28,238.59,1.56
2015-10-29,48.8,49.15,49.38,48.17,213.93,-0.51
2015-10-28,49.05,46.91,49.23,46.61,306.6,4.79
2015-10-27,46.81,47.43,47.57,46.41,243.11,-1.54
2015-10-26,47.54,48.0,48.33,47.3,193.98,-0.94
2015-10-23,47.99,48.32,48.65,47.45,242.06,-0.19
2015-10-22,48.08,47.96,48.73,47.65,201.59,0.48
2015-10-21,47.85,48.58,48.65,47.5,244.64,-1.77
2015-10-20,48.71,48.83,49.2,48.22,253.33,0.21
2015-10-19,48.61,50.38,50.68,48.57,223.31,-3.67
2015-10-16,50.46,50.21,50.7,49.31,225.96,3.59
2015-10-15,48.71,49.01,49.38,48.21,16.79,-0.9
2015-10-14,49.15,49.22,49.52,48.71,63.28,-0.18
2015-10-13,49.24,50.27,50.7,48.88,108.37,-1.24
2015-10-12,49.86,52.64,53.31,49.77,166.83,-5.3
2015-10-09,52.65,53.35,54.05,52.21,174.34,-0.75
2015-10-08,53.05,51.76,53.52,51.28,219.94,3.35
2015-10-07,51.33,52.15,53.15,51.21,299.91,-1.14
2015-10-06,51.92,49.35,52.26,48.86,303.58,5.42
2015-10-05,49.25,48.08,49.87,47.84,215.45,2.33
2015-10-02,48.13,47.99,48.5,46.93,201.59,0.92
2015-10-01,47.69,48.4,49.84,47.62,239.32,-1.41
2015-09-30,48.37,47.96,49.0,47.79,219.89,0.29
2015-09-29,48.23,47.45,48.65,47.25,181.41,1.88
2015-09-28,47.34,48.34,48.44,47.25,188.28,-2.59
2015-09-25,48.6,48.17,49.1,47.86,189.4,0.89
2015-09-24,48.17,47.88,48.47,47.4,198.04,0.88
2015-09-23,47.75,49.08,50.25,47.68,232.27,-2.71
2015-09-22,49.08,48.5,49.21,47.7,185.41,0.33
2015-09-21,48.92,47.64,48.99,47.48,179.9,3.05
2015-09-18,47.47,49.26,49.75,47.16,225.72,-3.28
2015-09-17,49.08,49.98,50.14,48.32,228.86,-1.35
2015-09-16,49.75,48.06,50.34,47.71,288.33,6.69
2015-09-15,46.63,46.65,46.9,45.98,18.46,0.56
2015-09-14,46.37,48.08,48.35,46.26,104.06,-3.68
2015-09-11,48.14,48.64,48.98,47.16,143.41,-1.53
2015-09-10,48.89,47.46,48.95,46.76,192.42,2.75
2015-09-09,47.58,49.39,50.04,47.32,173.22,-3.92
2015-09-08,49.52,47.76,49.85,47.64,253.29,3.97
2015-09-07,47.63,49.27,49.44,47.5,94.8,-3.99
2015-09-04,49.61,50.69,51.05,49.25,221.22,-2.11
2015-09-03,50.68,50.58,52.46,49.82,270.54,0.36
2015-09-02,50.5,48.62,51.0,47.74,324.84,1.9
2015-09-01,49.56,52.92,53.47,48.47,373.64,-8.48
2015-08-31,54.15,50.05,54.32,48.25,321.32,8.19
2015-08-28,50.05,47.4,50.98,46.61,418.78,5.24
2015-08-27,47.56,43.75,47.75,43.7,333.7,10.25
2015-08-26,43.14,43.32,43.76,42.81,267.56,-0.16
2015-08-25,43.21,42.79,44.5,42.68,292.1,1.22
2015-08-24,42.69,45.35,45.46,42.23,305.73,-6.09
2015-08-21,45.46,46.34,46.51,45.07,231.8,-2.49
2015-08-20,46.62,47.03,47.38,46.03,221.54,-1.15
2015-08-19,47.16,48.5,49.11,46.78,250.81,-3.38
2015-08-18,48.81,48.55,49.04,48.25,191.53,0.14
2015-08-17,48.74,48.76,49.44,48.35,195.61,-0.59
2015-08-14,49.03,49.11,49.52,48.8,21.37,-0.39
2015-08-13,49.22,49.82,50.39,48.85,115.92,-0.89
2015-08-12,49.66,49.38,50.01,48.72,153.81,0.98
2015-08-11,49.18,50.22,51.1,48.61,223.21,-2.44
2015-08-10,50.41,48.43,50.49,48.24,208.26,3.7
2015-08-07,48.61,49.62,50.06,48.42,245.82,-1.84
2015-08-06,49.52,49.72,49.83,48.88,236.36,-0.14
2015-08-05,49.59,50.14,50.99,49.02,280.76,-0.8
2015-08-04,49.99,49.7,50.45,49.58,221.65,0.95
2015-08-03,49.52,51.55,52.01,49.36,306.5,-5.15
2015-07-31,52.21,53.43,53.47,51.63,212.82,-2.06
2015-07-30,53.31,53.6,54.38,53.02,217.29,-0.13
2015-07-29,53.38,52.99,54.33,52.51,290.43,0.15
2015-07-28,53.3,53.08,54.08,52.28,290.6,-0.32
2015-07-27,53.47,54.45,54.89,52.83,226.37,-2.11
2015-07-24,54.62,55.39,55.6,54.3,195.04,-1.18
2015-07-23,55.27,56.04,56.53,55.1,207.13,-1.53
2015-07-22,56.13,56.88,56.9,55.92,221.46,-1.6
2015-07-21,57.04,56.55,57.44,56.33,188.88,0.69
2015-07-20,56.65,57.12,57.44,56.33,161.06,-0.79
2015-07-17,57.1,56.93,57.35,56.4,157.13,-0.71
2015-07-16,57.51,57.31,58.21,56.95,14.29,0.81
2015-07-15,57.05,58.63,58.81,56.86,79.69,-2.5
2015-07-14,58.51,57.71,58.82,56.43,143.12,1.14
2015-07-13,57.85,58.35,58.83,56.84,176.87,-1.5
2015-07-10,58.73,58.49,59.66,57.86,154.37,0.2
2015-07-09,58.61,57.1,59.27,57.01,277.59,2.73
2015-07-08,57.05,57.25,57.75,55.87,301.11,0.35
2015-07-07,56.85,56.85,57.83,55.1,331.59,0.55
2015-07-06,56.54,60.0,60.0,56.38,294.89,-6.27
2015-07-03,60.32,61.73,62.06,60.12,107.25,-2.82
2015-07-02,62.07,61.92,63.2,61.75,206.0,0.1
2015-07-01,62.01,63.02,63.35,61.84,266.62,-2.48
2015-06-30,63.59,61.77,63.83,61.71,256.88,2.55
2015-06-29,62.01,62.85,62.96,61.35,266.55,-1.98
2015-06-26,63.26,63.34,63.62,62.5,212.12,0.09
2015-06-25,63.2,63.5,63.95,62.72,213.75,-0.46
2015-06-24,63.49,64.66,65.05,63.01,256.39,-1.49
2015-06-23,64.45,63.21,64.89,62.76,266.02,1.75
2015-06-22,63.34,62.57,63.74,62.1,216.39,0.51
2015-06-19,63.02,64.2,64.56,62.34,216.17,-1.93
2015-06-18,64.26,63.74,64.96,63.44,217.21,0.61
2015-06-17,63.87,63.6,65.47,62.6,331.88,0.27
2015-06-16,63.7,63.8,64.41,63.42,279.74,1.74
2015-06-15,62.61,63.62,63.96,62.24,26.68,-1.97
2015-06-12,63.87,64.87,64.95,63.68,101.41,-1.9
2015-06-11,65.11,65.57,66.06,64.5,113.46,-0.9
2015-06-10,65.7,65.04,66.36,64.88,210.4,1.26
2015-06-09,64.88,62.81,65.23,62.72,223.36,3.49
2015-06-08,62.69,63.06,63.38,62.47,205.4,-0.98
2015-06-05,63.31,62.08,63.43,60.94,248.87,2.06
2015-06-04,62.03,63.81,64.08,61.78,235.21,-2.77
2015-06-03,63.8,65.38,65.4,63.5,262.66,-2.58
2015-06-02,65.49,64.9,65.88,64.58,245.91,0.94
2015-06-01,64.88,65.59,65.8,64.25,217.98,-1.04
2015-05-29,65.56,62.89,65.83,62.68,278.46,4.76
2015-05-28,62.58,62.2,62.95,61.24,238.59,0.84
2015-05-27,62.06,63.89,64.67,61.96,257.06,-2.61
2015-05-26,63.72,65.7,65.7,63.29,224.13,-2.75
2015-05-25,65.52,65.56,66.22,64.72,41.14,0.23
2015-05-22,65.37,66.59,66.64,65.1,184.55,-1.76
2015-05-21,66.54,64.89,66.88,64.83,250.91,2.32
2015-05-20,65.03,64.49,65.18,64.1,210.4,1.58
2015-05-19,64.02,66.19,66.39,63.95,253.35,-3.4
2015-05-18,66.27,66.91,67.88,65.92,198.22,-0.81
2015-05-15,66.81,66.75,67.0,65.37,206.14,0.33
2015-05-14,66.59,66.54,67.29,66.25,23.19,-0.33
2015-05-13,66.81,67.32,68.17,66.41,120.83,-0.07
2015-05-12,66.86,64.77,67.46,64.68,183.27,3.0
2015-05-11,64.91,65.37,65.75,64.25,202.51,-0.73
2015-05-08,65.39,65.64,66.12,64.23,248.59,-0.23
2015-05-07,65.54,67.37,68.49,65.17,292.89,-3.29
2015-05-06,67.77,67.71,69.63,67.35,296.74,0.37
2015-05-05,67.52,66.33,68.4,66.14,255.64,1.61
2015-05-04,66.45,66.4,67.1,65.95,120.21,-0.02
2015-05-01,66.46,66.78,66.93,65.52,189.32,-0.48
2015-04-30,66.78,65.63,66.93,65.37,223.48,1.43
2015-04-29,65.84,64.64,66.72,64.13,238.44,1.86
2015-04-28,64.64,64.74,65.49,63.9,196.46,-0.29
2015-04-27,64.83,65.47,65.61,64.4,189.77,-0.69
2015-04-24,65.28,64.75,65.8,64.48,259.49,0.66
2015-04-23,64.85,62.88,65.58,62.22,326.74,3.38
2015-04-22,62.73,61.9,63.33,61.39,230.06,1.05
2015-04-21,62.08,63.52,63.52,61.65,218.31,-2.16
2015-04-20,63.45,63.85,64.4,62.1,239.8,0.0
2015-04-17,63.45,64.02,64.5,62.95,220.12,-0.83
2015-04-16,63.98,62.9,64.95,62.0,293.49,6.07
2015-04-15,60.32,58.74,60.45,58.74,21.18,3.23
2015-04-14,58.43,58.17,59.24,57.76,106.8,0.86
2015-04-13,57.93,58.02,59.54,57.46,119.32,0.1
2015-04-10,57.87,56.84,58.12,56.25,137.66,2.3
2015-04-09,56.57,56.1,58.02,55.97,174.81,1.84
2015-04-08,55.55,58.3,58.72,55.45,250.56,-6.01
2015-04-07,59.1,57.8,59.27,57.02,236.71,1.69
2015-04-06,58.12,55.18,58.24,55.08,126.8,5.77
2015-04-02,54.95,56.72,57.28,54.0,288.97,-3.77
2015-04-01,57.1,55.18,57.69,54.7,256.9,3.61
2015-03-31,55.11,56.31,56.33,54.72,238.49,-2.1
2015-03-30,56.29,55.96,56.65,55.2,220.11,-0.21
2015-03-27,56.41,58.97,59.04,55.95,223.86,-4.7
2015-03-26,59.19,56.35,59.78,56.3,334.87,4.8
2015-03-25,56.48,55.09,57.17,54.7,256.04,2.49
2015-03-24,55.11,55.83,56.79,54.85,197.48,-1.45
2015-03-23,55.92,55.24,56.19,54.12,191.64,1.08
2015-03-20,55.32,54.46,55.67,53.55,186.67,1.64
2015-03-19,54.43,56.18,56.2,53.91,209.65,-2.65
2015-03-18,55.91,53.28,56.84,52.68,262.44,4.49
2015-03-17,53.51,54.1,54.38,52.57,240.29,0.13
2015-03-16,53.44,54.41,54.64,52.5,15.64,-2.25
2015-03-13,54.67,57.03,57.4,54.43,84.09,-4.22
2015-03-12,57.08,57.92,58.81,56.51,129.73,-0.8
2015-03-11,57.54,56.45,57.95,55.92,176.06,2.04
2015-03-10,56.39,58.37,58.72,56.12,191.78,-3.66
2015-03-09,58.53,59.62,60.02,58.38,194.78,-2.01
2015-03-06,59.73,60.75,61.3,59.17,181.48,-1.24
2015-03-05,60.48,60.6,61.57,60.08,215.12,-0.12
2015-03-04,60.55,60.85,60.94,59.47,260.54,-0.77
2015-03-03,61.02,60.0,61.81,59.84,281.78,2.49
2015-03-02,59.54,62.5,62.5,59.34,286.07,-4.86
2015-02-27,62.58,60.75,62.83,60.51,255.02,4.21
2015-02-26,60.05,61.85,62.63,59.66,261.45,-2.56
2015-02-25,61.63,58.75,61.73,58.41,279.65,5.06
2015-02-24,58.66,59.09,60.3,58.1,245.52,-0.41
2015-02-23,58.9,60.3,60.67,58.37,268.64,-2.19
2015-02-20,60.22,60.2,61.15,59.82,221.76,0.02
2015-02-19,60.21,59.54,60.99,57.8,303.86,-0.53
2015-02-18,60.53,62.3,62.46,60.09,224.1,-3.2
2015-02-17,62.53,61.68,63.0,60.27,277.97,1.84
2015-02-16,61.4,61.49,62.57,60.71,171.27,-0.2
2015-02-13,61.52,59.27,61.77,59.08,348.8,7.84
2015-02-12,57.05,55.12,57.5,54.72,16.21,4.37
2015-02-11,54.66,56.81,57.0,53.91,116.81,-3.14
2015-02-10,56.43,57.79,58.57,56.11,157.17,-3.27
2015-02-09,58.34,57.93,59.61,57.3,213.52,0.93
2015-02-06,57.8,56.74,59.06,56.71,253.31,2.17
2015-02-05,56.57,54.8,57.87,53.07,338.82,4.45
2015-02-04,54.16,57.19,58.06,53.5,359.74,-6.48
2015-02-03,57.91,55.0,59.0,54.84,414.59,5.77
2015-02-02,54.75,52.68,55.62,51.41,402.07,3.32
2015-01-30,52.99,49.15,53.08,48.76,335.02,7.86
2015-01-29,49.13,48.69,49.25,48.37,236.63,1.36
2015-01-28,48.47,49.1,49.72,48.29,275.15,-2.28
2015-01-27,49.6,48.25,49.99,47.67,249.57,2.99
2015-01-26,48.16,48.56,49.29,47.57,241.38,-1.29
2015-01-23,48.79,49.11,49.8,48.55,245.34,0.56
2015-01-22,48.52,48.6,50.45,48.02,321.47,-1.04
2015-01-21,49.03,48.29,49.59,48.21,268.65,2.17
2015-01-20,47.99,48.91,49.48,47.78,259.58,-1.74
2015-01-19,48.84,50.1,50.35,48.68,106.77,-2.65
2015-01-16,50.17,48.25,50.41,48.07,293.49,5.24
2015-01-15,47.67,48.68,50.62,47.0,17.93,-2.09
2015-01-14,48.69,46.84,49.21,45.59,122.34,4.51
2015-01-13,46.59,47.06,47.29,45.19,208.06,-1.77
2015-01-12,47.43,49.93,49.98,47.16,223.92,-5.35
2015-01-09,50.11,51.25,51.44,48.9,285.72,-1.67
2015-01-08,50.96,51.06,51.91,49.81,243.42,-0.37
2015-01-07,51.15,51.15,51.84,49.66,318.28,0.1
2015-01-06,51.1,53.2,53.6,50.52,338.88,-3.78
2015-01-05,53.11,56.25,56.3,52.66,289.89,-5.87
2015-01-02,56.42,58.02,58.54,55.48,177.98,-1.59
2014-12-31,57.33,57.35,57.68,55.81,148.14,-0.98
2014-12-30,57.9,57.93,58.39,56.74,154.11,0.03
2014-12-29,57.88,59.65,60.43,57.37,155.11,-2.64
2014-12-26,59.45,60.19,60.97,59.21,48.78,-1.31
2014-12-24,60.24,61.63,61.71,59.37,108.67,-2.35
2014-12-23,61.69,60.24,62.14,59.84,159.86,2.63
2014-12-22,60.11,61.99,62.97,59.84,195.79,-2.07
2014-12-19,61.38,59.85,62.66,59.05,222.07,3.56
2014-12-18,59.27,60.94,63.7,59.17,294.89,-3.12
2014-12-17,61.18,59.9,63.4,58.71,304.05,2.21
2014-12-16,59.86,60.65,61.01,58.5,19.7,-1.97
2014-12-15,61.06,61.2,63.25,60.2,107.89,-1.28
2014-12-12,61.85,63.01,63.66,61.35,153.89,-2.87
2014-12-11,63.68,64.47,65.13,63.05,185.63,-0.87
2014-12-10,64.24,66.25,66.36,63.56,249.64,-3.89
2014-12-09,66.84,66.0,67.04,65.29,190.52,0.98
2014-12-08,66.19,68.79,68.79,65.93,191.67,-4.17
2014-12-05,69.07,69.53,69.82,68.1,196.04,-0.82
2014-12-04,69.64,70.15,70.6,68.81,190.55,-0.4
2014-12-03,69.92,70.95,71.46,69.5,244.86,-0.88
2014-12-02,70.54,72.51,73.03,70.4,252.52,-2.76
2014-12-01,72.54,70.15,73.02,67.53,369.85,3.41
2014-11-28,70.15,72.58,73.41,69.78,262.03,-3.35
2014-11-27,72.58,77.4,77.46,71.25,244.65,-6.65
2014-11-26,77.75,78.28,78.86,77.3,202.19,-0.74
2014-11-25,78.33,79.45,80.44,78.05,256.83,-1.69
2014-11-24,79.68,80.5,80.85,79.4,151.15,-0.85
2014-11-21,80.36,79.95,81.61,79.07,264.61,1.3
2014-11-20,79.33,78.16,79.95,77.56,206.38,1.57
2014-11-19,78.1,78.41,79.45,78.04,247.15,-0.47
2014-11-18,78.47,79.01,79.95,78.21,209.55,-1.06
2014-11-17,79.31,79.5,79.6,77.94,189.08,-0.13
2014-11-14,79.41,77.67,79.75,76.76,267.61,1.91
2014-11-13,77.92,79.97,80.2,77.83,21.79,-3.06
2014-11-12,80.38,81.25,81.65,79.72,116.12,-1.58
2014-11-11,81.67,82.13,82.38,80.46,213.42,-0.81
2014-11-10,82.34,83.26,84.97,81.88,219.91,-1.26
2014-11-07,83.39,82.67,83.86,82.16,195.44,0.64
2014-11-06,82.86,83.1,83.27,82.05,224.78,-0.11
2014-11-05,82.95,82.78,84.45,81.63,364.45,0.16
2014-11-04,82.82,84.21,84.43,82.08,313.67,-2.31
2014-11-03,84.78,85.85,86.4,84.01,248.17,-1.26
2014-10-31,85.86,86.02,86.25,84.6,225.37,-0.44
2014-10-30,86.24,86.93,87.1,85.71,191.86,-1.01
2014-10-29,87.12,86.1,87.94,86.06,243.75,1.27
2014-10-28,86.03,85.5,86.38,85.08,198.83,0.23
2014-10-27,85.83,86.08,86.25,84.55,228.43,-0.35
2014-10-24,86.13,86.78,86.78,85.29,208.22,-0.81
2014-10-23,86.83,84.71,87.19,84.12,306.98,2.5
2014-10-22,84.71,86.46,87.07,84.47,264.81,-1.75
2014-10-21,86.22,85.13,86.49,85.1,258.39,0.96
2014-10-20,85.4,86.35,86.7,84.41,247.6,-0.88
2014-10-17,86.16,86.5,87.34,85.49,280.47,2.0
2014-10-16,84.47,83.45,85.0,82.6,14.94,0.82
2014-10-15,83.78,85.54,85.62,83.02,86.48,-1.48
2014-10-14,85.04,88.23,88.74,84.48,141.66,-4.33
2014-10-13,88.89,89.89,90.18,87.74,146.53,-1.46
2014-10-10,90.21,89.1,90.49,88.11,197.68,0.18
2014-10-09,90.05,91.62,91.85,88.42,216.47,-1.46
2014-10-08,91.38,91.89,91.89,90.57,207.63,-0.79
2014-10-07,92.11,92.81,92.99,91.4,222.63,-0.73
2014-10-06,92.79,91.9,93.21,91.25,203.6,0.52
2014-10-03,92.31,93.75,94.06,91.48,239.6,-1.19
2014-10-02,93.42,94.3,94.37,91.55,285.9,-0.79
2014-10-01,94.16,94.77,96.23,93.78,247.99,-0.54
2014-09-30,94.67,97.15,97.8,94.24,261.95,-2.6
2014-09-29,97.2,96.81,97.34,96.27,170.23,0.21
2014-09-26,97.0,97.11,97.5,96.46,165.6,0.0
2014-09-25,97.0,97.03,97.56,96.22,190.33,0.05
2014-09-24,96.95,96.89,97.33,95.6,216.74,0.1
2014-09-23,96.85,96.91,97.59,96.55,192.36,-0.12
2014-09-22,96.97,98.5,98.5,96.38,171.14,-1.44
2014-09-19,98.39,97.65,98.49,97.18,158.39,0.71
2014-09-18,97.7,98.69,99.14,97.42,193.58,-1.28
2014-09-17,98.97,98.95,99.61,98.51,190.17,-0.08
2014-09-16,99.05,97.96,99.45,97.44,199.77,2.48
2014-09-15,96.65,96.9,97.33,96.21,19.95,-0.47
2014-09-12,97.11,98.25,98.8,96.83,103.49,-0.99
2014-09-11,98.08,98.12,98.49,96.72,144.79,0.04
2014-09-10,98.04,99.35,99.47,97.6,203.28,-1.13
2014-09-09,99.16,100.2,100.62,99.03,172.5,-1.04
2014-09-08,100.2,100.8,101.0,99.36,197.61,-0.61
2014-09-05,100.82,101.87,102.44,100.35,202.14,-0.99
2014-09-04,101.83,102.41,102.95,101.7,218.44,-0.91
2014-09-03,102.77,100.4,103.13,100.4,233.64,2.42
2014-09-02,100.34,102.64,102.86,100.17,243.85,-2.38
2014-09-01,102.79,102.95,103.3,102.56,73.33,-0.39
2014-08-29,103.19,102.51,103.3,102.49,169.33,0.71
