Date,Last,Open,Max,Min,Vol_M,Var_%
2015-08-11,11152.3,11278.5,11319.1,11137.8,231.92,-1.41
2015-08-10,11311.7,11239.5,11330.0,11129.3,174.26,1.19
2015-08-07,11178.2,11244.9,11264.0,11176.8,202.37,-0.67
2015-08-06,11253.6,11263.6,11327.0,11239.4,209.27,-0.23
2015-08-05,11279.5,11195.0,11302.9,11184.7,255.67,1.16
2015-08-04,11150.5,11240.3,11244.8,11098.5,409.88,-1.02
2015-08-03,11265.9,11180.6,11288.5,11141.2,278.42,0.76
2015-07-31,11180.7,11198.4,11200.9,11039.5,278.12,0.11
2015-07-30,11168.6,11347.7,11362.4,11117.6,292.61,-1.01
2015-07-29,11282.9,11310.0,11325.6,11185.8,218.99,0.27
2015-07-28,11252.4,11179.5,11294.0,11168.1,224.45,0.96
2015-07-27,11145.4,11252.7,11264.2,11136.7,334.76,-1.45
2015-07-24,11309.3,11415.4,11460.3,11300.9,339.31,-1.16
2015-07-23,11441.9,11552.0,11553.6,11429.4,229.34,-0.37
2015-07-22,11484.3,11389.2,11525.4,11365.5,261.18,0.22
2015-07-21,11458.6,11571.9,11579.7,11432.1,222.07,-0.84
2015-07-20,11556.1,11506.9,11612.6,11499.4,178.8,0.66
2015-07-17,11480.7,11551.0,11551.0,11472.6,229.03,-0.26
2015-07-16,11510.6,11405.2,11536.3,11398.6,282.71,1.54
2015-07-15,11335.7,11262.0,11360.4,11234.3,208.08,0.69
2015-07-14,11258.3,11220.1,11258.3,11140.8,302.65,0.3
2015-07-13,11224.2,11178.2,11253.5,11121.8,306.04,1.7
2015-07-10,11036.1,10958.2,11069.8,10896.9,358.66,3.08
2015-07-09,10706.4,10479.4,10761.1,10463.6,306.82,2.65
2015-07-08,10430.3,10364.7,10478.7,10316.4,320.3,0.81
2015-07-07,10346.0,10554.9,10588.5,10332.1,325.14,-1.84
2015-07-06,10540.1,10571.8,10653.7,10496.0,353.56,-2.22
2015-07-03,10779.8,10835.7,10860.7,10730.0,197.29,-0.61
2015-07-02,10846.4,10932.0,10960.7,10835.5,209.13,-0.6
2015-07-01,10911.5,10857.7,11036.9,10784.3,310.65,1.32
2015-06-30,10769.5,10811.6,10954.5,10723.2,369.23,-0.78
2015-06-29,10853.9,11148.4,11202.6,10816.4,463.51,-4.56
2015-06-26,11372.3,11238.7,11434.8,11199.9,217.13,0.57
2015-06-25,11308.4,11245.0,11441.3,11213.1,294.85,-0.12
2015-06-24,11321.9,11419.0,11420.1,11220.4,272.69,-0.71
2015-06-23,11402.5,11461.5,11497.1,11384.5,271.93,0.3
2015-06-22,11368.2,11184.5,11394.2,11168.9,353.6,3.87
2015-06-19,10944.3,10890.7,11029.1,10880.8,354.74,0.67
2015-06-18,10871.9,10788.5,10888.4,10654.3,309.14,0.54
2015-06-17,10813.4,10900.0,10933.9,10779.5,189.36,-0.53
2015-06-16,10871.4,10766.0,10895.5,10659.7,241.07,0.27
2015-06-15,10842.1,10893.6,10939.9,10775.6,223.28,-1.71
2015-06-12,11030.5,11124.5,11159.3,10932.6,215.49,-1.13
2015-06-11,11156.7,11097.6,11231.3,11085.1,243.78,0.53
2015-06-10,11097.5,10879.9,11138.4,10854.4,241.56,1.46
2015-06-09,10938.1,10895.0,10945.0,10750.0,295.3,0.19
2015-06-08,10917.3,11022.8,11056.1,10917.3,205.93,-1.31
2015-06-05,11062.0,11061.5,11127.9,10984.1,227.46,-0.75
2015-06-04,11146.1,11201.2,11292.7,11070.0,239.54,-1.08
2015-06-03,11267.6,11302.9,11361.8,11201.1,227.42,-0.03
2015-06-02,11271.4,11314.5,11369.1,11151.3,232.39,0.3
2015-06-01,11238.1,11264.8,11343.2,11180.5,194.25,0.18
2015-05-29,11217.6,11375.6,11402.7,11192.1,327.77,-1.45
2015-05-28,11382.8,11387.9,11450.7,11291.9,191.89,-0.42
2015-05-27,11431.1,11281.7,11467.8,11247.2,241.03,1.7
2015-05-26,11240.3,11297.1,11344.7,11169.4,315.13,-0.72
2015-05-25,11322.3,11421.2,11455.3,11262.1,156.48,-2.01
2015-05-22,11554.2,11594.7,11609.9,11533.7,168.22,-0.36
2015-05-21,11595.4,11517.9,11595.4,11515.7,185.43,0.18
2015-05-20,11574.1,11505.1,11588.7,11460.6,192.41,0.66
2015-05-19,11497.7,11406.1,11537.8,11404.0,282.09,1.35
2015-05-18,11345.0,11336.8,11368.0,11203.1,234.03,0.24
2015-05-15,11317.3,11438.8,11438.8,11265.9,230.82,-0.71
2015-05-14,11398.7,11304.6,11428.3,11203.9,211.84,0.65
2015-05-13,11324.6,11366.0,11430.9,11282.4,249.28,0.02
2015-05-12,11322.6,11332.0,11354.0,11221.5,292.9,-1.08
2015-05-11,11445.8,11433.7,11481.6,11377.7,198.98,0.18
2015-05-08,11424.7,11260.8,11424.7,11212.9,309.36,2.19
2015-05-07,11180.3,11125.1,11214.8,10928.2,322.77,0.15
2015-05-06,11163.6,11100.4,11232.8,11048.3,275.55,0.43
2015-05-05,11115.6,11416.4,11503.9,11102.9,319.65,-2.74
2015-05-04,11429.1,11377.1,11501.8,11280.5,224.66,0.39
2015-04-30,11385.0,11351.1,11469.2,11258.0,386.58,0.05
2015-04-29,11378.9,11619.0,11651.9,11371.5,310.36,-1.97
2015-04-28,11607.7,11656.0,11684.6,11543.0,280.72,-0.28
2015-04-27,11640.2,11532.0,11679.8,11365.5,310.81,1.17
2015-04-24,11505.4,11469.6,11605.5,11434.6,340.44,0.7
2015-04-23,11425.8,11417.5,11461.1,11291.3,244.09,0.23
2015-04-22,11399.2,11452.2,11480.4,11276.3,306.27,-0.2
2015-04-21,11422.3,11439.0,11504.0,11368.2,337.59,0.33
2015-04-20,11384.6,11400.2,11418.8,11306.4,209.41,0.22
2015-04-17,11359.4,11565.5,11598.0,11299.9,465.82,-2.17
2015-04-16,11611.7,11772.3,11772.3,11580.3,287.02,-1.42
2015-04-15,11778.4,11742.4,11815.6,11710.4,292.62,0.63
2015-04-14,11704.7,11798.5,11862.6,11645.6,377.82,-1.36
2015-04-13,11866.4,11761.7,11884.6,11760.8,229.31,1.0
2015-04-10,11749.3,11755.3,11778.0,11679.2,336.79,0.13
2015-04-09,11734.6,11688.4,11747.3,11655.2,299.82,0.68
2015-04-08,11655.5,11738.4,11771.4,11615.8,301.55,-0.64
2015-04-07,11730.5,11715.6,11771.8,11669.3,366.06,0.83
2015-04-02,11634.0,11583.6,11649.9,11559.2,205.81,0.55
2015-04-01,11569.8,11482.0,11662.8,11454.3,305.8,0.42
2015-03-31,11521.1,11510.8,11596.1,11444.6,336.27,-0.07
2015-03-30,11529.1,11459.8,11543.2,11432.3,304.32,0.89
2015-03-27,11427.4,11469.7,11524.2,11403.9,310.09,-0.23
2015-03-26,11453.8,11400.4,11453.8,11294.7,308.56,-0.1
2015-03-25,11464.7,11560.7,11591.7,11449.3,252.13,-0.99
2015-03-24,11579.3,11428.5,11618.3,11409.9,331.91,1.1
2015-03-23,11452.8,11394.0,11465.4,11364.3,328.74,0.29
2015-03-20,11419.6,11109.8,11458.3,11090.2,618.65,2.96
2015-03-19,11091.0,11062.9,11146.5,11040.2,259.18,0.37
2015-03-18,11050.0,11057.4,11076.0,10957.7,295.71,0.2
2015-03-17,11028.1,11117.5,11129.0,10953.7,260.65,-0.78
2015-03-16,11114.7,11082.4,11146.7,11077.4,292.85,0.73
2015-03-13,11033.8,11072.9,11077.7,10993.5,253.11,0.2
2015-03-12,11011.8,11022.9,11068.0,10993.1,439.29,-0.09
2015-03-11,11021.8,10950.3,11048.2,10908.0,265.92,1.1
2015-03-10,10902.2,11060.5,11081.2,10858.4,299.03,-1.38
2015-03-09,11054.2,11007.9,11078.8,10962.4,221.02,-0.34
2015-03-06,11091.9,11144.5,11158.9,11070.2,272.19,-0.29
2015-03-05,11124.4,11078.1,11154.3,11039.2,260.66,0.66
2015-03-04,11051.3,11048.1,11079.3,10921.4,253.27,0.33
2015-03-03,11014.7,11197.6,11212.8,11001.7,246.88,-1.47
2015-03-02,11178.5,11190.5,11239.8,11123.3,312.32,0.0
2015-02-27,11178.3,11142.9,11184.5,11070.8,412.54,0.35
2015-02-26,11139.5,11023.3,11145.9,11014.4,271.21,0.81
2015-02-25,11049.5,11027.9,11072.5,11011.7,255.5,-0.14
2015-02-24,11064.5,11027.7,11082.7,10951.1,297.63,0.68
2015-02-23,10990.1,11001.3,11015.4,10935.1,272.02,1.02
2015-02-20,10879.3,10889.8,10916.8,10759.0,336.3,-0.29
2015-02-19,10910.4,10781.0,10918.4,10726.3,350.26,0.97
2015-02-18,10805.3,10764.6,10852.6,10764.1,298.37,1.0
2015-02-17,10698.0,10591.6,10730.1,10526.6,272.47,0.08
2015-02-16,10689.5,10717.8,10793.1,10679.9,220.58,-0.47
2015-02-13,10739.5,10618.5,10794.9,10606.7,427.94,1.68
2015-02-12,10562.2,10349.6,10607.1,10328.5,328.0,1.9
2015-02-11,10364.8,10496.1,10516.5,10342.8,237.22,-1.29
2015-02-10,10500.1,10389.8,10561.4,10338.6,275.83,1.3
2015-02-09,10364.9,10467.8,10473.3,10289.7,290.05,-1.97
2015-02-06,10573.1,10547.1,10606.8,10497.5,278.01,0.36
2015-02-05,10535.5,10451.7,10535.5,10388.9,301.15,-0.4
2015-02-04,10577.8,10620.9,10688.0,10497.4,386.83,-0.19
2015-02-03,10598.2,10426.8,10634.2,10414.6,446.42,2.62
2015-02-02,10328.1,10396.6,10401.0,10136.4,443.72,-0.72
2015-01-30,10403.3,10562.6,10581.6,10336.1,418.61,-0.99
2015-01-29,10507.6,10391.2,10513.1,10320.8,336.72,0.48
2015-01-28,10456.9,10676.6,10687.0,10395.6,366.62,-1.34
2015-01-27,10598.9,10669.5,10707.1,10528.1,322.88,-0.91
2015-01-26,10696.1,10502.6,10716.9,10451.0,309.1,1.08
2015-01-23,10581.5,10604.9,10693.0,10532.4,493.57,0.67
2015-01-22,10510.6,10382.2,10560.9,10339.6,508.5,1.7
2015-01-21,10335.3,10325.0,10340.3,10147.0,367.57,0.5
2015-01-20,10283.9,10194.9,10332.3,10186.7,446.6,1.24
2015-01-19,10157.5,10091.3,10193.8,10036.7,253.51,1.18
2015-01-16,10038.9,9948.6,10060.2,9882.1,367.66,0.56
2015-01-15,9982.5,9953.1,10008.9,9646.4,408.08,1.39
2015-01-14,9846.0,9801.7,10013.8,9778.9,474.51,-1.2
2015-01-13,9966.0,9762.4,9996.1,9757.3,407.22,1.72
2015-01-12,9797.5,9805.5,9882.1,9682.1,454.28,0.81
2015-01-09,9719.0,10080.0,10080.0,9610.1,789.49,-3.91
2015-01-08,10115.0,10053.2,10143.0,9970.3,320.45,2.26
2015-01-07,9891.4,9937.3,10051.2,9836.4,290.12,0.21
2015-01-06,9871.1,10040.7,10060.8,9871.1,282.86,-1.22
2015-01-05,9993.3,10267.2,10390.8,9977.8,299.61,-3.45
2015-01-02,10350.8,10386.7,10440.3,10232.3,220.24,0.69
2014-12-31,10279.5,10260.2,10305.8,10253.5,83.61,0.0
2014-12-30,10279.2,10365.4,10365.4,10269.4,163.93,-1.11
2014-12-29,10394.2,10427.8,10446.3,10216.2,220.89,-0.84
2014-12-24,10481.8,10456.1,10495.9,10437.8,45.21,0.04
2014-12-23,10477.7,10380.2,10477.7,10314.4,161.43,1.03
2014-12-22,10371.0,10387.5,10458.0,10294.9,186.41,0.07
2014-12-19,10363.6,10483.4,10500.1,10186.7,497.37,-0.27
2014-12-18,10391.3,10218.0,10391.3,10167.2,417.88,3.4
2014-12-17,10049.5,9990.7,10100.5,9916.9,342.11,-0.32
2014-12-16,10081.9,9954.2,10095.1,9661.0,563.12,1.8
2014-12-15,9903.9,10149.6,10268.2,9900.3,334.26,-2.38
2014-12-12,10145.0,10358.2,10407.5,10127.5,293.9,-2.75
2014-12-11,10431.8,10397.4,10505.8,10322.7,273.89,0.34
2014-12-10,10396.9,10536.3,10593.3,10347.2,272.36,-0.62
2014-12-09,10461.6,10704.3,10707.3,10461.2,367.39,-3.18
2014-12-08,10805.2,10864.6,10919.3,10805.2,189.14,-0.88
2014-12-05,10900.7,10756.4,10906.1,10718.1,335.92,2.64
2014-12-04,10619.9,10902.7,10928.3,10587.0,397.24,-2.35
2014-12-03,10875.9,10776.1,10903.1,10754.9,285.48,1.18
2014-12-02,10749.2,10701.1,10763.0,10653.2,228.19,0.72
2014-12-01,10672.8,10700.6,10757.6,10648.2,231.09,-0.91
2014-11-28,10770.7,10722.3,10772.2,10656.5,228.44,0.4
2014-11-27,10727.6,10660.4,10745.4,10629.1,195.15,0.76
2014-11-26,10647.0,10723.2,10736.4,10610.1,230.99,-0.49
2014-11-25,10699.6,10621.9,10792.3,10609.4,448.0,0.54
2014-11-24,10642.5,10558.7,10715.1,10528.8,361.46,1.16
2014-11-21,10520.8,10225.6,10542.5,10209.0,432.6,3.05
2014-11-20,10209.2,10351.5,10351.5,10132.2,372.1,-1.62
2014-11-19,10376.8,10395.8,10451.8,10328.9,335.2,-0.54
2014-11-18,10432.9,10320.1,10466.3,10296.3,318.1,1.2
2014-11-17,10309.0,10061.1,10336.3,10040.9,355.98,1.59
2014-11-14,10148.0,10192.3,10195.1,10056.8,405.11,0.07
2014-11-13,10140.4,10207.6,10252.3,10044.2,288.33,-0.17
2014-11-12,10157.3,10307.0,10342.6,10136.4,287.99,-1.76
2014-11-11,10338.8,10319.8,10418.4,10296.1,246.12,0.64
2014-11-10,10273.0,10103.9,10282.4,10052.2,224.42,1.45
2014-11-07,10126.3,10291.0,10311.5,10017.5,319.46,-1.32
2014-11-06,10261.8,10242.7,10463.3,10175.3,372.89,-0.15
2014-11-05,10276.9,10246.6,10310.6,10131.2,312.66,1.21
2014-11-04,10154.4,10361.0,10455.2,10140.5,338.02,-2.12
2014-11-03,10374.4,10454.3,10508.8,10333.3,285.48,-0.99
2014-10-31,10477.8,10448.4,10513.3,10324.8,401.75,2.09
2014-10-30,10263.7,10304.6,10340.3,9994.8,358.03,0.16
2014-10-29,10247.8,10406.0,10441.1,10204.8,313.34,-1.41
2014-10-28,10394.8,10260.2,10423.4,10248.6,276.85,1.96
2014-10-27,10195.2,10469.4,10474.8,10093.4,383.78,-1.39
2014-10-24,10339.3,10299.4,10369.0,10260.7,278.42,0.05
2014-10-23,10333.7,10202.7,10359.0,10127.0,311.53,0.82
2014-10-22,10249.9,10169.6,10249.9,10067.0,335.12,0.96
2014-10-21,10152.1,9893.5,10167.8,9851.5,368.72,2.39
2014-10-20,9915.2,9898.9,9958.9,9802.8,335.39,-0.42
2014-10-17,9956.8,9723.0,9977.4,9651.1,436.59,2.97
2014-10-16,9669.7,9897.2,9942.0,9370.5,786.59,-1.72
2014-10-15,9838.5,10204.7,10225.6,9774.9,448.12,-3.59
2014-10-14,10204.9,10138.1,10236.8,10016.5,300.59,0.17
2014-10-13,10187.3,10072.4,10274.8,10042.2,239.63,0.36
2014-10-10,10150.5,10186.7,10290.9,10102.4,359.0,-1.2
2014-10-09,10273.7,10465.3,10470.8,10201.0,307.92,-0.63
2014-10-08,10339.0,10384.6,10460.9,10320.0,327.29,-0.88
2014-10-07,10430.7,10610.0,10610.0,10422.1,268.33,-2.02
2014-10-06,10645.7,10657.6,10728.8,10632.5,198.11,0.74
2014-10-03,10567.6,10561.0,10582.0,10436.4,239.76,1.44
2014-10-02,10418.1,10742.5,10769.3,10418.1,406.48,-3.12
2014-10-01,10753.2,10793.9,10889.3,10734.6,274.95,-0.67
2014-09-30,10825.5,10724.5,10860.1,10714.0,277.85,1.31
2014-09-29,10686.0,10828.2,10852.7,10625.5,241.84,-1.52
2014-09-26,10851.4,10770.6,10891.0,10701.2,203.76,0.63
2014-09-25,10783.1,10847.8,10948.6,10733.1,276.5,-0.68
2014-09-24,10856.9,10798.9,10860.5,10679.2,256.97,0.51
2014-09-23,10801.8,10918.9,10918.9,10781.2,263.28,-1.33
2014-09-22,10947.9,10961.9,11026.5,10930.5,194.77,-0.49
2014-09-19,11001.9,11108.9,11191.8,11001.9,381.04,0.1
2014-09-18,10991.0,10931.8,11016.5,10899.2,262.36,0.77
2014-09-17,10907.4,10855.0,10939.2,10818.1,246.26,1.01
2014-09-16,10798.7,10829.9,10836.7,10737.3,258.02,-0.39
2014-09-15,10841.3,10849.8,10894.8,10815.2,156.41,-0.44
2014-09-12,10888.9,10895.7,10930.2,10838.9,153.43,0.02
2014-09-11,10886.3,10951.9,10963.5,10823.9,210.04,-0.47
2014-09-10,10937.8,10909.9,10937.8,10821.3,237.81,-0.13
2014-09-09,10951.6,11060.2,11080.6,10939.7,204.79,-1.36
2014-09-08,11102.6,11158.4,11163.0,11043.0,179.76,-0.42
2014-09-05,11148.9,11085.5,11182.0,11062.2,269.75,0.44
2014-09-04,11100.1,10853.8,11146.6,10835.4,400.31,1.96
2014-09-03,10886.8,10799.2,10927.2,10783.4,218.74,1.23
2014-09-02,10755.0,10768.5,10822.6,10736.4,168.16,0.08
2014-09-01,10746.5,10749.2,10784.1,10693.9,107.65,0.16
2014-08-29,10728.8,10742.7,10785.3,10614.5,190.47,0.06
2014-08-28,10722.2,10808.5,10844.4,10688.0,179.77,-1.06
2014-08-27,10837.4,10821.9,10883.8,10787.4,190.91,0.1
2014-08-26,10826.9,10672.4,10835.5,10669.4,215.49,1.28
2014-08-25,10690.1,10607.1,10695.7,10563.6,148.34,1.81
2014-08-22,10500.2,10582.1,10588.7,10436.4,155.28,-0.53
2014-08-21,10556.4,10429.8,10569.3,10386.7,168.28,1.3
2014-08-20,10420.9,10390.6,10428.1,10338.3,135.51,0.33
2014-08-19,10386.5,10407.5,10416.6,10367.2,119.98,0.32
2014-08-18,10353.4,10350.4,10372.2,10284.1,150.18,1.28
2014-08-15,10222.2,10320.8,10417.7,10203.7,197.0,-0.71
2014-08-14,10294.8,10274.1,10339.2,10210.7,156.13,-0.09
2014-08-13,10304.0,10304.1,10330.2,10250.5,183.23,0.61
2014-08-12,10241.5,10195.9,10324.1,10161.9,190.72,0.47
2014-08-11,10193.5,10226.6,10245.7,10148.6,173.37,0.88
2014-08-08,10104.8,9981.2,10183.0,9946.9,274.09,0.26
2014-08-07,10078.6,10235.8,10258.9,10049.9,321.04,-1.64
2014-08-06,10246.2,10282.0,10330.3,10121.5,306.36,-1.04
2014-08-05,10353.8,10524.7,10534.7,10314.4,258.78,-1.36
2014-08-04,10496.2,10585.8,10589.4,10463.9,206.95,-0.17
2014-08-01,10514.0,10682.8,10701.4,10478.3,297.75,-1.8
2014-07-31,10707.2,10934.9,10943.9,10663.3,302.66,-2.1
2014-07-30,10937.4,10927.8,11016.1,10888.6,241.84,0.33
2014-07-29,10901.2,10901.6,10964.3,10854.2,199.82,0.2
2014-07-28,10879.8,10940.5,10963.9,10801.6,200.63,-0.08
2014-07-25,10888.1,10839.6,10941.9,10832.1,273.05,0.25
2014-07-24,10860.7,10668.3,10860.7,10618.1,335.62,1.89
2014-07-23,10659.1,10624.2,10700.0,10604.8,213.23,0.1
2014-07-22,10648.9,10531.0,10667.9,10504.7,231.98,1.59
2014-07-21,10482.0,10521.7,10530.6,10447.6,156.59,-0.43
2014-07-18,10527.0,10477.5,10527.0,10425.3,201.07,-0.15
2014-07-17,10543.3,10617.6,10643.0,10507.8,208.17,-1.17
2014-07-16,10668.4,10522.2,10680.2,10496.6,225.51,1.84
2014-07-15,10475.9,10545.1,10581.4,10427.7,246.84,-1.23
2014-07-14,10606.3,10602.5,10640.0,10526.6,189.42,0.64
2014-07-11,10538.8,10563.7,10681.5,10489.8,240.4,0.05
2014-07-10,10533.6,10743.6,10743.6,10423.6,378.31,-1.98
2014-07-09,10746.9,10736.4,10771.0,10680.9,264.37,0.54
2014-07-08,10689.1,10898.7,10920.9,10663.0,348.81,-1.83
2014-07-07,10888.5,10986.0,11005.2,10874.5,159.94,-1.1
2014-07-04,11009.4,11082.7,11084.0,11004.8,151.36,-0.73
2014-07-03,11090.0,11001.7,11100.2,10958.1,231.68,0.67
2014-07-02,11016.2,11009.0,11037.5,10955.2,206.19,0.08
2014-07-01,11007.8,10954.5,11007.8,10911.9,271.83,0.77
2014-06-30,10923.5,10975.6,10996.3,10850.6,198.88,-0.33
2014-06-27,10959.9,11010.2,11059.8,10924.2,172.85,-0.26
2014-06-26,10989.0,11006.0,11046.4,10910.8,237.04,0.2
2014-06-25,10966.7,11058.1,11069.5,10890.2,340.43,-1.25
2014-06-24,11105.9,11147.6,11168.8,11082.5,183.08,-0.11
2014-06-23,11118.3,11163.4,11185.1,11093.9,176.42,-0.33
2014-06-20,11155.1,11174.9,11215.8,11142.6,385.51,-0.29
2014-06-19,11187.8,11192.4,11249.4,11158.8,222.99,0.68
2014-06-18,11112.3,11082.4,11130.8,11052.7,197.07,0.49
2014-06-17,11058.5,11031.1,11093.5,11013.0,198.94,0.46
2014-06-16,11008.2,11055.0,11099.2,10971.7,213.7,-0.95
2014-06-13,11113.7,11079.0,11134.3,11010.0,197.26,0.23
2014-06-12,11088.5,11081.7,11137.3,11046.0,186.19,0.12
2014-06-11,11074.9,11134.4,11167.8,11045.2,211.58,-0.7
2014-06-10,11153.5,11136.6,11177.6,11095.6,246.6,-0.09
2014-06-09,11164.1,11089.8,11188.2,11057.7,267.3,0.9
2014-06-06,11064.3,10917.6,11085.1,10888.4,338.35,1.73
2014-06-05,10876.4,10761.0,10970.0,10714.2,382.16,1.12
2014-06-04,10755.6,10756.2,10775.1,10667.2,193.39,-0.2
2014-06-03,10776.7,10838.3,10873.6,10744.3,206.17,-0.47
2014-06-02,10827.4,10819.0,10877.4,10800.2,196.1,0.27
2014-05-30,10798.7,10708.1,10803.4,10697.8,319.9,0.6
2014-05-29,10734.8,10755.7,10770.3,10665.0,182.66,-0.21
2014-05-28,10757.2,10701.5,10757.2,10672.2,236.69,0.4
2014-05-27,10714.2,10669.3,10744.8,10659.4,208.49,0.25
2014-05-26,10687.5,10593.8,10695.5,10576.3,141.44,1.22
2014-05-23,10558.9,10525.5,10576.5,10466.0,159.88,0.36
2014-05-22,10520.6,10552.1,10558.0,10474.9,205.29,-0.1
2014-05-21,10531.4,10407.4,10547.5,10364.1,205.71,0.74
2014-05-20,10453.8,10418.4,10479.0,10401.6,245.81,0.27
2014-05-19,10425.5,10469.7,10526.0,10307.3,243.53,-0.51
2014-05-16,10478.7,10354.1,10494.9,10282.4,312.92,1.1
2014-05-15,10365.0,10616.5,10665.1,10323.4,409.94,-2.35
2014-05-14,10613.9,10602.8,10639.1,10521.6,248.1,0.25
2014-05-13,10587.2,10587.3,10600.9,10533.4,272.28,0.19
2014-05-12,10567.0,10512.4,10578.2,10478.2,243.56,0.76
2014-05-09,10487.2,10573.0,10592.6,10438.7,324.68,-0.98
2014-05-08,10591.2,10448.9,10597.9,10412.5,291.31,1.7
2014-05-07,10413.8,10402.0,10494.5,10371.5,271.54,-0.64
2014-05-06,10481.4,10504.9,10549.2,10414.8,224.63,0.04
2014-05-05,10477.0,10460.2,10502.7,10342.5,208.23,0.02
2014-05-02,10474.5,10453.6,10541.0,10441.3,196.33,0.15
2014-04-30,10459.0,10424.7,10500.4,10397.7,280.91,-0.02
2014-04-29,10461.0,10348.5,10488.5,10342.6,285.72,1.36
2014-04-28,10320.9,10351.3,10391.3,10247.9,187.97,0.14
2014-04-25,10306.2,10398.5,10442.9,10281.0,191.45,-1.49
2014-04-24,10462.0,10487.0,10531.1,10338.7,236.76,0.36
2014-04-23,10424.4,10439.3,10482.5,10394.9,258.92,-0.13
2014-04-22,10437.8,10339.1,10449.0,10279.7,238.3,1.41
2014-04-17,10292.4,10290.6,10316.2,10184.9,231.0,0.24
2014-04-16,10267.9,10210.6,10267.9,10179.4,217.02,1.63
2014-04-15,10103.5,10199.8,10247.8,10071.6,253.74,-0.83
2014-04-14,10188.2,10097.7,10191.3,9984.3,318.27,-0.17
2014-04-11,10205.4,10272.3,10332.1,10091.1,366.86,-1.26
2014-04-10,10336.1,10523.7,10536.6,10326.4,335.98,-1.42
2014-04-09,10485.2,10493.4,10571.5,10477.2,241.31,0.04
2014-04-08,10480.5,10611.4,10626.6,10384.1,335.48,-1.19
2014-04-07,10606.2,10594.1,10678.2,10561.3,216.04,-0.66
2014-04-04,10677.2,10612.5,10705.1,10572.3,300.1,0.88
2014-04-03,10584.1,10462.2,10644.4,10451.5,337.37,1.42
2014-04-02,10435.8,10477.8,10503.7,10391.3,237.13,-0.26
2014-04-01,10463.1,10368.1,10487.6,10359.5,310.89,1.19
2014-03-31,10340.5,10349.6,10420.6,10325.9,339.24,0.11
2014-03-28,10328.9,10239.8,10341.9,10208.8,263.01,1.27
2014-03-27,10199.0,10118.2,10204.4,10087.1,255.55,0.57
2014-03-26,10140.8,10029.0,10180.4,9994.1,279.65,1.5
2014-03-25,9990.5,9939.8,10035.2,9885.6,267.19,0.78
2014-03-24,9913.1,10061.7,10090.0,9868.7,282.61,-1.39
2014-03-21,10053.1,10094.8,10157.5,10042.4,442.91,-0.27
2014-03-20,10079.9,10008.0,10085.5,9970.9,253.7,-0.13
2014-03-19,10093.3,10085.5,10135.5,10022.8,186.68,0.42
2014-03-18,10051.4,9975.1,10109.3,9902.8,268.47,0.77
2014-03-17,9975.0,9822.9,9992.5,9811.2,267.21,1.66
2014-03-14,9812.0,9881.4,9944.3,9703.1,469.89,-1.39
2014-03-13,9950.3,10112.3,10117.8,9950.3,238.53,-1.19
2014-03-12,10070.4,10128.6,10169.0,9984.2,263.71,-0.91
2014-03-11,10163.3,10234.9,10245.0,10137.9,212.3,-0.31
2014-03-10,10194.6,10151.4,10292.0,10119.1,329.69,0.3
2014-03-07,10164.2,10327.5,10345.3,10147.6,260.26,-1.36
2014-03-06,10304.0,10251.0,10358.9,10247.5,301.32,0.87
2014-03-05,10215.2,10104.9,10249.6,10089.1,348.12,0.87
2014-03-04,10126.7,9991.1,10126.7,9955.2,330.19,2.51
2014-03-03,9878.7,9951.6,9991.6,9855.1,391.42,-2.33
2014-02-28,10114.2,10172.4,10174.2,9996.1,439.19,-0.49
2014-02-27,10164.1,10213.3,10228.1,10063.9,253.33,-0.59
2014-02-26,10224.3,10243.9,10269.0,10191.7,215.46,-0.18
2014-02-25,10242.5,10176.1,10242.7,10150.9,239.98,0.48
2014-02-24,10193.1,10060.2,10193.1,10035.3,238.49,1.21
2014-02-21,10071.0,10104.1,10108.8,10009.2,227.19,0.09
2014-02-20,10062.2,9945.5,10062.2,9918.5,284.53,0.08
2014-02-19,10053.8,10021.3,10102.7,9945.9,295.42,0.11
2014-02-18,10042.7,10109.5,10114.5,9988.8,286.23,-0.75
2014-02-17,10118.6,10155.1,10181.9,10084.6,167.51,-0.14
2014-02-14,10132.8,10111.0,10184.7,10057.8,240.16,0.34
2014-02-13,10098.9,10046.2,10098.9,9950.0,321.6,0.18
2014-02-12,10080.8,10126.1,10151.3,10041.3,371.61,-0.1
2014-02-11,10091.2,10044.8,10091.2,9985.0,313.94,1.09
2014-02-10,9982.7,10114.2,10117.8,9943.8,232.43,-0.89
2014-02-07,10072.4,9996.0,10086.7,9910.7,328.6,1.08
2014-02-06,9964.6,9840.7,9983.7,9807.2,393.67,1.94
2014-02-05,9775.0,9752.4,9837.5,9700.4,267.97,0.21
2014-02-04,9754.3,9684.7,9814.2,9654.8,306.71,0.3
2014-02-03,9725.4,9911.5,9980.1,9712.5,280.16,-1.96
2014-01-31,9920.2,9974.4,9993.2,9761.8,343.62,-0.44
2014-01-30,9964.5,9890.7,9995.5,9775.7,311.98,0.69
2014-01-29,9896.2,9986.1,10054.1,9716.5,368.66,0.17
2014-01-28,9879.1,9838.7,9922.8,9802.5,298.26,1.24
2014-01-27,9758.4,9877.0,9915.9,9725.7,380.96,-1.12
2014-01-24,9868.9,10214.7,10240.8,9835.5,531.98,-3.64
