,Date,Last,Open,Max,Min,Vol_K,Var_%,Index,dowjones_last_5_avg,dowjones_last_3_avg,dowjones_last_1
1185,2015-02-09,17729.21,17821.49,17821.49,17685.32,81000.59,-0.53,dow_jones,0.76,0.3,-0.34
1186,2015-02-06,17824.29,17881.54,17951.09,17764.4,93000.61,-0.34,dow_jones,0.538,1.0,1.2
1187,2015-02-05,17884.88,17677.26,17889.58,17677.26,79000.89,1.2,dow_jones,0.56,0.98,0.04
1188,2015-02-04,17673.02,17664.99,17782.22,17603.21,102000.56,0.04,dow_jones,0.326,0.483,1.76
1189,2015-02-03,17666.4,17369.97,17670.76,17369.97,112000.86,1.76,dow_jones,-0.356,0.333,1.14
1190,2015-02-02,17361.04,17169.99,17367.68,17037.76,108000.09,1.14,dow_jones,-0.578,-0.423,-1.45
1191,2015-01-30,17164.95,17416.85,17419.9,17156.82,168000.56,-1.45,dow_jones,-0.446,-0.49,1.31
1192,2015-01-29,17416.85,17195.29,17433.13,17136.3,111000.69,1.31,dow_jones,-0.412,-0.917,-1.13
1193,2015-01-28,17191.37,17402.91,17484.41,17189.0,115000.98,-1.13,dow_jones,-0.142,-0.803,-1.65
1194,2015-01-27,17387.21,17638.53,17638.53,17288.31,135000.94,-1.65,dow_jones,0.192,0.24,0.03
1195,2015-01-26,17678.7,17668.11,17696.36,17567.6,87000.22,0.03,dow_jones,0.406,0.303,-0.79
1196,2015-01-23,17672.6,17812.5,17812.5,17667.53,97000.11,-0.79,dow_jones,0.442,0.573,1.48
1197,2015-01-22,17813.98,17557.29,17840.89,17482.54,111000.98,1.48,dow_jones,-0.066,0.447,0.22
1198,2015-01-21,17554.28,17509.96,17599.58,17396.04,95000.53,0.22,dow_jones,-0.14,0.17,0.02
1199,2015-01-20,17515.23,17516.96,17588.7,17346.73,119000.6,0.02,dow_jones,-0.252,-0.19,1.1
1200,2015-01-16,17511.57,17320.0,17528.37,17243.55,140000.48,1.1,dow_jones,-0.662,-0.607,-0.61
1201,2015-01-15,17320.71,17436.3,17517.41,17298.04,94000.52,-0.61,dow_jones,-0.172,-0.583,-1.06
1202,2015-01-14,17427.09,17609.06,17609.06,17264.9,109000.18,-1.06,dow_jones,0.286,-0.547,-0.15
1203,2015-01-13,17613.68,17645.02,17923.01,17498.23,99000.36,-0.15,dow_jones,0.168,0.117,-0.54
1204,2015-01-12,17640.84,17742.05,17793.88,17571.58,92000.5,-0.54,dow_jones,-0.096,0.707,-0.95
1205,2015-01-09,17737.37,17911.02,17915.32,17686.09,93000.39,-0.95,dow_jones,0.106,0.777,1.84
1206,2015-01-08,17907.87,17591.97,17916.04,17591.97,114000.89,1.84,dow_jones,-0.44,-0.457,1.23
1207,2015-01-07,17584.52,17374.78,17597.08,17374.78,91000.03,1.23,dow_jones,-0.748,-0.847,-0.74
1208,2015-01-06,17371.64,17504.18,17581.05,17262.37,101000.87,-0.74,dow_jones,-0.618,-0.897,-1.86
1209,2015-01-05,17501.65,17821.3,17821.3,17475.93,116000.16,-1.86,dow_jones,-0.22,-0.38,0.06
1210,2015-01-02,17832.99,17823.07,17951.78,17731.3,76000.27,0.06,dow_jones,-0.226,-0.43,-0.89
1211,2014-12-31,17823.07,17987.66,18043.22,17820.88,82000.84,-0.89,dow_jones,0.024,-0.09,-0.31
1212,2014-12-30,17983.07,18035.02,18035.02,17959.7,47000.49,-0.31,dow_jones,0.26,0.023,-0.09
1213,2014-12-29,18038.23,18046.58,18073.04,18021.57,53000.87,-0.09,dow_jones,0.308,0.173,0.13
1214,2014-12-26,18053.71,18038.3,18103.45,18038.3,52000.57,0.13,dow_jones,0.768,0.42,0.03
1215,2014-12-24,18030.21,18035.73,18086.24,18027.78,42000.87,0.03,dow_jones,1.1,0.46,0.36
1216,2014-12-23,18024.17,17971.51,18069.22,17970.16,82000.89,0.36,dow_jones,0.898,1.15,0.87
1217,2014-12-22,17959.44,17812.25,17962.78,17812.25,98000.47,0.87,dow_jones,0.608,1.423,0.15
1218,2014-12-19,17804.8,17778.02,17874.03,17746.55,343000.69,0.15,dow_jones,0.22,1.157,2.43
1219,2014-12-18,17778.15,17367.85,17778.4,17367.85,123000.98,2.43,dow_jones,-0.194,0.153,1.69
1220,2014-12-17,17356.87,17069.16,17389.3,17069.16,118000.22,1.69,dow_jones,-0.834,-1.007,-0.65
1221,2014-12-16,17068.87,17173.07,17427.44,17067.59,116000.65,-0.65,dow_jones,-0.762,-0.67,-0.58
1222,2014-12-15,17180.84,17285.74,17403.54,17115.28,114000.05,-0.58,dow_jones,-0.764,-0.98,-1.79
1223,2014-12-12,17280.83,17590.05,17590.05,17280.83,121000.95,-1.79,dow_jones,-0.34,-0.48,0.36
1224,2014-12-11,17596.34,17534.3,17758.51,17534.3,90000.1,0.36,dow_jones,-0.426,-0.797,-1.51
1225,2014-12-10,17533.15,17797.99,17797.99,17508.1,115000.1,-1.51,dow_jones,-0.088,-0.183,-0.29
1226,2014-12-09,17801.2,17847.37,17847.37,17629.57,100000.4,-0.29,dow_jones,0.086,-0.11,-0.59
1227,2014-12-08,17852.48,17954.94,17960.56,17804.28,88000.68,-0.59,dow_jones,0.146,0.147,0.33
1228,2014-12-05,17958.79,17903.05,17991.19,17903.05,79000.11,0.33,dow_jones,0.08,0.23,-0.07
1229,2014-12-04,17900.1,17910.02,17937.96,17814.81,76000.27,-0.07,dow_jones,0.108,0.157,0.18
1230,2014-12-03,17912.62,17880.9,17924.15,17855.59,99000.4,0.18,dow_jones,0.068,0.097,0.58
1231,2014-12-02,17879.55,17778.85,17897.05,17778.85,81000.97,0.58,dow_jones,-0.04,-0.073,-0.29
1232,2014-12-01,17776.8,17827.27,17827.27,17726.55,86000.39,-0.29,dow_jones,0.12,0.017,0.0
1233,2014-11-28,17828.24,17830.55,17893.42,17807.78,80000.47,0.0,dow_jones,0.158,0.03,0.07
1234,2014-11-26,17827.75,17812.25,17833.76,17791.16,67000.45,0.07,dow_jones,0.142,0.177,-0.02
1235,2014-11-25,17814.94,17819.05,17854.73,17790.89,88000.19,-0.02,dow_jones,0.192,0.247,0.04
1236,2014-11-24,17817.9,17812.63,17855.27,17793.19,85000.51,0.04,dow_jones,0.198,0.23,0.51
1237,2014-11-21,17810.06,17721.02,17894.83,17721.02,140000.94,0.51,dow_jones,0.076,0.137,0.19
1238,2014-11-20,17719.0,17677.32,17720.44,17603.89,77000.74,0.19,dow_jones,0.084,0.097,-0.01
1239,2014-11-19,17685.73,17685.51,17712.26,17624.5,73000.78,-0.01,dow_jones,0.082,0.067,0.23
1240,2014-11-18,17687.82,17643.09,17735.71,17642.03,87000.42,0.23,dow_jones,0.038,0.067,0.07
1241,2014-11-17,17647.75,17631.85,17675.07,17606.81,70000.33,0.07,dow_jones,0.07,0.037,-0.1
1242,2014-11-14,17634.74,17653.11,17664.15,17613.2,72000.85,-0.1,dow_jones,0.112,0.073,0.23
1243,2014-11-13,17652.79,17618.69,17705.48,17583.88,80000.54,0.23,dow_jones,0.146,0.073,-0.02
1244,2014-11-12,17612.2,17604.75,17626.71,17536.17,75000.98,-0.02,dow_jones,0.266,0.117,0.01
1245,2014-11-11,17614.9,17615.64,17638.21,17584.94,52000.88,0.01,dow_jones,0.284,0.247,0.23
1246,2014-11-10,17613.74,17568.98,17621.87,17547.51,71000.43,0.23,dow_jones,0.21,0.363,0.11
1247,2014-11-07,17573.93,17558.58,17575.33,17493.37,82000.86,0.11,dow_jones,0.414,0.36,0.4
1248,2014-11-06,17554.47,17491.66,17560.31,17440.35,70000.67,0.4,dow_jones,0.594,0.18,0.58
1249,2014-11-05,17484.53,17385.76,17486.59,17385.76,76000.04,0.58,dow_jones,0.442,0.363,0.1
1250,2014-11-04,17383.84,17368.81,17397.23,17278.36,81000.39,0.1,dow_jones,0.646,0.763,-0.14
1251,2014-11-03,17366.24,17390.9,17410.65,17339.85,80000.03,-0.14,dow_jones,0.688,0.75,1.13
1252,2014-10-31,17390.52,17208.78,17395.54,17208.78,121000.61,1.13,dow_jones,0.614,0.747,1.3
1253,2014-10-30,17195.42,16968.14,17223.96,16920.76,80000.18,1.3,dow_jones,0.618,0.337,-0.18
1254,2014-10-29,16974.31,17005.07,17065.5,16895.38,76000.45,-0.18,dow_jones,0.47,0.65,1.12
1255,2014-10-28,17005.75,16825.19,17006.45,16825.19,83000.87,1.12,dow_jones,0.508,0.717,0.07
1256,2014-10-27,16817.94,16796.1,16836.98,16729.83,72000.58,0.07,dow_jones,0.518,0.387,0.76
1257,2014-10-24,16805.41,16677.04,16811.71,16649.72,90000.4,0.76,dow_jones,0.692,0.57,1.32
1258,2014-10-23,16677.9,16468.07,16767.52,16468.07,99000.42,1.32,dow_jones,0.398,0.17,-0.92
1259,2014-10-22,16461.32,16615.26,16653.89,16459.85,92000.05,-0.92,dow_jones,0.37,1.02,1.31
1260,2014-10-21,16614.81,16406.03,16620.78,16405.77,105000.11,1.31,dow_jones,0.1,0.533,0.12
1261,2014-10-20,16399.67,16373.15,16401.63,16260.54,94000.32,0.12,dow_jones,-0.194,0.14,1.63
1262,2014-10-17,16380.41,16118.39,16427.38,16118.39,137000.91,1.63,dow_jones,-0.658,-0.417,-0.15
1263,2014-10-16,16117.24,16137.14,16211.12,15935.22,131000.67,-0.15,dow_jones,-1.022,-0.817,-1.06
1264,2014-10-15,16141.74,16313.3,16313.3,15855.12,160000.38,-1.06,dow_jones,-0.482,-0.693,-0.04
1265,2014-10-14,16315.19,16321.9,16463.67,16273.64,110000.41,-0.04,dow_jones,-0.794,-1.337,-1.35
1266,2014-10-13,16321.07,16535.43,16602.41,16310.47,107000.83,-1.35,dow_jones,-0.544,-0.34,-0.69
1267,2014-10-10,16544.1,16654.88,16757.6,16543.91,136000.37,-0.69,dow_jones,-0.158,-0.643,-1.97
1268,2014-10-09,16659.25,16989.37,16989.37,16649.04,93000.21,-1.97,dow_jones,0.232,-0.02,1.64
1269,2014-10-08,16994.22,16718.65,17006.91,16663.26,106000.93,1.64,dow_jones,-0.376,-0.153,-1.6
1270,2014-10-07,16719.39,16988.25,16988.25,16715.79,79000.42,-1.6,dow_jones,-0.09,0.373,-0.1
1271,2014-10-06,16991.91,17010.34,17099.39,16930.38,65000.54,-0.1,dow_jones,-0.12,-0.06,1.24
1272,2014-10-03,17009.69,16802.2,17027.84,16802.2,87000.94,1.24,dow_jones,-0.17,-0.53,-0.02
1273,2014-10-02,16801.05,16808.27,16857.25,16674.04,75000.49,-0.02,dow_jones,-0.474,-0.607,-1.4
1274,2014-10-01,16804.71,17040.46,17041.16,16776.13,104000.24,-1.4,dow_jones,-0.014,0.19,-0.17
1275,2014-09-30,17042.9,17070.45,17145.1,17017.11,102000.29,-0.17,dow_jones,-0.116,-0.267,-0.25
1276,2014-09-29,17071.22,17107.69,17107.69,16934.43,70000.22,-0.25,dow_jones,-0.19,0.117,0.99
1277,2014-09-26,17113.15,16948.62,17148.15,16948.11,74000.67,0.99,dow_jones,-0.372,-0.44,-1.54
1278,2014-09-25,16945.8,17204.86,17204.86,16945.8,93000.52,-1.54,dow_jones,0.064,-0.133,0.9
1279,2014-09-24,17210.06,17056.64,17226.6,17033.93,80000.53,0.9,dow_jones,-0.086,-0.407,-0.68
1280,2014-09-23,17055.87,17165.91,17171.88,17055.87,77000.09,-0.68,dow_jones,0.168,0.033,-0.62
1281,2014-09-22,17172.68,17271.71,17277.88,17159.36,74000.3,-0.62,dow_jones,0.344,0.29,0.08
1282,2014-09-19,17279.74,17267.21,17350.64,17257.46,349000.62,0.08,dow_jones,0.256,0.46,0.64
1283,2014-09-18,17265.99,17163.73,17275.37,17163.73,85000.3,0.64,dow_jones,0.104,0.333,0.15
1284,2014-09-17,17156.85,17131.01,17221.11,17089.01,87000.81,0.15,dow_jones,0.138,0.163,0.59
1285,2014-09-16,17131.97,17027.16,17167.05,16985.55,73000.2,0.59,dow_jones,-0.094,-0.073,0.26
1286,2014-09-15,17031.14,16988.76,17051.85,16951.38,71000.74,0.26,dow_jones,-0.176,-0.053,-0.36
1287,2014-09-12,16987.51,17044.05,17044.05,16937.67,82000.83,-0.36,dow_jones,-0.024,-0.123,-0.12
1288,2014-09-11,17049.0,17057.41,17057.41,16983.88,63000.65,-0.12,dow_jones,-0.01,-0.133,0.32
1289,2014-09-10,17068.71,17016.05,17080.27,16974.57,76000.78,0.32,dow_jones,-0.062,-0.107,-0.57
1290,2014-09-09,17013.87,17110.39,17111.55,16993.29,69000.03,-0.57,dow_jones,0.016,0.067,-0.15
1291,2014-09-08,17111.42,17131.71,17137.88,17079.17,65000.64,-0.15,dow_jones,0.068,0.137,0.4
1292,2014-09-05,17137.36,17065.89,17137.36,17009.62,76000.63,0.4,dow_jones,-0.062,-0.057,-0.05
1293,2014-09-04,17069.58,17083.61,17161.55,17030.12,68000.12,-0.05,dow_jones,-0.034,-0.003,0.06
1294,2014-09-03,17078.28,17067.24,17151.89,17060.21,62000.77,0.06,dow_jones,-0.012,-0.107,-0.18
1295,2014-09-02,17067.56,17097.42,17113.51,17009.07,64000.82,-0.18,dow_jones,0.112,-0.017,0.11
1296,2014-08-29,17098.45,17083.42,17110.42,17035.38,81000.5,0.11,dow_jones,0.046,0.003,-0.25
1297,2014-08-28,17079.57,17119.06,17119.06,17018.33,51000.86,-0.25,dow_jones,0.168,0.233,0.09
1298,2014-08-27,17122.01,17111.03,17134.6,17090.61,61000.69,0.09,dow_jones,0.22,0.13,0.17
1299,2014-08-26,17106.7,17079.57,17153.8,17079.57,50000.71,0.17,dow_jones,0.282,0.193,0.44
1300,2014-08-25,17076.87,17011.81,17124.74,17011.81,57000.4,0.44,dow_jones,0.406,0.163,-0.22
1301,2014-08-22,17001.22,17038.27,17064.28,16984.52,64000.33,-0.22,dow_jones,0.39,0.397,0.36
1302,2014-08-21,17039.49,16983.88,17074.59,16983.88,65000.16,0.36,dow_jones,0.392,0.63,0.35
1303,2014-08-20,16979.13,16910.03,16994.89,16896.55,61000.96,0.35,dow_jones,0.432,0.413,0.48
1304,2014-08-19,16919.59,16839.06,16929.13,16839.06,67000.22,0.48,dow_jones,0.324,0.377,1.06
1305,2014-08-18,16838.74,16664.45,16840.28,16664.45,75000.67,1.06,dow_jones,0.132,0.207,-0.3
1306,2014-08-15,16662.91,16717.01,16775.27,16575.42,109000.18,-0.3,dow_jones,0.418,0.287,0.37
1307,2014-08-14,16713.58,16657.32,16714.22,16651.67,62000.37,0.37,dow_jones,0.252,0.197,0.55
1308,2014-08-13,16651.8,16567.54,16670.29,16567.54,66000.02,0.55,dow_jones,0.158,0.39,-0.06
1309,2014-08-12,16560.54,16565.55,16589.31,16518.06,62000.77,-0.06,dow_jones,0.002,0.257,0.1
1310,2014-08-11,16569.98,16557.27,16627.99,16557.27,65000.56,0.1,dow_jones,0.074,0.25,1.13
1311,2014-08-08,16553.93,16369.68,16556.59,16364.22,82000.42,1.13,dow_jones,-0.236,-0.407,-0.46
1312,2014-08-07,16368.27,16448.29,16504.35,16333.78,80000.43,-0.46,dow_jones,-0.52,-0.1,0.08
1313,2014-08-06,16443.34,16425.1,16490.7,16372.32,78000.6,0.08,dow_jones,-0.574,-0.267,-0.84
1314,2014-08-05,16429.47,16559.97,16559.97,16369.55,76000.63,-0.84,dow_jones,-0.49,-0.613,0.46
1315,2014-08-04,16569.28,16493.72,16596.22,16447.2,76000.26,0.46,dow_jones,-0.556,-0.83,-0.42
1316,2014-08-01,16493.37,16561.7,16584.75,16437.07,84000.86,-0.42,dow_jones,-0.616,-0.83,-1.88
1317,2014-07-31,16563.3,16869.63,16869.63,16563.3,101000.67,-1.88,dow_jones,-0.244,-0.16,-0.19
1318,2014-07-30,16880.36,16920.11,16983.94,16817.16,77000.75,-0.19,dow_jones,-0.238,-0.337,-0.42
1319,2014-07-29,16912.11,16984.33,17056.46,16912.11,75000.98,-0.42,dow_jones,-0.082,-0.203,0.13
1320,2014-07-28,16982.59,16956.91,17001.38,16877.72,66000.19,0.13,dow_jones,-0.164,-0.3,-0.72
1321,2014-07-25,16960.57,17079.5,17082.33,16915.65,67000.29,-0.72,dow_jones,0.126,0.06,-0.02
1322,2014-07-24,17083.8,17092.02,17119.83,17061.07,66000.39,-0.02,dow_jones,-0.058,-0.027,-0.16
1323,2014-07-23,17086.63,17117.01,17121.05,17058.05,73000.44,-0.16,dow_jones,0.064,0.27,0.36
1324,2014-07-22,17113.54,17054.97,17133.43,17040.13,77000.96,0.36,dow_jones,-0.002,-0.163,-0.28
1325,2014-07-21,17051.73,17095.11,17095.11,16974.34,67000.59,-0.28,dow_jones,0.186,0.08,0.73
1326,2014-07-18,17100.18,16978.16,17113.51,16977.52,112000.53,0.73,dow_jones,0.074,-0.153,-0.94
1327,2014-07-17,16976.81,17133.45,17151.56,16966.19,99000.24,-0.94,dow_jones,0.178,0.38,0.45
1328,2014-07-16,17138.2,17061.91,17139.35,17061.91,111000.5,0.45,dow_jones,0.182,0.287,0.03
1329,2014-07-15,17060.68,17055.03,17120.34,17006.39,101000.73,0.03,dow_jones,0.038,0.137,0.66
1330,2014-07-14,17055.42,16950.93,17088.43,16950.93,60000.57,0.66,dow_jones,-0.146,0.073,0.17
1331,2014-07-11,16943.81,16918.31,16949.46,16860.3,60000.6,0.17,dow_jones,-0.072,-0.213,-0.42
1332,2014-07-10,16915.07,16980.35,16980.35,16805.38,67000.51,-0.42,dow_jones,0.036,-0.16,0.47
1333,2014-07-09,16985.61,16916.83,16998.95,16913.81,67000.12,0.47,dow_jones,0.096,-0.137,-0.69
1334,2014-07-08,16906.62,17022.09,17022.09,16874.79,75000.25,-0.69,dow_jones,0.204,0.133,-0.26
1335,2014-07-07,17024.21,17063.83,17063.83,16992.45,61000.48,-0.26,dow_jones,0.262,0.477,0.54
1336,2014-07-03,17068.26,16979.0,17074.65,16979.0,66000.8,0.54,dow_jones,0.128,0.247,0.12
1337,2014-07-02,16976.24,16949.71,16986.63,16949.71,57000.84,0.12,dow_jones,0.162,0.217,0.77
1338,2014-07-01,16956.07,16828.53,16998.7,16828.53,74000.05,0.77,dow_jones,-0.132,-0.083,-0.15
1339,2014-06-30,16826.6,16852.49,16871.27,16801.94,90000.36,-0.15,dow_jones,-0.114,0.063,0.03
1340,2014-06-27,16851.84,16846.9,16862.73,16773.84,137000.69,0.03,dow_jones,-0.09,-0.18,-0.13
1341,2014-06-26,16846.13,16866.81,16872.52,16746.09,63000.65,-0.13,dow_jones,-0.046,-0.157,0.29
1342,2014-06-25,16867.51,16817.68,16883.54,16799.41,73000.92,0.29,dow_jones,0.012,-0.203,-0.7
1343,2014-06-24,16818.13,16934.62,16969.7,16805.23,80000.22,-0.7,dow_jones,0.184,0.06,-0.06
1344,2014-06-23,16937.26,16946.5,16954.27,16896.09,63000.64,-0.06,dow_jones,0.202,0.273,0.15
1345,2014-06-20,16947.08,16920.62,16978.02,16920.62,247000.35,0.15,dow_jones,0.222,0.277,0.09
1346,2014-06-19,16921.46,16909.9,16923.43,16858.88,80000.22,0.09,dow_jones,0.074,0.257,0.58
1347,2014-06-18,16906.62,16806.12,16911.41,16755.29,73000.72,0.58,dow_jones,-0.162,0.147,0.16
1348,2014-06-17,16808.49,16779.21,16823.55,16732.91,63000.53,0.16,dow_jones,-0.19,-0.123,0.03
1349,2014-06-16,16781.01,16765.56,16802.14,16722.86,77000.9,0.03,dow_jones,-0.174,-0.333,0.25
1350,2014-06-13,16775.74,16734.64,16787.89,16718.6,95000.22,0.25,dow_jones,-0.12,-0.41,-0.65
1351,2014-06-12,16734.19,16840.48,16841.57,16703.73,72000.56,-0.65,dow_jones,0.128,-0.157,-0.6
1352,2014-06-11,16843.88,16943.16,16943.16,16821.85,61000.86,-0.6,dow_jones,0.266,0.217,0.02
1353,2014-06-10,16945.92,16940.4,16946.34,16897.44,64000.56,0.02,dow_jones,0.236,0.407,0.11
1354,2014-06-09,16943.1,16926.08,16970.17,16912.92,67000.13,0.11,dow_jones,0.246,0.4,0.52
1355,2014-06-06,16924.28,16839.64,16924.28,16839.64,80000.53,0.52,dow_jones,0.164,0.183,0.59
1356,2014-06-05,16836.11,16739.14,16845.81,16709.95,70000.46,0.59,dow_jones,0.124,0.04,0.09
1357,2014-06-04,16737.53,16720.0,16742.91,16673.65,65000.57,0.09,dow_jones,0.056,0.047,-0.13
1358,2014-06-03,16722.34,16736.7,16736.7,16690.01,67000.83,-0.13,dow_jones,0.166,0.22,0.16
1359,2014-06-02,16743.63,16716.85,16756.64,16682.07,57000.56,0.16,dow_jones,0.21,0.083,0.11
1360,2014-05-30,16717.17,16697.33,16721.22,16648.85,105000.19,0.11,dow_jones,0.2,0.187,0.39
1361,2014-05-29,16698.74,16637.74,16698.74,16620.43,55000.5,0.39,dow_jones,0.316,0.183,-0.25
1362,2014-05-28,16633.18,16674.98,16674.98,16620.22,62000.48,-0.25,dow_jones,0.2,0.287,0.42
1363,2014-05-27,16675.5,16607.42,16688.69,16607.42,80000.87,0.42,dow_jones,0.14,0.47,0.38
1364,2014-05-23,16606.27,16544.49,16613.07,16544.49,61000.34,0.38,dow_jones,0.118,0.067,0.06
1365,2014-05-22,16543.08,16532.74,16565.39,16489.61,59000.25,0.06,dow_jones,-0.096,0.087,0.97
1366,2014-05-21,16533.06,16376.17,16544.6,16376.17,76000.73,0.97,dow_jones,-0.412,-0.147,-0.83
1367,2014-05-20,16374.31,16511.22,16511.22,16341.3,75000.15,-0.83,dow_jones,-0.222,-0.207,0.12
1368,2014-05-19,16511.86,16490.35,16526.26,16442.12,82000.18,0.12,dow_jones,-0.11,-0.45,0.27
1369,2014-05-16,16491.31,16447.32,16498.99,16414.32,119000.33,0.27,dow_jones,-0.124,-0.5,-1.01
1370,2014-05-15,16446.81,16613.52,16622.9,16397.46,106000.62,-1.01,dow_jones,0.118,0.063,-0.61
1371,2014-05-14,16613.97,16716.08,16717.56,16595.0,71000.97,-0.61,dow_jones,0.384,0.333,0.12
1372,2014-05-13,16715.44,16695.92,16735.51,16695.92,71000.34,0.12,dow_jones,0.204,0.36,0.68
1373,2014-05-12,16695.47,16584.82,16704.84,16584.82,71000.55,0.68,dow_jones,0.09,0.373,0.2
1374,2014-05-09,16583.34,16551.23,16588.77,16498.71,75000.02,0.2,dow_jones,-0.006,0.047,0.2
1375,2014-05-08,16550.97,16518.16,16622.95,16502.01,75000.62,0.2,dow_jones,-0.072,0.017,0.72
1376,2014-05-07,16518.54,16401.66,16522.94,16357.35,93000.87,0.72,dow_jones,-0.162,-0.317,-0.78
1377,2014-05-06,16401.02,16529.85,16529.85,16399.99,74000.34,-0.78,dow_jones,0.1,-0.1,0.11
1378,2014-05-05,16530.55,16509.75,16547.92,16377.09,70000.33,0.11,dow_jones,0.184,-0.047,-0.28
1379,2014-05-02,16512.89,16562.34,16620.06,16488.31,78000.91,-0.28,dow_jones,0.07,0.223,-0.13
1380,2014-05-01,16558.87,16580.26,16604.79,16525.25,75000.63,-0.13,dow_jones,0.096,0.443,0.27
1381,2014-04-30,16580.84,16534.86,16592.28,16510.87,92000.97,0.27,dow_jones,0.026,0.07,0.53
1382,2014-04-29,16535.37,16451.18,16559.39,16451.18,71000.24,0.53,dow_jones,0.0,-0.107,0.53
1383,2014-04-28,16448.74,16363.2,16500.37,16312.66,105000.51,0.53,dow_jones,-0.056,-0.31,-0.85
1384,2014-04-25,16361.46,16503.26,16503.26,16333.78,90000.63,-0.85,dow_jones,0.094,0.107,0.0
1385,2014-04-24,16501.65,16503.39,16541.26,16452.3,80000.34,0.0,dow_jones,0.294,0.19,-0.08
1386,2014-04-23,16501.65,16513.73,16525.99,16477.28,76000.83,-0.08,dow_jones,0.42,0.183,0.4
1387,2014-04-22,16514.37,16449.38,16565.71,16449.38,84000.83,0.4,dow_jones,0.522,0.383,0.25
1388,2014-04-21,16449.25,16408.92,16459.78,16402.08,79000.51,0.25,dow_jones,0.294,0.483,-0.1
1389,2014-04-17,16408.54,16424.14,16460.49,16368.14,136000.2,-0.1,dow_jones,-0.01,0.82,1.0
1390,2014-04-16,16424.85,16266.23,16424.85,16266.23,94000.65,1.0,dow_jones,0.012,0.19,0.55
1391,2014-04-15,16262.56,16173.49,16272.95,16063.2,97000.85,0.55,dow_jones,-0.086,-0.533,0.91
1392,2014-04-14,16173.24,16028.29,16184.76,16028.29,90000.02,0.91,dow_jones,-0.472,-0.467,-0.89
1393,2014-04-11,16026.75,16168.87,16168.87,16015.32,119000.55,-0.89,dow_jones,-0.486,-0.15,-1.62
1394,2014-04-10,16170.22,16437.24,16456.12,16153.34,112000.55,-1.62,dow_jones,-0.162,0.05,1.11
1395,2014-04-09,16437.18,16256.37,16438.82,16256.37,91000.55,1.11,dow_jones,-0.336,-0.64,0.06
1396,2014-04-08,16256.14,16245.16,16296.86,16180.28,98000.51,0.06,dow_jones,-0.256,-0.66,-1.02
1397,2014-04-07,16245.87,16414.15,16421.38,16244.01,116000.54,-1.02,dow_jones,0.112,-0.24,-0.96
1398,2014-04-04,16412.71,16576.02,16631.63,16392.77,104000.35,-0.96,dow_jones,0.376,0.233,-0.0
1399,2014-04-03,16572.55,16572.36,16604.15,16527.6,77000.22,-0.0,dow_jones,0.37,0.507,0.24
1400,2014-04-02,16573.0,16532.8,16588.19,16506.6,78000.12,0.24,dow_jones,0.202,0.547,0.46
1401,2014-04-01,16532.61,16458.05,16565.73,16457.6,88000.01,0.46,dow_jones,0.222,0.383,0.82
1402,2014-03-31,16457.66,16324.22,16480.85,16324.22,104000.51,0.82,dow_jones,0.026,-0.09,0.36
1403,2014-03-28,16323.06,16267.77,16414.86,16267.77,86000.37,0.36,dow_jones,-0.08,-0.023,-0.03
1404,2014-03-27,16264.23,16268.67,16300.94,16191.79,93000.65,-0.03,dow_jones,0.06,-0.067,-0.6
1405,2014-03-26,16268.99,16370.71,16466.04,16268.99,92000.77,-0.6,dow_jones,0.04,0.077,0.56
1406,2014-03-25,16367.88,16279.2,16407.18,16279.2,89000.11,0.56,dow_jones,0.038,0.113,-0.16
1407,2014-03-24,16276.69,16303.28,16380.51,16215.56,110000.62,-0.16,dow_jones,0.296,-0.067,-0.17
1408,2014-03-21,16302.77,16332.69,16456.45,16290.79,353000.67,-0.17,dow_jones,0.276,0.173,0.67
1409,2014-03-20,16331.05,16221.98,16353.98,16160.33,91000.53,0.67,dow_jones,-0.14,0.327,-0.7
1410,2014-03-19,16222.17,16335.71,16363.32,16126.29,90000.11,-0.7,dow_jones,-0.014,0.47,0.55
1411,2014-03-18,16336.19,16245.93,16369.94,16245.93,79000.15,0.55,dow_jones,-0.206,-0.183,1.13
1412,2014-03-17,16247.22,16066.37,16270.34,16066.37,88000.93,1.13,dow_jones,-0.474,-0.583,-0.27
1413,2014-03-14,16065.67,16106.32,16165.05,16046.99,85000.66,-0.27,dow_jones,-0.382,-0.63,-1.41
1414,2014-03-13,16108.89,16341.55,16405.07,16084.1,86000.17,-1.41,dow_jones,-0.024,-0.23,-0.07
1415,2014-03-12,16340.08,16350.67,16364.74,16260.03,77000.9,-0.07,dow_jones,-0.054,-0.143,-0.41
1416,2014-03-11,16351.25,16419.39,16460.33,16325.17,78000.15,-0.41,dow_jones,0.31,0.12,-0.21
1417,2014-03-10,16418.68,16453.1,16453.1,16334.2,68000.21,-0.21,dow_jones,0.164,0.117,0.19
1418,2014-03-07,16452.72,16424.53,16505.7,16398.86,80000.69,0.19,dow_jones,0.186,0.523,0.38
1419,2014-03-06,16421.89,16360.56,16450.17,16360.56,75000.9,0.38,dow_jones,0.202,0.083,-0.22
1420,2014-03-05,16360.18,16395.88,16406.55,16343.96,73000.98,-0.22,dow_jones,0.27,0.257,1.41
1421,2014-03-04,16395.88,16169.32,16419.49,16169.32,96000.12,1.41,dow_jones,-0.046,-0.06,-0.94
