,Date,Last,Open,Max,Min,Vol_K,Var_%,Index,dax_last_5_avg,dax_last_3_avg,dax_last_1
1351,2014-06-20,9987.24,9995.5,10050.98,9987.24,209000.56,-0.17,dax_index,0.132,0.403,0.74
1352,2014-06-19,10004.0,10018.91,10023.55,9993.03,86000.69,0.74,dax_index,-0.038,0.06,0.1
1353,2014-06-18,9930.33,9932.04,9964.02,9922.07,72000.98,0.1,dax_index,-0.216,-0.06,0.37
1354,2014-06-17,9920.32,9915.2,9982.89,9861.29,72000.08,0.37,dax_index,-0.25,-0.22,-0.29
1355,2014-06-16,9883.98,9885.97,9925.85,9872.77,64000.03,-0.29,dax_index,-0.15,-0.387,-0.26
1356,2014-06-13,9912.87,9920.49,9944.57,9829.09,79000.42,-0.26,dax_index,-0.018,-0.233,-0.11
1357,2014-06-12,9938.7,9950.52,9970.38,9917.61,68000.48,-0.11,dax_index,0.046,-0.127,-0.79
1358,2014-06-11,9949.81,10022.99,10024.84,9921.26,96000.29,-0.79,dax_index,0.218,0.27,0.2
1359,2014-06-10,10028.8,9998.51,10033.74,9987.69,64000.85,0.2,dax_index,0.116,0.273,0.21
1360,2014-06-09,10008.63,9994.4,10009.6,9985.87,43000.2,0.21,dax_index,0.088,0.227,0.4
1361,2014-06-06,9987.19,9954.01,10000.92,9941.65,92000.99,0.4,dax_index,0.016,-0.01,0.21
1362,2014-06-05,9947.83,9929.41,10013.69,9896.09,129000.94,0.21,dax_index,-0.026,-0.057,0.07
1363,2014-06-04,9926.67,9903.82,9928.96,9866.97,66000.44,0.07,dax_index,-0.044,-0.067,-0.31
1364,2014-06-03,9919.74,9949.96,9954.78,9887.01,71000.97,-0.31,dax_index,0.116,0.037,0.07
1365,2014-06-02,9950.12,9986.86,9992.33,9907.77,57000.92,0.07,dax_index,0.358,0.007,0.04
1366,2014-05-30,9943.27,9926.73,9970.77,9924.63,103000.68,0.04,dax_index,0.446,0.157,-0.0
1367,2014-05-29,9938.9,9937.66,9956.24,9917.97,65000.74,-0.0,dax_index,0.494,0.583,-0.02
1368,2014-05-28,9939.17,9950.74,9957.87,9898.26,72000.75,-0.02,dax_index,0.62,0.75,0.49
1369,2014-05-27,9940.82,9893.33,9951.9,9879.64,79000.8,0.49,dax_index,0.48,0.667,1.28
1370,2014-05-26,9892.82,9826.91,9893.81,9821.68,53000.85,1.28,dax_index,0.286,0.443,0.48
1371,2014-05-23,9768.01,9722.63,9779.59,9704.75,65000.28,0.48,dax_index,0.134,0.213,0.24
1372,2014-05-22,9720.91,9731.45,9734.14,9689.13,63000.7,0.24,dax_index,-0.116,0.237,0.61
1373,2014-05-21,9697.87,9615.86,9709.91,9583.56,86000.24,0.61,dax_index,-0.238,-0.06,-0.21
1374,2014-05-20,9639.08,9644.8,9685.56,9613.91,67000.59,-0.21,dax_index,-0.088,-0.327,0.31
1375,2014-05-19,9659.39,9607.32,9676.52,9534.56,97000.86,0.31,dax_index,0.102,-0.43,-0.28
1376,2014-05-16,9629.1,9646.56,9670.9,9577.9,113000.09,-0.28,dax_index,0.104,-0.157,-1.01
1377,2014-05-15,9656.05,9741.25,9810.29,9631.57,133000.9,-1.01,dax_index,0.486,0.6,-0.0
1378,2014-05-14,9754.39,9765.62,9772.09,9733.21,76000.08,-0.0,dax_index,0.6,0.51,0.54
1379,2014-05-13,9754.43,9751.05,9783.72,9732.34,96000.84,0.54,dax_index,0.362,0.63,1.26
1380,2014-05-12,9702.46,9608.93,9710.34,9587.14,87000.51,1.26,dax_index,0.054,0.4,-0.27
1381,2014-05-09,9581.45,9591.32,9602.86,9558.11,80000.08,-0.27,dax_index,0.01,0.273,0.9
1382,2014-05-08,9607.4,9547.27,9622.3,9487.57,102000.02,0.9,dax_index,-0.13,-0.12,0.57
1383,2014-05-07,9521.3,9418.5,9554.35,9410.08,92000.73,0.57,dax_index,0.048,-0.473,-0.65
1384,2014-05-06,9467.53,9570.25,9571.63,9440.47,82000.06,-0.65,dax_index,0.274,-0.19,-0.28
1385,2014-05-05,9529.5,9536.38,9548.17,9407.09,61000.91,-0.28,dax_index,0.022,0.39,-0.49
1386,2014-05-02,9556.02,9611.79,9627.38,9533.3,88000.06,-0.49,dax_index,0.13,0.713,0.2
1387,2014-04-30,9603.23,9576.93,9618.98,9561.06,90000.29,0.2,dax_index,-0.026,0.133,1.46
1388,2014-04-29,9584.12,9521.65,9596.42,9480.57,91000.47,1.46,dax_index,0.086,-0.337,0.48
1389,2014-04-28,9446.36,9454.84,9496.84,9407.65,67000.54,0.48,dax_index,0.188,-0.69,-1.54
1390,2014-04-25,9401.55,9474.79,9501.91,9367.42,79000.23,-1.54,dax_index,0.81,0.497,0.05
1391,2014-04-24,9548.68,9597.07,9645.06,9410.33,87000.81,0.05,dax_index,0.446,0.81,-0.58
1392,2014-04-23,9544.19,9602.12,9607.84,9539.62,61000.22,-0.58,dax_index,0.614,1.527,2.02
1393,2014-04-22,9600.09,9455.52,9602.57,9439.66,70000.19,2.02,dax_index,-0.084,0.263,0.99
1394,2014-04-17,9409.71,9311.03,9417.82,9277.36,86000.3,0.99,dax_index,-0.39,0.02,1.57
1395,2014-04-16,9317.82,9252.3,9318.97,9221.48,78000.8,1.57,dax_index,-0.672,-0.993,-1.77
1396,2014-04-15,9173.71,9324.84,9344.85,9166.53,88000.16,-1.77,dax_index,-0.36,-0.583,0.26
1397,2014-04-14,9339.17,9248.86,9339.17,9214.18,90000.92,0.26,dax_index,-0.794,-0.617,-1.47
1398,2014-04-11,9315.29,9351.2,9390.44,9259.43,100000.49,-1.47,dax_index,-0.36,-0.197,-0.54
1399,2014-04-10,9454.54,9556.7,9581.48,9440.99,77000.87,-0.54,dax_index,-0.24,-0.653,0.16
1400,2014-04-09,9506.35,9506.75,9542.31,9480.96,69000.92,0.16,dax_index,-0.232,-0.473,-0.21
1401,2014-04-08,9490.79,9525.07,9525.94,9391.86,86000.19,-0.21,dax_index,-0.09,-0.383,-1.91
1402,2014-04-07,9510.85,9585.52,9608.2,9496.67,78000.8,-1.91,dax_index,0.226,0.32,0.7
1403,2014-04-04,9695.77,9641.96,9721.5,9627.74,75000.31,0.7,dax_index,0.374,0.253,0.06
1404,2014-04-03,9628.82,9620.87,9689.52,9591.89,76000.39,0.06,dax_index,0.368,0.123,0.2
1405,2014-04-02,9623.36,9628.76,9645.6,9608.46,73000.98,0.2,dax_index,0.564,0.537,0.5
1406,2014-04-01,9603.71,9601.96,9631.06,9574.63,72000.84,0.5,dax_index,0.79,0.38,-0.33
1407,2014-03-31,9555.91,9621.92,9634.82,9543.09,68000.77,-0.33,dax_index,0.526,0.883,1.44
1408,2014-03-28,9587.19,9487.12,9587.19,9484.9,70000.5,1.44,dax_index,0.338,0.947,0.03
1409,2014-03-27,9451.21,9428.91,9469.39,9397.98,66000.83,0.03,dax_index,0.374,0.387,1.18
1410,2014-03-26,9448.58,9367.53,9488.74,9360.3,75000.84,1.18,dax_index,0.212,0.16,1.63
1411,2014-03-25,9338.4,9223.92,9372.07,9223.9,82000.23,1.63,dax_index,0.02,-0.313,-1.65
1412,2014-03-24,9188.77,9349.52,9358.95,9181.37,86000.79,-1.65,dax_index,0.624,0.36,0.5
1413,2014-03-21,9342.94,9300.66,9376.94,9288.15,198000.58,0.5,dax_index,0.61,0.417,0.21
1414,2014-03-20,9296.12,9215.7,9296.9,9156.63,96000.95,0.21,dax_index,0.196,0.803,0.37
1415,2014-03-19,9277.05,9262.71,9325.93,9221.59,89000.48,0.37,dax_index,-0.134,0.823,0.67
1416,2014-03-18,9242.55,9172.05,9315.07,9105.69,99000.3,0.67,dax_index,-0.176,-0.02,1.37
1417,2014-03-17,9180.89,9047.49,9197.81,9047.49,86000.96,1.37,dax_index,-0.632,-0.903,0.43
1418,2014-03-14,9056.41,8939.18,9094.24,8913.27,141000.18,0.43,dax_index,-1.12,-0.893,-1.86
1419,2014-03-13,9017.79,9200.12,9226.96,9017.35,113000.77,-1.86,dax_index,-0.746,-0.577,-1.28
1420,2014-03-12,9188.69,9257.13,9267.1,9142.54,107000.43,-1.28,dax_index,-0.588,-0.82,0.46
1421,2014-03-11,9307.79,9295.32,9375.29,9259.18,72000.3,0.46,dax_index,-0.188,-0.97,-0.91
1422,2014-03-10,9265.5,9305.51,9382.98,9216.07,84000.88,-0.91,dax_index,-0.694,-0.83,-2.01
1423,2014-03-07,9350.75,9538.45,9543.24,9346.82,103000.25,-2.01,dax_index,-0.076,0.66,0.01
1424,2014-03-06,9542.87,9577.35,9587.44,9505.32,103000.68,0.01,dax_index,-0.23,-0.49,-0.49
1425,2014-03-05,9542.02,9562.39,9599.0,9534.43,73000.34,-0.49,dax_index,-0.21,0.033,2.46
1426,2014-03-04,9589.15,9453.77,9590.11,9421.16,95000.63,2.46,dax_index,-0.722,-1.04,-3.44
1427,2014-03-03,9358.89,9553.08,9554.17,9358.73,118000.04,-3.44,dax_index,0.074,-0.023,1.08
1428,2014-02-28,9692.08,9592.9,9692.08,9566.04,83000.2,1.08,dax_index,-0.062,-0.417,-0.76
1429,2014-02-27,9588.33,9660.55,9672.82,9497.78,86000.42,-0.76,dax_index,0.004,0.017,-0.39
1430,2014-02-26,9661.73,9708.5,9720.66,9612.52,87000.28,-0.39,dax_index,0.082,0.28,-0.1
1431,2014-02-25,9699.35,9676.56,9710.95,9628.72,90000.68,-0.1,dax_index,0.108,0.17,0.54
1432,2014-02-24,9708.94,9619.64,9708.94,9602.95,67000.95,0.54,dax_index,-0.012,-0.01,0.4
1433,2014-02-21,9656.95,9665.08,9666.15,9598.03,78000.59,0.4,dax_index,0.044,-0.133,-0.43
1434,2014-02-20,9618.85,9524.58,9618.85,9504.18,88000.68,-0.43,dax_index,0.25,-0.01,0.0
1435,2014-02-19,9660.05,9641.45,9695.86,9596.42,72000.89,0.0,dax_index,0.38,0.217,0.03
1436,2014-02-18,9659.78,9674.8,9690.97,9614.4,58000.83,0.03,dax_index,0.78,0.407,-0.06
1437,2014-02-17,9656.76,9661.8,9682.19,9645.51,45000.85,-0.06,dax_index,0.766,0.643,0.68
1438,2014-02-14,9662.4,9615.52,9677.53,9593.37,91000.5,0.68,dax_index,0.728,1.093,0.6
1439,2014-02-13,9596.77,9522.66,9600.64,9479.86,93000.21,0.6,dax_index,0.916,0.85,0.65
1440,2014-02-12,9540.0,9505.12,9594.85,9501.96,85000.29,0.65,dax_index,0.76,0.797,2.03
1441,2014-02-11,9478.77,9338.8,9478.77,9338.01,76000.25,2.03,dax_index,0.226,0.633,-0.13
1442,2014-02-10,9289.86,9331.71,9346.13,9280.18,59000.6,-0.13,dax_index,-0.006,0.633,0.49
1443,2014-02-07,9301.92,9275.38,9323.24,9223.21,89000.0,0.49,dax_index,-0.246,0.257,1.54
1444,2014-02-06,9256.58,9166.46,9274.46,9128.97,122000.69,1.54,dax_index,-0.476,-0.687,-0.13
1445,2014-02-05,9116.32,9105.28,9154.72,9080.87,95000.61,-0.13,dax_index,-0.6,-0.88,-0.64
1446,2014-02-04,9127.91,9126.46,9166.98,9071.25,114000.6,-0.64,dax_index,-0.348,-0.537,-1.29
1447,2014-02-03,9186.52,9318.77,9357.58,9173.56,105000.55,-1.29,dax_index,-0.182,-0.357,-0.71
1448,2014-01-31,9306.48,9339.84,9346.79,9166.05,126000.86,-0.71,dax_index,-0.536,0.087,0.39
1449,2014-01-30,9373.48,9343.51,9415.48,9266.95,97000.75,0.39,dax_index,-0.798,-0.197,-0.75
1450,2014-01-29,9336.73,9507.35,9537.63,9221.3,126000.38,-0.75,dax_index,-0.668,-0.773,0.62
1451,2014-01-28,9406.91,9405.53,9427.59,9345.76,99000.32,0.62,dax_index,-0.762,-1.287,-0.46
1452,2014-01-27,9349.22,9389.17,9402.72,9310.99,112000.55,-0.46,dax_index,-0.726,-1.167,-2.48
1453,2014-01-24,9392.02,9646.65,9664.24,9374.08,125000.92,-2.48,dax_index,-0.178,-0.29,-0.92
1454,2014-01-23,9631.04,9690.51,9728.78,9596.49,98000.66,-0.92,dax_index,-0.028,-0.077,-0.1
1455,2014-01-22,9720.11,9752.11,9765.63,9677.14,84000.23,-0.1,dax_index,0.398,0.043,0.15
1456,2014-01-21,9730.12,9751.98,9794.05,9714.02,80000.84,0.15,dax_index,0.432,-0.063,-0.28
1457,2014-01-20,9715.9,9713.2,9733.4,9672.32,78000.13,-0.28,dax_index,0.566,0.707,0.26
1458,2014-01-17,9742.96,9718.2,9789.89,9709.14,131000.1,0.26,dax_index,0.624,0.727,-0.17
1459,2014-01-16,9717.71,9742.21,9747.37,9702.97,87000.81,-0.17,dax_index,0.498,0.913,2.03
1460,2014-01-15,9733.81,9590.57,9747.4,9582.1,120000.1,2.03,dax_index,0.074,0.42,0.32
1461,2014-01-14,9540.51,9391.46,9540.51,9381.94,104000.78,0.32,dax_index,0.176,0.047,0.39
1462,2014-01-13,9510.17,9497.92,9519.3,9457.31,85000.79,0.39,dax_index,0.082,-0.113,0.55
1463,2014-01-10,9473.24,9473.87,9529.7,9441.25,96000.13,0.55,dax_index,0.046,-0.02,-0.8
1464,2014-01-09,9421.61,9492.24,9549.5,9402.8,98000.92,-0.8,dax_index,-0.112,0.22,-0.09
1465,2014-01-08,9497.84,9512.79,9516.26,9467.95,90000.14,-0.09,dax_index,-0.172,0.373,0.83
1466,2014-01-07,9506.2,9446.25,9518.72,9416.86,79000.95,0.83,dax_index,-0.126,-0.433,-0.08
1467,2014-01-06,9428.0,9419.44,9468.8,9399.81,53000.65,-0.08,dax_index,0.078,-0.537,0.37
1468,2014-01-03,9435.15,9409.66,9453.48,9367.99,58000.77,0.37,dax_index,0.142,-0.307,-1.59
1469,2014-01-02,9400.04,9598.25,9620.93,9394.21,90000.96,-1.59,dax_index,0.796,0.537,-0.39
1470,2013-12-30,9552.16,9586.53,9594.35,9552.16,35000.98,-0.39,dax_index,1.086,0.897,1.06
1471,2013-12-27,9589.39,9558.55,9589.39,9548.89,51000.39,1.06,dax_index,0.702,1.103,0.94
1472,2013-12-23,9488.82,9436.49,9488.82,9427.54,48000.37,0.94,dax_index,0.862,1.143,0.69
1473,2013-12-20,9400.18,9371.08,9413.09,9352.98,161000.69,0.69,dax_index,0.7,0.627,1.68
1474,2013-12-19,9335.74,9279.68,9351.9,9257.24,98000.28,1.68,dax_index,0.232,0.647,1.06
1475,2013-12-18,9181.75,9145.35,9190.73,9122.05,82000.34,1.06,dax_index,-0.062,0.253,-0.86
1476,2013-12-17,9085.12,9142.75,9161.8,9085.12,72000.21,-0.86,dax_index,-0.066,0.32,1.74
1477,2013-12-16,9163.56,9004.62,9187.78,8997.75,99000.11,1.74,dax_index,-0.364,-0.397,-0.12
1478,2013-12-13,9006.46,9016.78,9046.63,8990.58,67000.76,-0.12,dax_index,-0.148,-0.65,-0.66
1479,2013-12-12,9017.0,9032.67,9060.54,8984.28,75000.12,-0.66,dax_index,-0.138,-0.347,-0.41
1480,2013-12-11,9077.11,9093.26,9153.14,9065.51,64000.85,-0.41,dax_index,-0.236,0.11,-0.88
1481,2013-12-10,9114.44,9180.29,9223.73,9091.97,74000.36,-0.88,dax_index,-0.44,0.2,0.25
1482,2013-12-09,9195.17,9218.81,9225.53,9171.36,62000.71,0.25,dax_index,-0.498,-0.183,0.96
1483,2013-12-06,9172.41,9126.15,9195.75,9084.12,81000.33,0.96,dax_index,-0.652,-1.137,-0.61
1484,2013-12-05,9084.95,9110.53,9172.16,9078.0,77000.77,-0.61,dax_index,-0.452,-0.947,-0.9
1485,2013-12-04,9140.63,9246.89,9253.13,9069.82,94000.99,-0.9,dax_index,-0.14,-0.583,-1.9
1486,2013-12-03,9223.4,9398.19,9404.17,9223.13,116000.91,-1.9,dax_index,0.218,0.18,-0.04
1487,2013-12-02,9401.96,9412.95,9424.83,9384.12,74000.6,-0.04,dax_index,0.402,0.413,0.19
1488,2013-11-29,9405.3,9378.55,9424.62,9376.58,65000.83,0.19,dax_index,0.414,0.313,0.39
1489,2013-11-28,9387.37,9359.5,9399.63,9358.77,54000.33,0.39,dax_index,0.322,0.477,0.66
1490,2013-11-27,9351.13,9308.96,9363.48,9295.56,59000.07,0.66,dax_index,0.21,0.34,-0.11
1491,2013-11-26,9290.07,9297.65,9316.62,9287.3,85000.11,-0.11,dax_index,0.162,0.353,0.88
1492,2013-11-25,9299.95,9258.22,9323.44,9252.73,69000.94,0.88,dax_index,0.11,0.093,0.25
1493,2013-11-22,9219.04,9210.69,9230.16,9168.92,72000.24,0.25,dax_index,0.102,-0.107,-0.07
1494,2013-11-21,9196.08,9127.89,9210.67,9117.09,78000.79,-0.07,dax_index,0.326,0.123,0.1
1495,2013-11-20,9202.07,9175.64,9236.78,9162.84,68000.36,0.1,dax_index,0.258,0.16,-0.35
1496,2013-11-19,9193.29,9197.47,9217.36,9179.25,77000.18,-0.35,dax_index,0.26,0.627,0.62
1497,2013-11-18,9225.43,9154.23,9253.68,9140.51,88000.83,0.62,dax_index,0.202,0.34,0.21
1498,2013-11-15,9168.69,9157.6,9188.47,9133.51,96000.78,0.21,dax_index,0.154,0.157,1.05
1499,2013-11-14,9149.66,9137.48,9151.35,9101.29,108000.72,1.05,dax_index,0.032,-0.083,-0.24
1500,2013-11-13,9054.83,9056.71,9074.56,8981.09,92000.47,-0.24,dax_index,0.15,-0.013,-0.34
1501,2013-11-12,9076.48,9102.99,9124.24,9073.93,96000.96,-0.34,dax_index,0.156,0.247,0.33
1502,2013-11-11,9107.86,9081.58,9124.24,9064.61,66000.64,0.33,dax_index,0.156,0.253,-0.03
1503,2013-11-08,9078.28,9036.59,9079.05,8986.49,86000.78,-0.03,dax_index,0.104,0.16,0.44
1504,2013-11-07,9081.03,9038.47,9193.98,9026.09,143000.22,0.44,dax_index,0.068,0.123,0.35
1505,2013-11-06,9040.87,9030.47,9065.96,9021.84,68000.9,0.35,dax_index,-0.028,-0.09,-0.31
1506,2013-11-05,9009.11,9036.18,9041.97,8962.42,87000.09,-0.31,dax_index,0.13,0.1,0.33
1507,2013-11-04,9037.23,9035.91,9053.93,9019.31,60000.97,0.33,dax_index,0.048,-0.053,-0.29
1508,2013-11-01,9007.83,9032.29,9048.1,8992.9,54000.23,-0.29,dax_index,0.118,0.203,0.26
1509,2013-10-31,9033.92,8985.48,9037.41,8976.37,82000.81,0.26,dax_index,0.202,0.09,-0.13
1510,2013-10-30,9010.27,9030.31,9070.17,8996.25,69000.97,-0.13,dax_index,0.166,0.153,0.48
1511,2013-10-29,9022.04,8965.75,9022.21,8965.75,76000.42,0.48,dax_index,0.25,0.22,-0.08
1512,2013-10-28,8978.65,9013.05,9017.95,8950.21,61000.43,-0.08,dax_index,0.27,0.143,0.06
1513,2013-10-25,8985.74,8952.78,9010.65,8944.14,71000.22,0.06,dax_index,0.378,0.423,0.68
1514,2013-10-24,8980.63,8968.5,8987.04,8950.81,76000.69,0.68,dax_index,0.166,0.203,-0.31
1515,2013-10-23,8919.86,8906.91,8932.91,8897.5,79000.94,-0.31,dax_index,0.322,0.507,0.9
1516,2013-10-22,8947.46,8853.87,8987.63,8849.16,100000.45,0.9,dax_index,0.326,0.08,0.02
1517,2013-10-21,8867.22,8828.47,8876.14,8827.23,74000.87,0.02,dax_index,0.32,0.23,0.6
1518,2013-10-18,8865.1,8849.77,8865.1,8804.81,166000.47,0.6,dax_index,0.29,0.337,-0.38
1519,2013-10-17,8811.98,8817.11,8829.79,8765.47,95000.19,-0.38,dax_index,0.764,0.46,0.47
1520,2013-10-16,8846.0,8792.99,8861.28,8781.0,92000.34,0.47,dax_index,0.578,0.453,0.92
1521,2013-10-15,8804.44,8757.13,8820.98,8757.09,93000.81,0.92,dax_index,0.31,0.81,-0.01
1522,2013-10-14,8723.81,8688.45,8727.58,8675.95,64000.14,-0.01,dax_index,0.24,0.66,0.45
1523,2013-10-11,8724.83,8705.03,8729.33,8695.76,92000.38,0.45,dax_index,0.208,0.37,1.99
1524,2013-10-10,8685.77,8563.39,8694.17,8547.72,105000.33,1.99,dax_index,-0.264,-0.413,-0.46
1525,2013-10-09,8516.69,8541.08,8589.64,8489.62,78000.21,-0.46,dax_index,-0.31,-0.163,-0.42
1526,2013-10-08,8555.89,8591.02,8610.01,8551.69,77000.44,-0.42,dax_index,-0.006,-0.147,-0.36
1527,2013-10-07,8591.58,8557.04,8604.86,8510.42,87000.36,-0.36,dax_index,-0.088,-0.257,0.29
1528,2013-10-04,8622.97,8590.91,8639.74,8570.21,85000.01,0.29,dax_index,-0.152,0.013,-0.37
1529,2013-10-03,8597.91,8647.86,8654.79,8590.46,49000.87,-0.37,dax_index,-0.082,-0.12,-0.69
1530,2013-10-02,8629.42,8650.71,8672.26,8581.02,76000.86,-0.69,dax_index,0.058,0.1,1.1
1531,2013-10-01,8689.14,8618.59,8691.85,8612.23,83000.4,1.1,dax_index,-0.094,-0.273,-0.77
1532,2013-09-30,8594.4,8562.85,8606.71,8546.72,78000.81,-0.77,dax_index,-0.034,-0.013,-0.03
1533,2013-09-27,8661.51,8672.82,8691.48,8611.45,68000.2,-0.03,dax_index,-0.07,0.11,-0.02
1534,2013-09-26,8664.1,8678.82,8688.49,8628.61,88000.92,-0.02,dax_index,0.068,-0.04,0.01
1535,2013-09-25,8665.63,8655.04,8681.99,8609.95,108000.14,0.01,dax_index,0.156,-0.113,0.34
1536,2013-09-24,8664.6,8645.24,8672.08,8633.21,79000.11,0.34,dax_index,0.05,-0.003,-0.47
1537,2013-09-23,8635.29,8682.94,8699.47,8605.59,89000.11,-0.47,dax_index,0.388,0.303,-0.21
1538,2013-09-20,8675.73,8693.32,8713.78,8666.49,249000.59,-0.21,dax_index,0.466,0.31,0.67
1539,2013-09-19,8694.18,8735.11,8770.1,8665.75,120000.86,0.67,dax_index,0.328,0.493,0.45
1540,2013-09-18,8636.06,8617.45,8645.9,8594.65,75000.77,0.45,dax_index,0.354,0.403,-0.19
1541,2013-09-17,8596.95,8595.56,8613.89,8585.04,81000.36,-0.19,dax_index,0.804,0.46,1.22
1542,2013-09-16,8613.0,8599.65,8626.11,8578.01,87000.86,1.22,dax_index,0.562,0.247,0.18
1543,2013-09-13,8509.42,8461.31,8518.18,8456.84,76000.22,0.18,dax_index,0.624,0.873,-0.02
1544,2013-09-12,8494.0,8509.49,8516.98,8466.61,102000.39,-0.02,dax_index,0.724,0.883,0.58
1545,2013-09-11,8495.73,8453.32,8502.79,8446.69,106000.15,0.58,dax_index,0.646,0.853,2.06
1546,2013-09-10,8446.54,8357.69,8464.25,8350.42,125000.31,2.06,dax_index,0.08,0.327,0.01
1547,2013-09-09,8276.32,8275.01,8310.37,8246.77,76000.36,0.01,dax_index,0.426,0.387,0.49
1548,2013-09-06,8275.67,8222.21,8295.81,8174.32,124000.85,0.49,dax_index,0.104,-0.033,0.48
1549,2013-09-05,8234.98,8205.56,8257.73,8165.36,96000.65,0.48,dax_index,0.098,0.387,0.19
1550,2013-09-04,8195.92,8201.56,8206.87,8095.91,84000.77,0.19,dax_index,-0.146,-0.05,-0.77
1551,2013-09-03,8180.71,8259.37,8264.72,8142.86,88000.28,-0.77,dax_index,-0.448,0.357,1.74
1552,2013-09-02,8243.87,8224.34,8268.73,8211.03,66000.69,1.74,dax_index,-0.752,-0.567,-1.12
1553,2013-08-30,8103.15,8197.72,8201.49,8101.95,86000.45,-1.12,dax_index,-0.482,-0.953,0.45
1554,2013-08-29,8194.55,8189.02,8199.29,8129.99,69000.82,0.45,dax_index,-0.3,-1.03,-1.03
1555,2013-08-28,8157.9,8202.86,8219.26,8094.22,97000.8,-1.03,dax_index,-0.13,-0.61,-2.28
1556,2013-08-27,8242.56,8378.93,8423.78,8242.56,106000.54,-2.28,dax_index,0.168,0.603,0.22
1557,2013-08-26,8435.15,8424.07,8437.75,8386.05,42000.82,0.22,dax_index,0.062,0.47,0.23
1558,2013-08-23,8416.99,8398.28,8438.44,8360.23,67000.69,0.23,dax_index,0.054,0.13,1.36
1559,2013-08-22,8397.89,8289.3,8425.26,8283.77,80000.63,1.36,dax_index,-0.364,-0.427,-0.18
1560,2013-08-21,8285.41,8301.06,8310.68,8268.42,65000.97,-0.18,dax_index,-0.274,-0.303,-0.79
1561,2013-08-20,8300.03,8294.87,8319.82,8246.19,84000.5,-0.79,dax_index,0.02,-0.283,-0.31
1562,2013-08-19,8366.29,8395.02,8395.41,8329.0,59000.79,-0.31,dax_index,0.132,-0.09,0.19
1563,2013-08-16,8391.94,8348.42,8402.3,8330.33,85000.75,0.19,dax_index,0.142,0.073,-0.73
1564,2013-08-15,8376.29,8418.94,8422.03,8307.98,72000.73,-0.73,dax_index,0.428,0.4,0.27
1565,2013-08-14,8438.12,8424.88,8457.05,8400.75,80000.1,0.27,dax_index,0.28,0.39,0.68
1566,2013-08-13,8415.76,8395.82,8444.52,8383.23,95000.3,0.68,dax_index,-0.09,0.397,0.25
1567,2013-08-12,8359.25,8341.96,8371.16,8238.86,82000.33,0.25,dax_index,-0.16,0.157,0.24
1568,2013-08-09,8338.31,8332.53,8374.59,8286.41,89000.03,0.24,dax_index,-0.218,-0.313,0.7
1569,2013-08-08,8318.32,8256.4,8341.44,8252.46,145000.6,0.7,dax_index,-0.032,-0.58,-0.47
1570,2013-08-07,8260.48,8265.33,8281.52,8228.11,78000.95,-0.47,dax_index,0.074,-0.44,-1.17
1571,2013-08-06,8299.73,8387.93,8435.49,8267.98,122000.12,-1.17,dax_index,0.338,0.493,-0.1
1572,2013-08-05,8398.38,8416.11,8435.32,8367.34,62000.9,-0.1,dax_index,0.392,0.547,-0.05
1573,2013-08-02,8406.94,8428.58,8431.67,8376.28,73000.39,-0.05,dax_index,0.272,0.613,1.63
1574,2013-08-01,8410.73,8320.38,8411.3,8316.89,97000.99,1.63,dax_index,-0.246,0.127,0.06
1575,2013-07-31,8275.97,8235.22,8295.56,8213.36,113000.06,0.06,dax_index,-0.102,-0.11,0.15
1576,2013-07-30,8271.02,8302.14,8333.95,8256.4,135000.63,0.15,dax_index,-0.172,-0.48,0.17
1577,2013-07-29,8259.03,8307.12,8324.15,8245.53,67000.36,0.17,dax_index,-0.208,-0.277,-0.65
1578,2013-07-26,8244.91,8341.78,8362.04,8217.26,75000.42,-0.65,dax_index,-0.092,-0.127,-0.96
1579,2013-07-25,8298.98,8349.52,8356.88,8265.14,96000.06,-0.96,dax_index,0.3,0.19,0.78
1580,2013-07-24,8379.11,8325.06,8415.33,8318.48,88000.49,0.78,dax_index,0.274,-0.093,-0.2
1581,2013-07-23,8314.23,8358.62,8365.98,8306.6,80000.77,-0.2,dax_index,0.232,0.307,-0.01
1582,2013-07-22,8331.06,8343.28,8374.47,8310.29,73000.05,-0.01,dax_index,0.288,0.527,-0.07
1583,2013-07-19,8331.57,8299.01,8336.87,8284.36,119000.92,-0.07,dax_index,0.434,0.413,1.0
1584,2013-07-18,8337.09,8239.38,8337.2,8215.66,79000.51,1.0,dax_index,0.462,0.17,0.65
1585,2013-07-17,8254.72,8216.7,8269.22,8137.53,71000.75,0.65,dax_index,0.354,0.173,-0.41
1586,2013-07-16,8201.05,8251.51,8252.25,8178.19,68000.67,-0.41,dax_index,0.66,0.69,0.27
1587,2013-07-15,8234.81,8237.92,8271.38,8211.42,67000.64,0.27,dax_index,1.022,0.637,0.66
1588,2013-07-12,8212.77,8192.91,8244.13,8178.2,87000.87,0.66,dax_index,0.418,0.79,1.14
1589,2013-07-11,8158.8,8163.56,8176.7,8130.48,81000.26,1.14,dax_index,0.612,1.103,0.11
1590,2013-07-10,8066.48,8056.51,8081.21,7990.65,75000.95,0.11,dax_index,0.384,0.28,1.12
1591,2013-07-09,8057.75,8021.13,8086.95,8005.73,82000.86,1.12,dax_index,-0.024,0.61,2.08
