,Date,Last,Open,Max,Min,Vol_K,Var_%,Index,nasdaq_last_5_avg,nasdaq_last_3_avg,nasdaq_last_1
1280,2014-09-23,4051.57,4045.67,4069.21,4043.26,166000.69,-0.24,nasdaq,0.156,-0.1,-0.95
1281,2014-09-22,4061.23,4091.87,4092.14,4044.99,179000.21,-0.95,nasdaq,0.152,0.267,-0.07
1282,2014-09-19,4100.09,4113.02,4118.91,4084.45,539000.73,-0.07,nasdaq,0.052,0.6,0.72
1283,2014-09-18,4103.08,4084.51,4103.41,4080.82,145000.06,0.72,nasdaq,-0.104,0.037,0.15
1284,2014-09-17,4073.57,4066.76,4090.95,4048.58,164000.45,0.15,nasdaq,0.028,-0.203,0.93
1285,2014-09-16,4067.27,4012.53,4073.14,4009.98,168000.18,0.93,nasdaq,-0.322,-0.533,-0.97
1286,2014-09-15,4029.89,4070.2,4070.82,4018.3,170000.31,-0.97,nasdaq,-0.1,0.06,-0.57
1287,2014-09-12,4069.23,4087.16,4089.62,4057.53,168000.13,-0.57,nasdaq,0.132,-0.023,-0.06
1288,2014-09-11,4092.65,4077.69,4092.79,4060.92,131000.89,-0.06,nasdaq,0.12,0.043,0.81
1289,2014-09-10,4094.97,4063.85,4095.91,4054.61,146000.26,0.81,nasdaq,-0.164,-0.03,-0.82
1290,2014-09-09,4061.88,4094.02,4110.86,4053.11,176000.26,-0.82,nasdaq,0.064,0.203,0.14
1291,2014-09-08,4095.47,4086.52,4105.5,4076.63,157000.7,0.14,nasdaq,0.116,-0.047,0.59
1292,2014-09-05,4089.92,4067.37,4089.98,4051.75,153000.54,0.59,nasdaq,-0.036,-0.137,-0.12
1293,2014-09-04,4066.13,4078.82,4100.78,4056.53,150000.05,-0.12,nasdaq,-0.004,0.037,-0.61
1294,2014-09-03,4070.96,4103.97,4104.43,4063.49,151000.73,-0.61,nasdaq,0.138,0.183,0.32
1295,2014-09-02,4095.81,4093.12,4095.87,4078.18,147000.67,0.32,nasdaq,0.146,0.09,0.4
1296,2014-08-29,4082.56,4081.02,4082.97,4062.18,136000.09,0.4,nasdaq,0.094,-0.01,-0.17
1297,2014-08-28,4066.27,4059.37,4072.29,4054.61,112000.85,-0.17,nasdaq,0.16,0.167,0.04
1298,2014-08-27,4073.18,4073.4,4078.19,4064.07,122000.29,0.04,nasdaq,0.154,0.2,0.1
1299,2014-08-26,4071.67,4073.05,4076.54,4062.73,97000.44,0.1,nasdaq,0.232,0.22,0.36
1300,2014-08-25,4067.48,4073.47,4079.52,4058.6,115000.32,0.36,nasdaq,0.326,0.103,0.14
1301,2014-08-22,4052.75,4052.14,4060.9,4040.22,116000.02,0.14,nasdaq,0.39,0.22,0.16
1302,2014-08-21,4047.03,4041.0,4048.95,4035.75,121000.54,0.16,nasdaq,0.458,0.443,0.01
1303,2014-08-20,4040.7,4032.91,4046.97,4032.2,129000.65,0.01,nasdaq,0.682,0.593,0.49
1304,2014-08-19,4040.13,4025.51,4041.5,4024.17,129000.57,0.49,nasdaq,0.558,0.597,0.83
1305,2014-08-18,4020.5,4007.19,4022.48,4003.46,141000.0,0.83,nasdaq,0.508,0.697,0.46
1306,2014-08-15,3987.51,3993.0,3997.08,3951.25,219000.51,0.46,nasdaq,0.572,0.5,0.5
1307,2014-08-14,3969.11,3953.27,3969.24,3949.08,110000.66,0.5,nasdaq,0.388,0.527,1.13
1308,2014-08-13,3949.2,3924.47,3949.69,3921.44,129000.84,1.13,nasdaq,0.158,0.41,-0.13
1309,2014-08-12,3905.22,3904.45,3916.73,3887.58,113000.88,-0.13,nasdaq,0.01,0.313,0.58
1310,2014-08-11,3910.46,3899.98,3921.19,3899.37,116000.9,0.58,nasdaq,0.044,0.113,0.78
1311,2014-08-08,3888.09,3864.09,3890.63,3848.49,155000.59,0.78,nasdaq,-0.178,-0.437,-0.42
1312,2014-08-07,3857.94,3889.69,3895.74,3845.2,166000.38,-0.42,nasdaq,-0.514,-0.047,-0.02
1313,2014-08-06,3874.27,3851.44,3896.65,3849.45,164000.29,-0.02,nasdaq,-0.424,-0.15,-0.87
1314,2014-08-05,3874.94,3891.13,3901.17,3858.65,168000.05,-0.87,nasdaq,-0.292,-0.56,0.75
1315,2014-08-04,3908.77,3890.63,3922.25,3875.1,148000.12,0.75,nasdaq,-0.432,-0.667,-0.33
1316,2014-08-01,3879.67,3886.1,3908.21,3855.35,166000.21,-0.33,nasdaq,-0.456,-0.627,-2.1
1317,2014-07-31,3892.5,3938.31,3948.9,3889.1,207000.42,-2.1,nasdaq,-0.052,0.09,0.43
1318,2014-07-30,3976.07,3982.1,3989.0,3960.29,164000.97,0.43,nasdaq,-0.014,-0.203,-0.21
1319,2014-07-29,3959.03,3974.05,3983.42,3957.22,158000.03,-0.21,nasdaq,0.168,-0.16,0.05
1320,2014-07-28,3967.24,3966.31,3977.0,3936.72,156000.43,0.05,nasdaq,0.128,0.03,-0.45
1321,2014-07-25,3965.16,3959.35,3970.44,3945.05,162000.74,-0.45,nasdaq,0.538,0.413,-0.08
1322,2014-07-24,3983.19,3994.18,3997.5,3975.66,186000.4,-0.08,nasdaq,0.278,0.39,0.62
1323,2014-07-23,3986.19,3974.66,3990.64,3967.96,185000.57,0.62,nasdaq,0.246,0.717,0.7
1324,2014-07-22,3961.62,3950.83,3966.1,3949.09,142000.21,0.7,nasdaq,0.03,0.023,-0.15
1325,2014-07-21,3934.14,3933.11,3941.93,3917.74,129000.99,-0.15,nasdaq,0.188,0.227,1.6
1326,2014-07-18,3939.89,3899.38,3942.15,3894.56,202000.78,1.6,nasdaq,-0.006,-0.433,-1.38
1327,2014-07-17,3878.01,3921.87,3933.88,3866.22,203000.44,-1.38,nasdaq,0.204,0.24,0.46
1328,2014-07-16,3932.33,3943.6,3947.49,3927.01,205000.59,0.46,nasdaq,0.262,0.297,-0.38
1329,2014-07-15,3914.45,3934.79,3940.55,3887.5,164000.86,-0.38,nasdaq,0.1,0.313,0.64
1330,2014-07-14,3929.46,3923.6,3937.72,3916.53,123000.87,0.64,nasdaq,-0.09,0.35,0.63
1331,2014-07-11,3904.58,3888.76,3905.4,3879.4,122000.98,0.63,nasdaq,-0.094,-0.257,-0.33
1332,2014-07-10,3880.04,3837.29,3895.72,3837.16,134000.22,-0.33,nasdaq,-0.002,-0.25,0.75
1333,2014-07-09,3892.91,3873.17,3896.38,3863.2,146000.91,0.75,nasdaq,0.082,-0.297,-1.19
1334,2014-07-08,3864.07,3903.37,3906.22,3848.18,177000.93,-1.19,nasdaq,0.346,0.143,-0.31
1335,2014-07-07,3910.71,3917.89,3923.92,3904.67,128000.46,-0.31,nasdaq,0.5,0.637,0.61
1336,2014-07-03,3923.01,3911.11,3923.15,3901.32,103000.53,0.61,nasdaq,0.376,0.477,0.13
1337,2014-07-02,3899.27,3895.18,3904.35,3890.77,116000.7,0.13,nasdaq,0.496,0.587,1.17
1338,2014-07-01,3894.33,3864.14,3902.93,3863.81,138000.36,1.17,nasdaq,0.232,0.193,0.13
1339,2014-06-30,3849.48,3844.45,3860.65,3841.7,155000.66,0.13,nasdaq,0.22,0.393,0.46
1340,2014-06-27,3844.44,3825.02,3844.89,3823.21,221000.16,0.46,nasdaq,0.138,0.19,-0.01
1341,2014-06-26,3826.91,3826.7,3827.7,3798.63,131000.46,-0.01,nasdaq,0.12,0.217,0.73
1342,2014-06-25,3827.33,3794.84,3831.85,3792.3,152000.48,0.73,nasdaq,0.098,-0.01,-0.15
1343,2014-06-24,3799.53,3807.49,3837.17,3791.12,172000.35,-0.15,nasdaq,0.136,0.007,0.07
1344,2014-06-23,3805.31,3802.25,3806.19,3794.85,140000.13,0.07,nasdaq,0.146,0.19,0.05
1345,2014-06-20,3802.64,3803.1,3807.92,3794.51,374000.5,0.05,nasdaq,0.198,0.187,-0.1
1346,2014-06-19,3800.8,3808.76,3811.24,3783.3,155000.24,-0.1,nasdaq,0.038,0.26,0.62
1347,2014-06-18,3804.61,3786.19,3807.49,3764.53,150000.41,0.62,nasdaq,-0.102,0.157,0.04
1348,2014-06-17,3781.32,3775.73,3790.92,3769.94,132000.2,0.04,nasdaq,-0.084,-0.157,0.12
1349,2014-06-16,3779.93,3768.37,3789.93,3761.42,134000.24,0.12,nasdaq,-0.102,-0.223,0.31
1350,2014-06-13,3775.56,3782.84,3784.84,3759.87,153000.68,0.31,nasdaq,-0.07,-0.283,-0.9
1351,2014-06-12,3763.8,3790.59,3794.99,3751.69,152000.79,-0.9,nasdaq,0.288,0.027,-0.08
1352,2014-06-11,3797.85,3789.41,3803.95,3783.61,137000.74,-0.08,nasdaq,0.376,0.21,0.13
1353,2014-06-10,3800.86,3790.48,3802.46,3786.56,148000.25,0.13,nasdaq,0.334,0.463,0.03
1354,2014-06-09,3795.74,3795.85,3804.04,3783.9,148000.72,0.03,nasdaq,0.308,0.573,0.47
1355,2014-06-06,3794.57,3792.42,3795.14,3782.12,141000.07,0.47,nasdaq,0.22,0.39,0.89
1356,2014-06-05,3776.95,3748.36,3782.0,3735.19,147000.82,0.89,nasdaq,0.168,0.06,0.36
1357,2014-06-04,3743.59,3720.0,3750.01,3715.24,124000.41,0.36,nasdaq,0.038,-0.05,-0.08
1358,2014-06-03,3730.07,3719.17,3735.97,3715.45,127000.7,-0.08,nasdaq,0.302,0.187,-0.1
1359,2014-06-02,3732.96,3740.71,3740.71,3707.89,129000.37,-0.1,nasdaq,0.468,0.123,0.03
1360,2014-05-30,3736.82,3738.71,3741.57,3716.09,185000.7,0.03,nasdaq,0.546,0.527,0.63
1361,2014-05-29,3735.72,3723.27,3735.72,3717.66,121000.0,0.63,nasdaq,0.616,0.56,-0.29
1362,2014-05-28,3712.26,3720.89,3726.72,3708.65,131000.02,-0.29,nasdaq,0.59,0.797,1.24
1363,2014-05-27,3723.07,3693.18,3723.07,3691.09,150000.74,1.24,nasdaq,0.5,0.71,0.73
1364,2014-05-23,3677.33,3656.27,3678.16,3646.23,121000.31,0.73,nasdaq,0.478,0.327,0.42
1365,2014-05-22,3650.86,3639.49,3660.59,3633.85,136000.63,0.42,nasdaq,0.238,0.45,0.98
1366,2014-05-21,3635.61,3605.79,3636.47,3605.51,142000.85,0.98,nasdaq,-0.058,0.33,-0.42
1367,2014-05-20,3600.31,3612.86,3624.6,3585.88,154000.19,-0.42,nasdaq,0.018,0.21,0.79
1368,2014-05-19,3615.62,3577.85,3618.96,3572.28,148000.1,0.79,nasdaq,0.18,-0.22,0.62
1369,2014-05-16,3587.2,3568.2,3590.41,3545.63,202000.13,0.62,nasdaq,0.142,-0.44,-0.78
1370,2014-05-15,3565.17,3594.59,3598.34,3542.63,205000.57,-0.78,nasdaq,0.264,0.353,-0.5
1371,2014-05-14,3593.25,3603.58,3614.63,3585.68,142000.39,-0.5,nasdaq,0.308,0.663,-0.04
1372,2014-05-13,3611.13,3614.91,3625.77,3605.78,150000.19,-0.04,nasdaq,0.046,0.62,1.6
1373,2014-05-12,3612.73,3574.24,3613.37,3572.69,152000.23,1.6,nasdaq,-0.176,-0.007,0.43
1374,2014-05-09,3555.7,3537.68,3556.35,3516.24,161000.22,0.43,nasdaq,-0.3,-0.6,-0.17
1375,2014-05-08,3540.42,3533.39,3583.64,3524.85,184000.32,-0.17,nasdaq,-0.198,-0.38,-0.28
1376,2014-05-07,3546.47,3561.47,3567.55,3506.35,240000.67,-0.28,nasdaq,-0.098,-0.35,-1.35
1377,2014-05-06,3556.51,3598.27,3599.65,3556.1,150000.2,-1.35,nasdaq,0.336,0.213,0.49
1378,2014-05-05,3605.09,3566.26,3605.26,3556.4,127000.72,0.49,nasdaq,0.306,0.123,-0.19
1379,2014-05-02,3587.64,3608.84,3611.56,3578.53,157000.29,-0.19,nasdaq,0.022,0.46,0.34
1380,2014-05-01,3594.36,3589.66,3613.03,3580.02,163000.99,0.34,nasdaq,0.146,0.46,0.22
1381,2014-04-30,3582.02,3556.0,3585.5,3548.11,188000.33,0.22,nasdaq,-0.074,-0.15,0.82
1382,2014-04-29,3573.99,3557.77,3579.03,3538.24,154000.41,0.82,nasdaq,-0.076,-0.103,0.34
1383,2014-04-28,3545.03,3546.96,3570.11,3489.6,218000.01,0.34,nasdaq,-0.0,-0.51,-1.61
1384,2014-04-25,3533.09,3569.92,3573.95,3525.6,197000.07,-1.61,nasdaq,0.33,0.297,0.96
1385,2014-04-24,3591.03,3609.82,3613.2,3552.93,206000.38,0.96,nasdaq,0.398,0.217,-0.88
1386,2014-04-23,3557.04,3587.65,3588.05,3555.19,154000.62,-0.88,nasdaq,0.65,0.523,0.81
1387,2014-04-22,3588.8,3570.51,3596.92,3566.87,159000.85,0.81,nasdaq,0.65,0.687,0.72
1388,2014-04-21,3559.95,3543.65,3559.95,3525.59,135000.51,0.72,nasdaq,0.272,0.573,0.04
1389,2014-04-17,3534.53,3526.57,3551.02,3511.27,198000.96,0.04,nasdaq,-0.362,0.83,1.3
1390,2014-04-16,3533.09,3517.5,3533.09,3489.29,187000.4,1.3,nasdaq,-0.27,0.007,0.38
1391,2014-04-15,3487.85,3484.29,3505.66,3414.11,214000.22,0.38,nasdaq,-0.172,-1.163,0.81
1392,2014-04-14,3474.63,3479.66,3493.17,3443.26,170000.09,0.81,nasdaq,-0.512,-0.847,-1.17
1393,2014-04-11,3446.84,3453.24,3502.33,3440.55,236000.37,-1.17,nasdaq,-0.818,-0.167,-3.13
1394,2014-04-10,3487.76,3597.58,3599.64,3479.15,252000.61,-3.13,nasdaq,-0.346,0.58,1.76
1395,2014-04-09,3600.44,3552.07,3602.35,3544.09,187000.97,1.76,nasdaq,-0.656,-0.907,0.87
1396,2014-04-08,3538.23,3511.82,3543.98,3499.0,217000.52,0.87,nasdaq,-0.482,-1.453,-0.89
1397,2014-04-07,3507.75,3522.21,3551.21,3482.75,246000.22,-0.89,nasdaq,-0.168,-1.087,-2.7
1398,2014-04-04,3539.38,3659.92,3663.78,3532.28,269000.94,-2.7,nasdaq,0.418,0.393,-0.77
1399,2014-04-03,3637.58,3670.43,3675.7,3617.41,175000.45,-0.77,nasdaq,0.462,0.877,0.21
1400,2014-04-02,3665.99,3670.33,3676.36,3649.79,154000.1,0.21,nasdaq,0.162,0.883,1.74
1401,2014-04-01,3658.4,3615.91,3659.16,3614.16,173000.66,1.74,nasdaq,-0.118,0.12,0.68
1402,2014-03-31,3595.74,3598.08,3618.42,3593.7,172000.74,0.68,nasdaq,-0.45,-0.537,0.23
1403,2014-03-28,3571.49,3576.18,3609.08,3560.58,160000.41,0.23,nasdaq,-0.718,-0.5,-0.55
1404,2014-03-27,3563.13,3578.53,3594.07,3543.07,199000.59,-0.55,nasdaq,-0.548,-0.643,-1.29
1405,2014-03-26,3582.89,3645.73,3654.69,3582.84,197000.22,-1.29,nasdaq,-0.418,-0.583,0.34
1406,2014-03-25,3629.73,3640.26,3659.59,3600.65,186000.71,0.34,nasdaq,-0.246,-0.597,-0.98
1407,2014-03-24,3617.39,3665.38,3665.58,3585.15,223000.54,-0.98,nasdaq,0.14,-0.483,-1.11
1408,2014-03-21,3653.07,3711.47,3717.36,3643.35,477000.45,-1.11,nasdaq,0.232,0.287,0.3
1409,2014-03-20,3693.97,3675.61,3705.31,3665.83,147000.86,0.3,nasdaq,-0.128,0.503,-0.64
1410,2014-03-19,3682.74,3705.51,3709.01,3661.06,150000.16,-0.64,nasdaq,0.084,0.5,1.2
1411,2014-03-18,3706.62,3667.39,3708.26,3664.79,141000.99,1.2,nasdaq,-0.236,-0.4,0.95
1412,2014-03-17,3662.51,3653.19,3678.32,3651.14,147000.88,0.95,nasdaq,-0.41,-0.577,-0.65
1413,2014-03-14,3627.87,3643.21,3656.94,3626.86,202000.29,-0.65,nasdaq,-0.374,-0.493,-1.5
1414,2014-03-13,3651.49,3719.36,3720.61,3636.79,181000.16,-1.5,nasdaq,-0.108,0.033,0.42
1415,2014-03-12,3707.06,3678.36,3707.2,3661.87,141000.52,0.42,nasdaq,-0.154,-0.263,-0.4
1416,2014-03-11,3691.5,3715.89,3725.71,3681.37,144000.73,-0.4,nasdaq,0.208,-0.187,0.08
1417,2014-03-10,3706.34,3702.14,3709.78,3683.97,145000.08,0.08,nasdaq,0.042,-0.15,-0.47
1418,2014-03-07,3703.4,3736.93,3737.36,3686.94,154000.61,-0.47,nasdaq,0.116,0.477,-0.17
1419,2014-03-06,3720.93,3735.85,3738.32,3709.41,158000.46,-0.17,nasdaq,0.276,0.283,0.19
1420,2014-03-05,3727.18,3721.53,3732.98,3715.38,148000.4,0.19,nasdaq,0.224,0.187,1.41
1421,2014-03-04,3719.93,3710.19,3723.0,3706.82,158000.77,1.41,nasdaq,-0.094,-0.073,-0.75
1422,2014-03-03,3668.37,3657.32,3678.38,3637.66,154000.17,-0.75,nasdaq,0.182,0.153,-0.1
1423,2014-02-28,3696.1,3703.48,3722.38,3664.83,206000.27,-0.1,nasdaq,0.152,0.127,0.63
1424,2014-02-27,3699.8,3678.31,3704.65,3672.64,160000.77,0.63,nasdaq,0.13,0.127,-0.07
1425,2014-02-26,3676.6,3691.84,3702.09,3663.75,157000.05,-0.07,nasdaq,0.0,0.067,-0.18
1426,2014-02-25,3679.14,3689.68,3697.6,3669.53,155000.22,-0.18,nasdaq,0.12,0.3,0.63
1427,2014-02-24,3685.81,3670.07,3701.27,3668.34,177000.99,0.63,nasdaq,0.018,-0.15,-0.25
1428,2014-02-21,3662.6,3683.42,3687.16,3661.46,214000.65,-0.25,nasdaq,0.246,0.073,0.52
1429,2014-02-20,3671.93,3654.85,3676.89,3640.63,175000.39,0.52,nasdaq,0.174,-0.06,-0.72
1430,2014-02-19,3652.84,3668.72,3679.69,3646.13,168000.21,-0.72,nasdaq,0.54,0.477,0.42
1431,2014-02-18,3679.43,3668.99,3685.18,3658.64,165000.98,0.42,nasdaq,0.57,0.39,0.12
1432,2014-02-14,3663.88,3652.88,3671.04,3643.79,176000.52,0.12,nasdaq,0.914,0.72,0.89
1433,2014-02-13,3659.56,3601.75,3659.56,3600.86,234000.46,0.89,nasdaq,0.984,0.613,0.16
1434,2014-02-12,3627.36,3626.14,3635.92,3618.06,166000.58,0.16,nasdaq,0.864,1.173,1.11
1435,2014-02-11,3621.72,3587.57,3628.59,3585.08,161000.47,1.11,nasdaq,0.814,1.217,0.57
1436,2014-02-10,3582.11,3558.59,3582.84,3557.78,151000.09,0.57,nasdaq,0.238,0.88,1.84
1437,2014-02-07,3561.91,3522.33,3563.14,3508.82,199000.19,1.84,nasdaq,-0.19,0.553,1.24
1438,2014-02-06,3497.59,3465.82,3502.52,3465.42,180000.88,1.24,nasdaq,-0.066,-0.63,-0.44
1439,2014-02-05,3454.89,3457.04,3469.35,3418.88,201000.15,-0.44,nasdaq,-0.194,-0.583,0.86
1440,2014-02-04,3470.2,3460.13,3480.74,3449.19,195000.45,0.86,nasdaq,-0.384,-0.25,-2.31
1441,2014-02-03,3440.5,3524.23,3533.48,3433.64,248000.32,-2.31,nasdaq,-0.106,0.16,-0.3
1442,2014-01-31,3521.92,3488.37,3539.43,3488.04,240000.09,-0.3,nasdaq,-0.446,0.23,1.86
1443,2014-01-30,3532.41,3514.25,3544.21,3508.01,206000.33,1.86,nasdaq,-0.894,-0.697,-1.08
1444,2014-01-29,3467.82,3472.42,3500.82,3461.64,222000.57,-1.08,nasdaq,-0.622,-1.003,-0.09
1445,2014-01-28,3505.72,3484.39,3509.8,3483.71,176000.9,-0.09,nasdaq,-0.456,-1.1,-0.92
1446,2014-01-27,3509.02,3543.5,3548.48,3482.89,222000.16,-0.92,nasdaq,-0.382,-0.7,-2.0
1447,2014-01-24,3541.48,3596.93,3601.0,3541.38,228000.31,-2.0,nasdaq,0.026,0.213,-0.38
1448,2014-01-23,3613.76,3612.53,3613.88,3588.83,192000.04,-0.38,nasdaq,0.266,0.157,0.28
1449,2014-01-22,3627.72,3623.31,3634.65,3615.48,180000.65,0.28,nasdaq,0.596,0.077,0.74
1450,2014-01-21,3617.7,3611.62,3617.7,3586.05,175000.5,0.74,nasdaq,0.154,0.103,-0.55
1451,2014-01-17,3591.25,3597.41,3608.72,3580.39,282000.91,-0.55,nasdaq,0.334,0.93,0.04
1452,2014-01-16,3611.29,3605.43,3614.66,3599.87,152000.07,0.04,nasdaq,0.242,0.427,0.82
1453,2014-01-15,3609.84,3593.81,3615.7,3592.62,174000.79,0.82,nasdaq,0.132,0.27,1.93
1454,2014-01-14,3580.65,3526.2,3581.6,3525.47,185000.16,1.93,nasdaq,-0.078,-0.513,-1.47
1455,2014-01-13,3512.8,3559.39,3572.4,3499.37,195000.29,-1.47,nasdaq,0.15,0.067,0.35
1456,2014-01-10,3565.08,3565.68,3568.47,3536.45,166000.74,0.35,nasdaq,-0.06,0.243,-0.42
1457,2014-01-09,3552.57,3576.32,3579.4,3541.81,179000.71,-0.42,nasdaq,-0.134,0.273,0.27
1458,2014-01-08,3567.54,3558.3,3575.15,3551.12,192000.69,0.27,nasdaq,-0.066,-0.05,0.88
1459,2014-01-07,3557.85,3539.29,3562.99,3535.5,179000.38,0.88,nasdaq,-0.264,-0.607,-0.33
1460,2014-01-06,3526.96,3539.01,3542.52,3512.45,223000.03,-0.33,nasdaq,-0.256,-0.293,-0.7
1461,2014-01-03,3538.73,3564.94,3567.51,3537.61,131000.82,-0.7,nasdaq,-0.05,-0.097,-0.79
1462,2014-01-02,3563.57,3575.6,3577.03,3553.65,137000.16,-0.79,nasdaq,0.128,0.07,0.61
1463,2013-12-31,3592.0,3576.24,3592.0,3575.25,109000.0,0.61,nasdaq,0.222,-0.023,-0.11
1464,2013-12-30,3570.08,3570.86,3574.2,3559.37,93000.92,-0.11,nasdaq,0.43,0.047,-0.29
1465,2013-12-27,3574.02,3589.12,3591.31,3571.05,84000.48,-0.29,nasdaq,0.426,0.503,0.33
1466,2013-12-26,3584.58,3579.62,3586.72,3572.1,85000.54,0.33,nasdaq,0.592,0.703,0.1
1467,2013-12-24,3572.8,3570.52,3574.51,3564.59,64000.33,0.1,nasdaq,0.534,0.567,1.08
1468,2013-12-23,3569.4,3563.19,3570.28,3552.3,138000.5,1.08,nasdaq,0.43,0.593,0.93
1469,2013-12-20,3531.19,3502.46,3540.97,3502.29,443000.21,0.93,nasdaq,0.222,0.22,-0.31
1470,2013-12-19,3498.63,3499.81,3502.23,3483.03,161000.56,-0.31,nasdaq,0.234,0.51,1.16
1471,2013-12-18,3509.63,3468.15,3510.52,3422.86,228000.84,1.16,nasdaq,-0.256,0.087,-0.19
1472,2013-12-17,3469.32,3474.73,3482.34,3461.07,165000.16,-0.19,nasdaq,-0.23,0.067,0.56
1473,2013-12-16,3475.79,3470.43,3494.41,3470.11,162000.96,0.56,nasdaq,-0.274,-0.55,-0.11
1474,2013-12-13,3456.4,3476.88,3477.83,3449.74,147000.76,-0.11,nasdaq,-0.1,-0.533,-0.25
1475,2013-12-12,3460.29,3471.9,3478.95,3457.95,179000.43,-0.25,nasdaq,-0.08,-0.337,-1.29
1476,2013-12-11,3468.99,3514.24,3519.22,3464.39,169000.02,-1.29,nasdaq,0.2,0.347,-0.06
1477,2013-12-10,3514.2,3510.7,3520.73,3507.42,153000.18,-0.06,nasdaq,0.202,0.317,0.34
1478,2013-12-09,3516.17,3515.67,3524.01,3511.28,149000.28,0.34,nasdaq,0.096,0.24,0.76
1479,2013-12-06,3504.26,3511.05,3511.1,3485.74,154000.56,0.76,nasdaq,0.044,-0.03,-0.15
1480,2013-12-05,3477.73,3484.27,3489.08,3468.84,182000.63,-0.15,nasdaq,0.218,-0.043,0.11
1481,2013-12-04,3483.01,3463.72,3493.1,3453.22,184000.38,0.11,nasdaq,0.302,0.087,-0.05
1482,2013-12-03,3479.34,3478.99,3487.02,3465.35,155000.71,-0.05,nasdaq,0.344,0.343,-0.19
1483,2013-12-02,3481.15,3496.19,3501.07,3476.68,138000.72,-0.19,nasdaq,0.496,0.583,0.5
1484,2013-11-29,3487.82,3481.31,3495.97,3481.31,95000.43,0.5,nasdaq,0.608,0.47,0.72
1485,2013-11-27,3470.48,3454.81,3471.65,3451.97,119000.5,0.72,nasdaq,0.4,0.42,0.53
1486,2013-11-26,3445.76,3429.64,3455.54,3422.47,178000.46,0.53,nasdaq,0.23,0.597,0.16
1487,2013-11-25,3427.49,3433.92,3437.49,3420.36,167000.44,0.16,nasdaq,0.002,0.437,0.57
1488,2013-11-22,3422.02,3409.52,3422.13,3406.4,147000.56,0.57,nasdaq,-0.068,0.14,1.06
1489,2013-11-21,3402.74,3382.5,3404.95,3380.65,152000.85,1.06,nasdaq,-0.224,-0.54,-0.32
1490,2013-11-20,3367.17,3386.06,3397.69,3359.31,154000.8,-0.32,nasdaq,0.08,-0.36,-0.32
1491,2013-11-19,3378.13,3385.82,3400.64,3371.6,151000.96,-0.32,nasdaq,0.158,-0.16,-0.98
1492,2013-11-18,3388.87,3423.47,3429.2,3383.45,164000.74,-0.98,nasdaq,0.332,0.567,0.22
1493,2013-11-15,3422.58,3419.77,3422.58,3409.01,192000.66,0.22,nasdaq,0.562,0.517,0.28
1494,2013-11-14,3415.14,3393.25,3418.57,3390.38,195000.29,0.28,nasdaq,0.128,0.387,1.2
1495,2013-11-13,3405.56,3346.45,3405.6,3346.41,170000.85,1.2,nasdaq,-0.132,0.443,0.07
1496,2013-11-12,3365.22,3351.25,3370.36,3348.85,149000.86,0.07,nasdaq,-0.122,-0.21,-0.11
1497,2013-11-11,3362.97,3359.83,3369.89,3350.74,124000.5,-0.11,nasdaq,-0.07,-0.207,1.37
1498,2013-11-08,3366.84,3333.92,3366.84,3324.7,158000.7,1.37,nasdaq,-0.332,-0.623,-1.89
1499,2013-11-07,3321.41,3386.36,3389.2,3318.39,201000.03,-1.89,nasdaq,-0.0,0.057,-0.1
1500,2013-11-06,3385.38,3396.48,3401.27,3374.28,164000.64,-0.1,nasdaq,-0.018,0.11,0.12
1501,2013-11-05,3388.82,3372.95,3395.93,3361.91,154000.3,0.12,nasdaq,0.012,-0.007,0.15
1502,2013-11-04,3384.75,3388.7,3390.18,3374.38,128000.0,0.15,nasdaq,-0.024,-0.12,0.06
1503,2013-11-01,3379.76,3392.32,3394.91,3364.65,164000.4,0.06,nasdaq,0.092,-0.05,-0.23
1504,2013-10-31,3377.73,3378.51,3400.4,3367.76,233000.96,-0.23,nasdaq,0.236,0.017,-0.19
1505,2013-10-30,3385.38,3402.49,3408.28,3372.23,161000.06,-0.19,nasdaq,0.15,0.293,0.27
1506,2013-10-29,3391.75,3397.88,3399.09,3375.57,169000.39,0.27,nasdaq,0.13,0.367,-0.03
1507,2013-10-28,3382.68,3382.18,3390.47,3370.4,216000.01,-0.03,nasdaq,0.18,0.17,0.64
1508,2013-10-25,3383.83,3394.16,3400.04,3368.59,199000.45,0.64,nasdaq,0.37,0.013,0.49
1509,2013-10-24,3362.38,3347.97,3367.39,3344.06,181000.6,0.49,nasdaq,0.392,-0.077,-0.62
1510,2013-10-23,3346.05,3348.6,3355.47,3330.2,168000.94,-0.62,nasdaq,0.744,0.66,0.17
1511,2013-10-22,3366.93,3374.17,3384.35,3344.18,172000.58,0.17,nasdaq,0.64,0.803,0.22
1512,2013-10-21,3361.18,3361.76,3369.74,3351.05,135000.45,0.22,nasdaq,0.734,1.11,1.59
1513,2013-10-18,3353.88,3330.61,3355.63,3321.78,203000.15,1.59,nasdaq,0.56,0.463,0.6
1514,2013-10-17,3301.28,3265.91,3301.6,3264.23,161000.93,0.6,nasdaq,0.874,0.493,1.14
1515,2013-10-16,3281.67,3261.48,3283.18,3258.8,163000.36,1.14,nasdaq,0.574,0.353,-0.35
1516,2013-10-15,3244.66,3253.96,3269.97,3241.35,167000.88,-0.35,nasdaq,0.26,1.193,0.69
1517,2013-10-14,3256.02,3213.38,3257.19,3212.05,134000.52,0.69,nasdaq,-0.044,0.843,0.72
