Date,Last,Open,Max,Min,Vol_K,Var_%,Index
2016-01-14,9573.67,9465.21,9591.96,9250.05,,1.15,china_a50
2016-01-13,9465.21,9566.0,9669.15,9460.25,,-1.05,china_a50
2016-01-12,9566.0,9505.45,9640.87,9489.66,,0.64,china_a50
2016-01-11,9505.45,9906.67,9906.67,9503.75,,-4.05,china_a50
2016-01-08,9906.67,9750.36,10058.83,9648.7,,1.6,china_a50
2016-01-07,9750.36,10297.45,10297.45,9712.31,,-5.31,china_a50
2016-01-06,10297.45,10178.16,10314.27,10129.51,,1.17,china_a50
2016-01-05,10178.16,10101.04,10259.92,9903.94,,0.76,china_a50
2016-01-04,10101.04,10711.64,10711.64,10098.94,,-5.7,china_a50
2015-12-31,10711.64,10776.23,10780.67,10668.49,,-0.6,china_a50
2015-12-30,10776.23,10776.15,10781.7,10646.3,,0.0,china_a50
2015-12-29,10776.15,10683.51,10789.56,10653.15,,0.87,china_a50
2015-12-28,10683.51,10998.66,11042.15,10683.51,,-2.87,china_a50
2015-12-25,10998.66,10957.31,11012.24,10922.33,,0.38,china_a50
2015-12-24,10957.31,11036.81,11051.11,10853.94,,-0.72,china_a50
2015-12-23,11036.81,11001.04,11234.12,10989.47,,0.33,china_a50
2015-12-22,11001.04,11026.18,11040.84,10927.12,,-0.23,china_a50
2015-12-21,11026.18,10719.77,11082.52,10675.5,,2.86,china_a50
2015-12-18,10719.77,10621.09,10907.53,10595.41,,0.93,china_a50
2015-12-17,10621.09,10446.31,10681.28,10446.31,,1.67,china_a50
2015-12-16,10446.31,10488.25,10533.34,10424.47,,-0.4,china_a50
2015-12-15,10488.25,10592.76,10592.76,10445.38,,-0.99,china_a50
2015-12-14,10592.76,10304.99,10607.54,10191.45,,2.79,china_a50
2015-12-11,10304.99,10358.72,10360.65,10218.17,,-0.52,china_a50
2015-12-10,10358.72,10406.26,10566.71,10343.79,,-0.46,china_a50
2015-12-09,10406.26,10357.36,10456.29,10325.98,,0.47,china_a50
2015-12-08,10357.36,10496.05,10496.05,10319.96,,-1.32,china_a50
2015-12-07,10496.05,10514.53,10539.66,10420.14,,-0.18,china_a50
2015-12-04,10514.53,10778.29,10778.29,10509.01,,-2.45,china_a50
2015-12-03,10778.29,10724.75,10852.12,10580.52,,0.5,china_a50
2015-12-02,10724.75,10209.19,10750.63,10179.12,,5.05,china_a50
2015-12-01,10209.19,10148.1,10294.61,10053.64,,0.6,china_a50
2015-11-30,10148.1,10124.9,10199.35,9914.07,,0.23,china_a50
2015-11-27,10124.9,10628.97,10628.97,10063.75,,-4.74,china_a50
2015-11-26,10628.97,10676.33,10758.41,10626.53,,-0.44,china_a50
2015-11-25,10676.33,10636.36,10677.4,10559.42,,0.38,china_a50
2015-11-24,10636.36,10666.59,10666.59,10520.45,,-0.28,china_a50
2015-11-23,10666.59,10688.16,10776.75,10642.6,,-0.2,china_a50
2015-11-20,10688.16,10712.47,10763.8,10652.2,,-0.23,china_a50
2015-11-19,10712.47,10608.99,10712.47,10568.86,,0.98,china_a50
2015-11-18,10608.99,10648.75,10757.91,10579.28,,-0.37,china_a50
