Date,Last,Open,Max,Min,Vol_K,Var_%,Index
2014-10-02,3985.87,3984.8,3996.75,3934.94,177000.79,0.03,nasdaq
2014-10-01,3984.74,4043.33,4043.44,3972.91,203000.12,-1.6,nasdaq
2014-09-30,4049.45,4054.86,4070.44,4031.7,189000.42,0.06,nasdaq
2014-09-29,4047.18,4009.66,4056.43,4008.58,144000.55,-0.16,nasdaq
2014-09-26,4053.72,4016.97,4057.47,4015.02,165000.07,1.15,nasdaq
2014-09-25,4007.82,4079.37,4087.19,4007.63,198000.14,-2.11,nasdaq
2014-09-24,4094.31,4055.42,4096.27,4041.72,159000.49,1.05,nasdaq
2014-09-23,4051.57,4045.67,4069.21,4043.26,166000.69,-0.24,nasdaq
2014-09-22,4061.23,4091.87,4092.14,4044.99,179000.21,-0.95,nasdaq
2014-09-19,4100.09,4113.02,4118.91,4084.45,539000.73,-0.07,nasdaq
2014-09-18,4103.08,4084.51,4103.41,4080.82,145000.06,0.72,nasdaq
2014-09-17,4073.57,4066.76,4090.95,4048.58,164000.45,0.15,nasdaq
2014-09-16,4067.27,4012.53,4073.14,4009.98,168000.18,0.93,nasdaq
2014-09-15,4029.89,4070.2,4070.82,4018.3,170000.31,-0.97,nasdaq
2014-09-12,4069.23,4087.16,4089.62,4057.53,168000.13,-0.57,nasdaq
2014-09-11,4092.65,4077.69,4092.79,4060.92,131000.89,-0.06,nasdaq
2014-09-10,4094.97,4063.85,4095.91,4054.61,146000.26,0.81,nasdaq
2014-09-09,4061.88,4094.02,4110.86,4053.11,176000.26,-0.82,nasdaq
2014-09-08,4095.47,4086.52,4105.5,4076.63,157000.7,0.14,nasdaq
2014-09-05,4089.92,4067.37,4089.98,4051.75,153000.54,0.59,nasdaq
2014-09-04,4066.13,4078.82,4100.78,4056.53,150000.05,-0.12,nasdaq
2014-09-03,4070.96,4103.97,4104.43,4063.49,151000.73,-0.61,nasdaq
2014-09-02,4095.81,4093.12,4095.87,4078.18,147000.67,0.32,nasdaq
2014-08-29,4082.56,4081.02,4082.97,4062.18,136000.09,0.4,nasdaq
2014-08-28,4066.27,4059.37,4072.29,4054.61,112000.85,-0.17,nasdaq
2014-08-27,4073.18,4073.4,4078.19,4064.07,122000.29,0.04,nasdaq
2014-08-26,4071.67,4073.05,4076.54,4062.73,97000.44,0.1,nasdaq
2014-08-25,4067.48,4073.47,4079.52,4058.6,115000.32,0.36,nasdaq
2014-08-22,4052.75,4052.14,4060.9,4040.22,116000.02,0.14,nasdaq
2014-08-21,4047.03,4041.0,4048.95,4035.75,121000.54,0.16,nasdaq
2014-08-20,4040.7,4032.91,4046.97,4032.2,129000.65,0.01,nasdaq
2014-08-19,4040.13,4025.51,4041.5,4024.17,129000.57,0.49,nasdaq
2014-08-18,4020.5,4007.19,4022.48,4003.46,141000.0,0.83,nasdaq
2014-08-15,3987.51,3993.0,3997.08,3951.25,219000.51,0.46,nasdaq
2014-08-14,3969.11,3953.27,3969.24,3949.08,110000.66,0.5,nasdaq
2014-08-13,3949.2,3924.47,3949.69,3921.44,129000.84,1.13,nasdaq
2014-08-12,3905.22,3904.45,3916.73,3887.58,113000.88,-0.13,nasdaq
2014-08-11,3910.46,3899.98,3921.19,3899.37,116000.9,0.58,nasdaq
2014-08-08,3888.09,3864.09,3890.63,3848.49,155000.59,0.78,nasdaq
2014-08-07,3857.94,3889.69,3895.74,3845.2,166000.38,-0.42,nasdaq
2014-08-06,3874.27,3851.44,3896.65,3849.45,164000.29,-0.02,nasdaq
2014-08-05,3874.94,3891.13,3901.17,3858.65,168000.05,-0.87,nasdaq
2014-08-04,3908.77,3890.63,3922.25,3875.1,148000.12,0.75,nasdaq
2014-08-01,3879.67,3886.1,3908.21,3855.35,166000.21,-0.33,nasdaq
2014-07-31,3892.5,3938.31,3948.9,3889.1,207000.42,-2.1,nasdaq
